tuple_id,act_dep_time,act_arr_time
1600,11:56aDec 1,1:14 p.m.
1601,5:58aDec 1,9:05aDec 1
1602,11:30aDec 1,5:05 p.m.
1603,10:10 a.m.,11:56 a.m.
1604,7:28aDec 1,8:06aDec 1
1605,12:35 p.m.,
1606,9:59 a.m.,1:27 p.m.
1607,11:47aDec 1,2:10 p.m.
1608,11:51aDec 1,1:15 p.m.
1609,8:25 p.m.,
1610,11:33 a.m.,2:27 p.m.
1611,5:59aDec 1,7:51aDec 1
1612,7:10aDec 1,9:31aDec 1
1613,4:56 p.m.,7:55 p.m.
1614,7:22aDec 1,11:06aDec 1
1615,8:01 p.m.,9:53 p.m.
1616,7:07aDec 1,10:47aDec 1
1617,6:40 p.m.,8:53 p.m.
1618,,
1619,Not Available,Dec 02 Not Available
1620,,
1621,6:56aDec 1,10:04aDec 1
1622,8:31aDec 1,11:44aDec 1
1623,2:42 p.m.,5:42 p.m.
1624,Not Available,Not Available
1625,3:01 p.m.,4:59 p.m.
1626,,
1627,8:30 p.m.,
1628,3:00 p.m.,5:43 p.m.
1629,7:41 a.m.,8:45 a.m.
1630,12:01 p.m.,1:43 p.m.
1631,8:52aDec 1,12:09 p.m.
1632,7:14aDec 1,11:12aDec 1
1633,8:32aDec 1,10:16aDec 1
1634,11:20aDec 1,4:56 p.m.
1635,3:52 p.m.,6:15 p.m.
1636,3:31 p.m.,5:26 p.m.
1637,6:41aDec 1,7:40aDec 1
1638,,
1639,,
1640,,
1641,,
1642,,
1643,,
1644,,
1645,,
1646,,
1647,,
1648,,
1649,,
1650,,
1651,,
1652,,
1653,,
1654,,
1655,,
1656,,
1657,,
1658,,
1659,,
1660,,
1661,,
1662,7:16 a.m.,9:22 a.m.
1663,6:54 a.m.,9:14 a.m.
1664,7:42 p.m.,10:24 p.m.
1665,8:51 a.m.,9:44 a.m.
1666,7:59 p.m.,10:28 p.m.
1667,11:57 p.m.,6:55 a.m.
1668,4:10 p.m.,6:23 p.m.
1669,7:56 a.m.,9:08 a.m.
1670,7:25 a.m.,9:29 a.m.
1671,4:29 p.m.,7:37 p.m.
1672,10:10 a.m.,1:11 p.m.
1673,12:13 p.m.,3:59 p.m.
1674,12:06 p.m.,1:07 p.m.
1675,6:08 a.m.,8:50 a.m.
1676,11:45 a.m.,4:57 p.m.
1677,8:05 a.m.,10:58 a.m.
1678,10:19 a.m.,11:50 a.m.
1679,8:04 a.m.,7:59 a.m.
1680,2:04 p.m.,3:13 p.m.
1681,6:57 a.m.,7:35 a.m.
1682,12:42 p.m.,2:40 p.m.
1683,12:56 p.m.,3:07 p.m.
1684,2:42 p.m.,5:27 p.m.
1685,12:07 p.m.,1:08 p.m.
1686,5:38 p.m.,7:43 p.m.
1687,7:39 a.m.,10:43 a.m.
1688,7:27 p.m.,8:46 p.m.
1689,11:52 a.m.,2:21 p.m.
1690,11:05 a.m.,2:39 p.m.
1691,3:36 p.m.,3:26 p.m.
1692,7:21 a.m.,10:29 a.m.
1693,6:47 p.m.,7:25 p.m.
1694,6:56 p.m.,8:38 p.m.
1695,12:12 p.m.,3:04 p.m.
1696,7:25 p.m.,12:02 a.m.
1697,9:57 a.m.,12:02 p.m.
1698,6:56 a.m.,7:49 a.m.
1699,7:31 a.m.,9:26 a.m.
1700,5:08 p.m.,7:43 p.m.
1701,4:45 p.m.,6:34 p.m.
1702,8:23 p.m.,9:47 p.m.
1703,11:01 a.m.,2:58 p.m.
1704,1:48 p.m.,4:20 p.m.
1705,2:01 p.m.,4:06 p.m.
1706,4:35 p.m.,12:19 a.m.
1707,9:16 p.m.,12:01 a.m.
1708,8:29 p.m.,11:35 p.m.
1709,7:22 a.m.,9:45 a.m.
1710,8:51 a.m.,11:33 a.m.
1711,1:40 p.m.,3:40 p.m.
1712,11:35 p.m.,5:21 a.m.
1713,6:11 p.m.,6:56 p.m.
1714,8:40 p.m.,9:11 p.m.
1715,2:44 p.m.,3:36 p.m.
1716,3:27 p.m.,5:39 p.m.
1717,7:23 a.m.,11:04 a.m.
1718,12:10 p.m.,1:42 p.m.
1719,1:19 p.m.,2:49 p.m.
1720,3:36 p.m.,6:30 p.m.
1721,4:12 p.m.,6:11 p.m.
1722,7:32 a.m.,3:12 p.m.
1723,11:55 a.m.,5:34 p.m.
1724,10:55 a.m.,12:37 p.m.
1725,4:14 p.m.,6:33 p.m.
1726,6:10 a.m.,6:09 a.m.
1727,7:39 a.m.,10:52 a.m.
1728,8:29 a.m.,11:58 a.m.
1729,8:42 a.m.,9:43 a.m.
1730,3:27 p.m.,5:17 p.m.
1731,10:33 a.m.,11:21 a.m.
1732,4:00 p.m.,6:28 p.m.
1733,11:30 a.m.,5:05 p.m.
1734,12:35 p.m.            Delayed,3:21 p.m.
1735,3:11 a.m.,1:15 p.m.
1736,7:49 a.m.,1:30 p.m.
1737,8:12 a.m.,9:56 a.m.
1738,1:32 p.m.            Delayed,5:34 p.m.
1739,2:10 p.m.,7:58 p.m.
1740,4:28 p.m.            Delayed,6:38 p.m.
1741,4:15 p.m.,7:36 p.m.
1742,7:05 a.m.,10:47 a.m.
1743,1:31 p.m.,4:23 p.m.
1744,1:48 p.m.            Delayed,4:17 p.m.
1745,4:25 p.m.,Fri Dec 2 12:29 a.m.
1746,8:26 a.m.,9:13 a.m.
1747,7:27 a.m.,8:45 a.m.
1748,11:08 p.m.            On Time,Fri Dec 2 5:11 a.m.
1749,1:32 p.m.,8:02 a.m.
1750,11:15 a.m.,2:00 p.m.
1751,2:55 p.m.,4:44 p.m.
1752,2:48 p.m.,7:10 p.m.
1753,9:16 a.m.            Delayed,11:56 a.m.
1754,2:55 p.m.,4:47 p.m.
1755,8:52 a.m.,12:09 p.m.
1756,11:55 a.m.,5:38 p.m.
1757,5:56 a.m.,7:17 a.m.
1758,2:26 p.m.,5:42 p.m.
1759,7:16 a.m.,9:32 a.m.
1760,7:14 p.m.,10:29 p.m.
1761,6:54 a.m.,9:28 a.m.
1762,8:29 a.m.,11:58 a.m.
1763,8:42 a.m.,9:43 a.m.
1764,,
1765,12:11 p.m.,3:16 p.m.
1766,3:28 p.m.,5:17 p.m.
1767,11:32 a.m.,3:31 p.m.
1768,10:33 a.m.,11:21 a.m.
1769,,
1770,5:56 a.m.,7:17 a.m.
1771,12:41 a.m.,5:26 a.m.
1772,3:58 p.m.,6:28 p.m.
1773,7:29 a.m.,9:14 a.m.
1774,10:19 a.m.,1:19 p.m.
1775,10:10 a.m.,1:27 p.m.
1776,8:12 a.m.,9:56 a.m.
1777,7:25 a.m.,9:45 a.m.
1778,4:29 p.m.,7:39 p.m.
1779,10:55 a.m.,1:40 p.m.
1780,2:48 p.m.,7:10 p.m.
1781,8:00 a.m.,11:32 a.m.
1782,2:46 p.m.,4:47 p.m.
1783,12:12 p.m.,4:09 p.m.
1784,11:56 a.m.,1:14 p.m.
1785,6:08 a.m.,9:05 a.m.
1786,11:30 a.m.,5:05 p.m.
1787,6:02 a.m.,10:27 a.m.
1788,8:40 a.m.,10:56 a.m.
1789,10:18 a.m.,11:56 a.m.
1790,2:04 p.m.,3:20 p.m. (Runway)
1791,7:49 a.m.,1:30 p.m.
1792,12:35 p.m.,3:21 p.m.
1793,12:13 p.m.,2:10 p.m.
1794,2:26 p.m.,5:42 p.m.
1795,11:51 a.m.,1:15 p.m.
1796,5:22 p.m.,8:03 p.m.
1797,8:25 p.m.,8:56 p.m.
1798,11:05 a.m.,2:46 p.m.
1799,1:32 p.m.,5:34 p.m.
1800,3:36 p.m.,3:33 p.m.
1801,7:21 a.m.,10:36 a.m.
1802,,
1803,6:55 p.m.,8:53 p.m.
1804,,
1805,2:10 p.m.,7:58 p.m.
1806,9:14 a.m.,12:09 p.m.
1807,6:56 a.m.,7:51 a.m.
1808,7:30 a.m.,9:31 a.m.
1809,5:08 p.m.,7:55 p.m.
1810,4:28 p.m.,6:38 p.m.
1811,4:15 p.m.,7:36 p.m.
1812,8:23 p.m.,9:53 p.m.
1813,10:20 a.m.,6:34 p.m.
1814,7:07 a.m.,10:47 a.m.
1815,11:01 a.m.,3:04 p.m.
1816,1:31 p.m.,4:23 p.m.
1817,12:41 p.m.,2:50 p.m.
1818,1:48 p.m.,4:17 p.m.
1819,,
1820,,
1821,,
1822,,
1823,7:22 a.m.,10:04 a.m.
1824,8:51 a.m.,11:44 a.m.
1825,8:26 a.m.,9:13 a.m.
1826,,
1827,3:01 p.m.,4:59 p.m.
1828,7:27 a.m.,8:45 a.m.
1829,,
1830,,
1831,1:32 p.m.,8:02 a.m.
1832,11:15 a.m.,2:00 p.m.
1833,8:39 p.m.,9:20 p.m.
1834,2:52 p.m.,4:44 p.m.
1835,2:48 p.m.,7:10 p.m.
1836,9:16 a.m.,11:45 a.m.
1837,2:44 p.m.,3:43 p.m.
1838,3:27 p.m.,5:43 p.m.
1839,7:22 a.m.,11:06 a.m.
1840,12:10 p.m.,1:43 p.m.
1841,8:04 a.m.,11:01 a.m.
1842,8:52 a.m.,12:09 p.m.
1843,1:19 p.m.,3:13 p.m.
1844,8:56 a.m.,10:16 a.m.
1845,3:36 p.m.,6:43 p.m.
1846,8:04 a.m.,8:06 a.m.
1847,11:40 a.m.,4:56 p.m.
1848,4:12 p.m.,6:15 p.m.
1849,11:52 a.m.,2:27 p.m.
1850,7:39 a.m.,11:06 a.m.
1851,3:31 p.m.,5:26 p.m.
1852,11:43 a.m.,5:38 p.m.
1853,10:54 a.m.,12:50 p.m.
1854,6:57 a.m.,7:40 a.m.
1855,3:58 p.m.,6:36 p.m.
1856,6:10 a.m.,6:19 a.m.
1857,7:39 a.m.,11:12 a.m.
1858,7:31 a.m.,3:14 p.m.
1859,7:16 a.m.,9:32 a.m.
1860,7:14 p.m.,10:29 p.m.
1861,6:54 a.m.,9:28 a.m.
1862,8:29 a.m.,11:58 a.m.
1863,8:42 a.m.,9:43 a.m.
1864,7:58 p.m.,10:30 p.m. (Estimated)
1865,12:13 p.m.,2:10 p.m.
1866,6:47 p.m. (Estimated runway),7:25 p.m. (Estimated runway)
1867,3:28 p.m.,5:17 p.m.
1868,11:32 a.m.,3:31 p.m.
1869,11:29 p.m. (Estimated runway),6:35 a.m. (Estimated runway)
1870,5:56 a.m.,7:17 a.m.
1871,12:41 a.m.,5:26 a.m.
1872,3:58 p.m.,6:28 p.m.
1873,7:29 a.m.,9:14 a.m.
1874,10:19 a.m.,1:19 p.m.
1875,7:25 a.m.,9:45 a.m.
1876,8:12 a.m.,9:56 a.m.
1877,4:29 p.m.,7:39 p.m.
1878,10:10 a.m.,1:27 p.m.
1879,2:48 p.m.,7:10 p.m.
1880,5:22 p.m.,8:03 p.m.
1881,12:12 p.m.,4:09 p.m.
1882,11:56 a.m.,1:14 p.m.
1883,6:08 a.m.,9:05 a.m.
1884,11:30 a.m.,5:05 p.m.
1885,6:02 a.m.,10:27 a.m.
1886,8:40 a.m.,10:56 a.m.
1887,8:04 a.m.,11:01 a.m.
1888,10:18 a.m.,11:56 a.m.
1889,8:04 a.m.,8:06 a.m.
1890,2:04 p.m.,3:20 p.m. (runway)
1891,6:57 a.m.,7:40 a.m.
1892,12:41 p.m.,2:50 p.m.
1893,12:35 p.m.,3:21 p.m.
1894,11:51 a.m.,1:15 p.m.
1895,8:25 p.m.,9:52 p.m. (Estimated)
1896,11:52 a.m.,2:27 p.m.
1897,11:05 a.m.,2:46 p.m.
1898,1:32 p.m.,5:34 p.m.
1899,3:36 p.m.,3:33 p.m.
1900,7:21 a.m.,10:36 a.m.
1901,8:00 a.m.,11:32 a.m.
1902,6:55 p.m.,8:53 p.m.
1903,12:11 p.m.,3:16 p.m.
1904,7:15 p.m. (Estimated),12:21 a.m. (Estimated)
1905,2:10 p.m.,7:58 p.m.
1906,9:14 a.m.,12:09 p.m.
1907,6:56 a.m.,7:51 a.m.
1908,7:30 a.m.,9:31 a.m.
1909,5:08 p.m.,7:55 p.m.
1910,7:39 a.m.,11:06 a.m.
1911,4:28 p.m.,6:38 p.m.
1912,4:15 p.m.,7:36 p.m.
1913,8:23 p.m.,9:53 p.m.
1914,10:20 a.m.,6:34 p.m.
1915,7:07 a.m.,10:47 a.m.
1916,11:01 a.m.,3:04 p.m.
1917,1:31 p.m.,4:23 p.m.
1918,1:48 p.m.,4:17 p.m.
1919,12:10 a.m. (Estimated runway),5:42 a.m. (Estimated runway)
1920,4:28 p.m. (Estimated runway),12:01 a.m. (Estimated runway)
1921,9:06 p.m. (Estimated runway),11:49 p.m. (Estimated runway)
1922,8:29 p.m. (Estimated runway),11:35 p.m. (Estimated runway)
1923,2:46 p.m.,4:47 p.m.
1924,7:22 a.m.,10:04 a.m.
1925,8:51 a.m.,11:44 a.m.
1926,2:26 p.m.,5:42 p.m.
1927,8:26 a.m.,9:13 a.m.
1928,3:01 p.m.,4:59 p.m.
1929,,
1930,5:30 p.m. (Estimated),6:40 p.m. (Estimated)
1931,11:15 a.m.,2:00 p.m.
1932,8:39 p.m.,9:19 p.m. (Estimated)
1933,2:52 p.m.,4:44 p.m.
1934,2:48 p.m.,7:10 p.m.
1935,2:44 p.m.,3:43 p.m.
1936,3:27 p.m.,5:43 p.m.
1937,7:22 a.m.,11:06 a.m.
1938,12:10 p.m.,1:43 p.m.
1939,1:19 p.m.,3:13 p.m.
1940,7:49 a.m.,1:30 p.m.
1941,8:56 a.m.,10:16 a.m.
1942,3:36 p.m.,6:43 p.m.
1943,4:12 p.m.,6:15 p.m.
1944,7:31 a.m.,3:14 p.m.
1945,3:31 p.m.,5:26 p.m.
1946,11:43 a.m.,5:38 p.m.
1947,10:54 a.m.,12:50 p.m.
1948,3:58 p.m.,6:36 p.m.
1949,6:10 a.m.,6:19 a.m.
1950,7:39 a.m.,11:12 a.m.
1951,7:16 a.m.,9:22 a.m.
1952,7:42 p.m.,10:29 p.m.
1953,6:54 a.m.,9:28 a.m.
1954,8:49 a.m.,11:58 a.m.
1955,9:01 a.m.,9:43 a.m.
1956,7:59 p.m.,
1957,12:12 p.m.,3:16 p.m.
1958,3:50 p.m.,5:17 p.m.
1959,12:37 p.m.,3:31 p.m.
1960,10:53 a.m.,11:21 a.m.
1961,,
1962,6:10 a.m.,7:17 a.m.
1963,12:58 a.m.,5:26 a.m.
1964,4:10 p.m.,6:25 p.m.
1965,7:56 a.m.,9:09 a.m.
1966,10:35 a.m.,1:19 p.m.
1967,10:11 a.m.,1:18 p.m.
1968,8:26 a.m.,9:56 a.m.
1969,7:25 a.m.,9:45 a.m.
1970,4:30 p.m.,7:39 p.m.
1971,10:55 a.m.,1:40 p.m.
1972,2:59 p.m.,7:10 p.m.
1973,8:18 a.m.,11:32 a.m.
1974,3:04 p.m.,5:00 p.m.
1975,12:13 p.m.,4:09 p.m.
1976,12:06 p.m.,1:14 p.m.
1977,6:09 a.m.,9:05 a.m.
1978,11:45 a.m.,5:03 p.m.
1979,6:17 a.m.,10:27 a.m.
1980,9:01 a.m.,10:56 a.m.
1981,10:19 a.m.,11:50 a.m.
1982,2:04 p.m.,3:19 p.m.
1983,8:07 a.m.,1:30 p.m.
1984,12:56 p.m.,3:21 p.m.
1985,12:14 p.m.,2:01 p.m.
1986,2:43 p.m.,5:42 p.m.
1987,12:08 p.m.,1:14 p.m.
1988,5:38 p.m.,8:03 p.m.
1989,8:36 p.m.,9:38 p.m.
1990,11:06 a.m.,2:46 p.m.
1991,1:43 p.m.,5:34 p.m.
1992,3:36 p.m.,3:25 p.m.
1993,7:22 a.m.,10:29 a.m.
1994,,
1995,6:56 p.m.,8:43 p.m.
1996,,
1997,2:38 p.m.,7:58 p.m.
1998,9:58 a.m.,12:09 p.m.
1999,6:57 a.m.,7:51 a.m.
2000,7:31 a.m.,9:29 a.m.
2001,5:09 p.m.,7:53 p.m.
2002,4:46 p.m.,6:35 p.m.
2003,4:37 p.m.,7:36 p.m.
2004,8:23 p.m.,9:49 p.m.
2005,10:37 a.m.,6:34 p.m.
2006,7:31 a.m.,10:45 a.m.
2007,11:02 a.m.,3:04 p.m.
2008,1:48 p.m.,4:23 p.m.
2009,12:42 p.m.,2:52 p.m.
2010,2:01 p.m.,4:17 p.m.
2011,,
2012,,
2013,,
2014,,
2015,7:23 a.m.,10:04 a.m.
2016,8:52 a.m.,11:44 a.m.
2017,8:37 a.m.,9:13 a.m.
2018,,
2019,3:17 p.m.,4:59 p.m.
2020,7:41 a.m.,8:45 a.m.
2021,,
2022,,
2023,1:45 p.m.,8:02 a.m.
2024,11:47 a.m.,2:02 p.m.
2025,8:40 p.m.,9:11 p.m.
2026,3:04 p.m.,4:24 p.m.
2027,2:59 p.m.,7:10 p.m.
2028,9:43 a.m.,12:12 p.m.
2029,2:44 p.m.,3:36 p.m.
2030,3:28 p.m.,5:34 p.m.
2031,7:23 a.m.,11:07 a.m.
2032,12:11 p.m.,1:43 p.m.
2033,8:05 a.m.,11:00 a.m.
2034,9:05 a.m.,12:09 p.m.
2035,1:20 p.m.,3:01 p.m.
2036,8:56 a.m.,10:10 a.m.
2037,3:38 p.m.,6:43 p.m.
2038,8:04 a.m.,7:57 a.m.
2039,11:41 a.m.,4:56 p.m.
2040,4:12 p.m.,6:09 p.m.
2041,11:52 a.m.,2:27 p.m.
2042,7:40 a.m.,11:06 a.m.
2043,4:02 p.m.,5:26 p.m.
2044,11:55 a.m.,6:17 p.m.
2045,10:55 a.m.,12:48 p.m.
2046,6:58 a.m.,7:32 a.m.
2047,4:15 p.m.,6:36 p.m.
2048,6:11 a.m.,6:19 a.m.
2049,7:40 a.m.,11:12 a.m.
2050,7:32 a.m.,3:14 p.m.
2051,7:16 a.m.,9:32 a.m.
2052,7:14 p.m.,10:29 p.m.
2053,6:54 a.m.,9:28 a.m.
2054,8:29 a.m.,11:58 a.m.
2055,8:42 a.m.,9:43 a.m.
2056,,
2057,12:11 p.m.,3:16 p.m.
2058,3:28 p.m.,5:17 p.m.
2059,11:32 a.m.,3:31 p.m.
2060,10:33 a.m.,11:21 a.m.
2061,,
2062,5:56 a.m.,7:17 a.m.
2063,12:41 a.m.,5:26 a.m.
2064,3:58 p.m.,6:28 p.m.
2065,7:29 a.m.,9:14 a.m.
2066,10:19 a.m.,1:19 p.m.
2067,10:10 a.m.,1:27 p.m.
2068,8:12 a.m.,9:56 a.m.
2069,7:25 a.m.,9:45 a.m.
2070,4:29 p.m.,7:39 p.m.
2071,10:55 a.m.,1:40 p.m.
2072,2:48 p.m.,7:10 p.m.
2073,8:00 a.m.,11:32 a.m.
2074,2:46 p.m.,4:47 p.m.
2075,12:12 p.m.,4:09 p.m.
2076,11:56 a.m.,1:14 p.m.
2077,6:08 a.m.,9:05 a.m.
2078,11:30 a.m.,5:05 p.m.
2079,6:02 a.m.,10:27 a.m.
2080,8:40 a.m.,10:56 a.m.
2081,10:18 a.m.,11:56 a.m.
2082,2:04 p.m.,3:20 p.m. (Runway)
2083,7:49 a.m.,1:30 p.m.
2084,12:35 p.m.,3:21 p.m.
2085,12:13 p.m.,2:10 p.m.
2086,2:26 p.m.,5:42 p.m.
2087,11:51 a.m.,1:15 p.m.
2088,5:22 p.m.,8:03 p.m.
2089,8:25 p.m.,8:56 p.m.
2090,11:05 a.m.,2:46 p.m.
2091,1:32 p.m.,5:34 p.m.
2092,3:36 p.m.,3:33 p.m.
2093,7:21 a.m.,10:36 a.m.
2094,,
2095,6:55 p.m.,8:53 p.m.
2096,,
2097,2:10 p.m.,7:58 p.m.
2098,9:14 a.m.,12:09 p.m.
2099,6:56 a.m.,7:51 a.m.
2100,7:30 a.m.,9:31 a.m.
2101,5:08 p.m.,7:55 p.m.
2102,4:28 p.m.,6:38 p.m.
2103,4:15 p.m.,7:36 p.m.
2104,8:23 p.m.,9:53 p.m.
2105,10:20 a.m.,6:34 p.m.
2106,7:07 a.m.,10:47 a.m.
2107,11:01 a.m.,3:04 p.m.
2108,1:31 p.m.,4:23 p.m.
2109,12:41 p.m.,2:50 p.m.
2110,1:48 p.m.,4:17 p.m.
2111,,
2112,,
2113,,
2114,,
2115,7:22 a.m.,10:04 a.m.
2116,8:51 a.m.,11:44 a.m.
2117,8:26 a.m.,9:13 a.m.
2118,,
2119,3:01 p.m.,4:59 p.m.
2120,7:27 a.m.,8:45 a.m.
2121,,
2122,,
2123,1:32 p.m.,8:02 a.m.
2124,11:15 a.m.,2:00 p.m.
2125,8:39 p.m.,9:20 p.m.
2126,2:52 p.m.,4:44 p.m.
2127,2:48 p.m.,7:10 p.m.
2128,9:16 a.m.,11:45 a.m.
2129,2:44 p.m.,3:43 p.m.
2130,3:27 p.m.,5:43 p.m.
2131,7:22 a.m.,11:06 a.m.
2132,12:10 p.m.,1:43 p.m.
2133,8:04 a.m.,11:01 a.m.
2134,8:52 a.m.,12:09 p.m.
2135,1:19 p.m.,3:13 p.m.
2136,8:56 a.m.,10:16 a.m.
2137,3:36 p.m.,6:43 p.m.
2138,8:04 a.m.,8:06 a.m.
2139,11:40 a.m.,4:56 p.m.
2140,4:12 p.m.,6:15 p.m.
2141,11:52 a.m.,2:27 p.m.
2142,7:39 a.m.,11:06 a.m.
2143,3:31 p.m.,5:26 p.m.
2144,11:43 a.m.,5:38 p.m.
2145,10:54 a.m.,12:50 p.m.
2146,6:57 a.m.,7:40 a.m.
2147,3:58 p.m.,6:36 p.m.
2148,6:10 a.m.,6:19 a.m.
2149,7:39 a.m.,11:12 a.m.
2150,7:31 a.m.,3:14 p.m.
2151,,
2152,,
2153,,
2154,,
2155,,
2156,7:16 a.m.,9:22 a.m.
2157,7:42 p.m.,10:29 p.m.
2158,6:54 a.m.,9:28 a.m.
2159,8:49 a.m.,11:58 a.m.
2160,9:01 a.m.,9:43 a.m.
2161,7:59 p.m.,
2162,12:12 p.m.,3:16 p.m.
2163,3:50 p.m.,5:17 p.m.
2164,12:37 p.m.,3:31 p.m.
2165,10:53 a.m.,11:21 a.m.
2166,,
2167,6:10 a.m.,7:17 a.m.
2168,12:58 a.m.,5:26 a.m.
2169,4:10 p.m.,6:25 p.m.
2170,7:56 a.m.,9:09 a.m.
2171,10:35 a.m.,1:19 p.m.
2172,10:11 a.m.,1:18 p.m.
2173,8:26 a.m.,9:56 a.m.
2174,7:25 a.m.,9:45 a.m.
2175,4:30 p.m.,7:39 p.m.
2176,10:55 a.m.,1:40 p.m.
2177,2:59 p.m.,7:10 p.m.
2178,8:18 a.m.,11:32 a.m.
2179,3:04 p.m.,5:00 p.m.
2180,12:13 p.m.,4:09 p.m.
2181,12:06 p.m.,1:14 p.m.
2182,6:09 a.m.,9:05 a.m.
2183,11:45 a.m.,5:03 p.m.
2184,6:17 a.m.,10:27 a.m.
2185,9:01 a.m.,10:56 a.m.
2186,10:19 a.m.,11:50 a.m.
2187,2:04 p.m.,3:19 p.m.
2188,8:07 a.m.,1:30 p.m.
2189,12:56 p.m.,3:21 p.m.
2190,12:14 p.m.,2:01 p.m.
2191,2:43 p.m.,5:42 p.m.
2192,12:08 p.m.,1:14 p.m.
2193,5:38 p.m.,8:03 p.m.
2194,8:36 p.m.,9:38 p.m.
2195,11:06 a.m.,2:46 p.m.
2196,1:43 p.m.,5:34 p.m.
2197,3:36 p.m.,3:25 p.m.
2198,7:22 a.m.,10:29 a.m.
2199,,
2200,6:56 p.m.,8:43 p.m.
2201,,
2202,2:38 p.m.,7:58 p.m.
2203,9:58 a.m.,12:09 p.m.
2204,6:57 a.m.,7:51 a.m.
2205,7:31 a.m.,9:29 a.m.
2206,5:09 p.m.,7:53 p.m.
2207,4:46 p.m.,6:35 p.m.
2208,4:37 p.m.,7:36 p.m.
2209,8:23 p.m.,9:49 p.m.
2210,10:37 a.m.,6:34 p.m.
2211,7:31 a.m.,10:45 a.m.
2212,11:02 a.m.,3:04 p.m.
2213,1:48 p.m.,4:23 p.m.
2214,12:42 p.m.,2:52 p.m.
2215,2:01 p.m.,4:17 p.m.
2216,,
2217,,
2218,,
2219,,
2220,7:23 a.m.,10:04 a.m.
2221,8:52 a.m.,11:44 a.m.
2222,8:37 a.m.,9:13 a.m.
2223,,
2224,3:17 p.m.,4:59 p.m.
2225,7:41 a.m.,8:45 a.m.
2226,,
2227,,
2228,1:45 p.m.,8:02 a.m.
2229,11:47 a.m.,2:02 p.m.
2230,8:40 p.m.,9:11 p.m.
2231,3:04 p.m.,4:24 p.m.
2232,2:59 p.m.,7:10 p.m.
2233,9:43 a.m.,12:12 p.m.
2234,2:44 p.m.,3:36 p.m.
2235,3:28 p.m.,5:34 p.m.
2236,7:23 a.m.,11:07 a.m.
2237,12:11 p.m.,1:43 p.m.
2238,8:05 a.m.,11:00 a.m.
2239,9:05 a.m.,12:09 p.m.
2240,1:20 p.m.,3:01 p.m.
2241,8:56 a.m.,10:10 a.m.
2242,3:38 p.m.,6:43 p.m.
2243,8:04 a.m.,7:57 a.m.
2244,11:41 a.m.,4:56 p.m.
2245,4:12 p.m.,6:09 p.m.
2246,11:52 a.m.,2:27 p.m.
2247,7:40 a.m.,11:06 a.m.
2248,4:02 p.m.,5:26 p.m.
2249,11:55 a.m.,6:17 p.m.
2250,10:55 a.m.,12:48 p.m.
2251,6:58 a.m.,7:32 a.m.
2252,4:15 p.m.,6:36 p.m.
2253,6:11 a.m.,6:19 a.m.
2254,7:40 a.m.,11:12 a.m.
2255,7:32 a.m.,3:14 p.m.
2256,7:16 a.m.,9:22 a.m.
2257,6:54 a.m.,9:14 a.m.
2258,7:42 p.m.,10:24 p.m.
2259,8:51 a.m.,9:44 a.m.
2260,7:59 p.m.,10:28 p.m.
2261,11:57 p.m.,6:55 a.m.
2262,4:10 p.m.,6:23 p.m.
2263,7:56 a.m.,9:08 a.m.
2264,7:25 a.m.,9:29 a.m.
2265,4:29 p.m.,7:37 p.m.
2266,10:10 a.m.,1:11 p.m.
2267,12:13 p.m.,3:59 p.m.
2268,12:06 p.m.,1:07 p.m.
2269,6:08 a.m.,8:50 a.m.
2270,11:45 a.m.,4:57 p.m.
2271,8:05 a.m.,10:58 a.m.
2272,10:19 a.m.,11:50 a.m.
2273,8:04 a.m.,7:59 a.m.
2274,2:04 p.m.,3:13 p.m.
2275,6:57 a.m.,7:35 a.m.
2276,12:42 p.m.,2:40 p.m.
2277,12:56 p.m.,3:07 p.m.
2278,2:42 p.m.,5:27 p.m.
2279,12:07 p.m.,1:08 p.m.
2280,5:38 p.m.,7:43 p.m.
2281,7:39 a.m.,10:43 a.m.
2282,7:27 p.m.,8:46 p.m.
2283,11:52 a.m.,2:21 p.m.
2284,11:05 a.m.,2:39 p.m.
2285,3:36 p.m.,3:26 p.m.
2286,7:21 a.m.,10:29 a.m.
2287,6:47 p.m.,7:25 p.m.
2288,6:56 p.m.,8:38 p.m.
2289,12:12 p.m.,3:04 p.m.
2290,7:25 p.m.,12:02 a.m.
2291,9:57 a.m.,12:02 p.m.
2292,6:56 a.m.,7:49 a.m.
2293,7:31 a.m.,9:26 a.m.
2294,5:08 p.m.,7:43 p.m.
2295,4:45 p.m.,6:34 p.m.
2296,8:23 p.m.,9:47 p.m.
2297,11:01 a.m.,2:58 p.m.
2298,1:48 p.m.,4:20 p.m.
2299,2:01 p.m.,4:06 p.m.
2300,4:35 p.m.,12:19 a.m.
2301,9:16 p.m.,12:01 a.m.
2302,8:29 p.m.,11:35 p.m.
2303,7:22 a.m.,9:45 a.m.
2304,8:51 a.m.,11:33 a.m.
2305,1:40 p.m.,3:40 p.m.
2306,11:35 p.m.,5:21 a.m.
2307,6:11 p.m.,6:56 p.m.
2308,8:40 p.m.,9:11 p.m.
2309,2:44 p.m.,3:36 p.m.
2310,3:27 p.m.,5:39 p.m.
2311,7:23 a.m.,11:04 a.m.
2312,12:10 p.m.,1:42 p.m.
2313,1:19 p.m.,2:49 p.m.
2314,3:36 p.m.,6:30 p.m.
2315,4:12 p.m.,6:11 p.m.
