tuple_id,act_dep_time,act_arr_time
1379,7:05 a.m.,10:47 a.m.
1380,11:01 a.m.,3:04 p.m.
1381,1:31 p.m.,4:23 p.m.
1382,12:41 p.m.,2:50 p.m.
1383,1:48 p.m.,4:17 p.m.
1384,11:55 p.m.,5:50 a.m.
1385,4:25 p.m.,12:29 a.m.
1386,9:00 p.m.,12:15 a.m.
1387,8:25 p.m.,11:50 p.m.
1388,7:22 a.m.,10:04 a.m.
1389,8:51 a.m.,11:44 a.m.
1390,1:30 p.m.,3:50 p.m.
1391,3:01 p.m.,4:59 p.m.
1392,7:27 a.m.,8:45 a.m.
1393,11:08 p.m.,5:11 a.m.
1394,5:30 p.m.,6:40 p.m.
1395,1:32 p.m.,8:02 a.m.
1396,11:15 a.m.,2:00 p.m.
1397,8:39 p.m.,9:20 p.m.
1398,2:55 p.m.,4:44 p.m.
1399,2:48 p.m.,7:10 p.m.
1400,9:16 a.m.,11:56 a.m.
1401,2:44 p.m.,3:43 p.m.
1402,3:27 p.m.,5:43 p.m.
1403,7:22 a.m.,11:06 a.m.
1404,12:10 p.m.,1:43 p.m.
1405,8:04 a.m.,11:01 a.m.
1406,8:52 a.m.,12:09 p.m.
1407,1:19 p.m.,3:13 p.m.
1408,8:56 a.m.,10:16 a.m.
1409,3:36 p.m.,6:43 p.m.
1410,8:04 a.m.,8:06 a.m.
1411,11:40 a.m.,4:56 p.m.
1412,4:12 p.m.,6:15 p.m.
1413,11:52 a.m.,2:27 p.m.
1414,7:39 a.m.,11:06 a.m.
1415,3:31 p.m.,5:26 p.m.
1416,11:55 a.m.,5:38 p.m.
1417,10:54 a.m.,12:50 p.m.
1418,6:57 a.m.,7:40 a.m.
1419,3:58 p.m.,6:36 p.m.
1420,6:10 a.m.,6:19 a.m.
1421,7:39 a.m.,11:12 a.m.
1422,7:31 a.m.,3:14 p.m.
1423,12:12 p.m.,4:09 p.m.
1424,8:26 a.m.,9:13 a.m.
1425,2:44 p.m.,3:43 p.m.
1426,1:31 p.m.,4:23 p.m.
1427,7:14 p.m.,10:29 p.m.
1428,7:29 a.m.,9:14 a.m.
1429,11:56 a.m.,1:14 p.m.
1430,6:02 a.m.,10:27 a.m.
1431,7:15 p.m.,12:21 a.m.
1432,12:41 a.m.,5:26 a.m.
1433,8:40 a.m.,10:56 a.m.
1434,11:32 a.m.,3:31 p.m.
1435,3:31 p.m.,5:26 p.m.
1436,2:48 p.m.,7:10 p.m.
1437,9:14 a.m.,12:09 p.m.
1438,10:20 a.m.,6:34 p.m.
1439,10:19 a.m.,1:19 p.m.
1440,3:01 p.m.,4:59 p.m.
1441,8:25 p.m.,9:52 p.m.
1442,5:30 p.m.,6:40 p.m.
1443,3:58 p.m.,6:36 p.m.
1444,5:22 p.m.,8:03 p.m.
1445,8:00 a.m.,11:32 a.m.
1446,6:56 a.m.,7:51 a.m.
1447,2:44 p.m.,3:43 p.m.
1448,10:19 a.m.,1:19 p.m.
1449,3:27 p.m.,5:43 p.m.
1450,4:28 p.m.,6:38 p.m.
1451,6:02 a.m.,10:27 a.m.
1452,4:15 p.m.,7:36 p.m.
1453,8:42 a.m.,9:43 a.m.
1454,1:19 p.m.,3:13 p.m.
1455,7:21 a.m.,10:36 a.m.
1456,1:31 p.m.,4:23 p.m.
1457,12:41 p.m.,2:50 p.m.
1458,12:41 a.m.,5:26 a.m.
1459,11:32 a.m.,3:31 p.m.
1460,4:25 p.m.,12:29 a.m.
1461,8:04 a.m.,8:06 a.m.
1462,9:00 p.m.,12:15 a.m.
1463,4:12 p.m.,6:15 p.m.
1464,8:51 a.m.,11:44 a.m.
1465,7:58 p.m.,10:30 p.m.
1466,8:26 a.m.,9:13 a.m.
1467,11:55 a.m.,5:38 p.m.
1468,2:55 p.m.,4:47 p.m.
1469,10:20 a.m.,6:34 p.m.
1470,3:01 p.m.,4:59 p.m.
1471,7:25 a.m.,9:45 a.m.
1472,11:05 a.m.,2:46 p.m.
1473,8:56 a.m.,10:16 a.m.
1474,8:39 p.m.,9:20 p.m.
1475,6:10 a.m.,6:19 a.m.
1476,7:39 a.m.,11:12 a.m.
1477,2:48 p.m.,7:10 p.m.
1478,10:10 a.m.,1:27 p.m.
1479,12:11 p.m.,3:16 p.m.
1480,7:15 p.m.,12:21 a.m.
1481,12:12 p.m.,4:09 p.m.
1482,8:29 a.m.,11:58 a.m.
1483,3:36 p.m.,6:43 p.m.
1484,8:51 a.m.,11:44 a.m.
1485,7:39 a.m.,11:12 a.m.
1486,2:26 p.m.,5:42 p.m.
1487,5:56 a.m.,7:17 a.m.
1488,7:16 a.m.,9:32 a.m.
1489,7:14 p.m.,10:29 p.m.
1490,6:54 a.m.,9:28 a.m.
1491,8:29 a.m.,11:58 a.m.
1492,8:42 a.m.,9:43 a.m.
1493,7:58 p.m.,10:30 p.m.
1494,3:27 p.m.,5:17 p.m.
1495,11:32 a.m.,3:31 p.m.
1496,11:40 a.m.,4:56 p.m.
1497,10:33 a.m.,11:21 a.m.
1498,11:25 p.m.,6:55 a.m.
1499,5:56 a.m.,7:17 a.m.
1500,12:41 a.m.,5:26 a.m.
1501,4:00 p.m.,6:28 p.m.
1502,7:29 a.m.,9:14 a.m.
1503,10:19 a.m.,1:19 p.m.
1504,10:10 a.m.,1:27 p.m.
1505,8:12 a.m.,9:56 a.m.
1506,7:25 a.m.,9:45 a.m.
1507,4:29 p.m.,7:39 p.m.
1508,10:55 a.m.,1:40 p.m.
1509,2:48 p.m.,7:10 p.m.
1510,8:00 a.m.,11:32 a.m.
1511,2:55 p.m.,4:47 p.m.
1512,12:12 p.m.,4:09 p.m.
1513,11:56 a.m.,1:14 p.m.
1514,6:08 a.m.,9:05 a.m.
1515,11:30 a.m.,5:05 p.m.
1516,6:02 a.m.,10:27 a.m.
1517,8:40 a.m.,10:56 a.m.
1518,10:18 a.m.,11:56 a.m.
1519,2:04 p.m.,3:30 p.m.
1520,7:49 a.m.,1:30 p.m.
1521,12:35 p.m.,3:21 p.m.
1522,12:13 p.m.,2:10 p.m.
1523,2:26 p.m.,5:42 p.m.
1524,3:11 a.m.,1:15 p.m.
1525,5:22 p.m.,8:03 p.m.
1526,8:25 p.m.,9:52 p.m.
1527,11:05 a.m.,2:46 p.m.
1528,1:32 p.m.,5:34 p.m.
1529,3:36 p.m.,3:33 p.m.
1530,7:21 a.m.,10:36 a.m.
1531,6:30 p.m.,7:25 p.m.
1532,6:55 p.m.,8:53 p.m.
1533,12:11 p.m.,3:16 p.m.
1534,7:15 p.m.,12:21 a.m.
1535,2:10 p.m.,7:58 p.m.
1536,9:14 a.m.,12:09 p.m.
1537,6:56 a.m.,7:51 a.m.
1538,7:30 a.m.,9:31 a.m.
1539,5:08 p.m.,7:55 p.m.
1540,7:39 a.m.,11:06 a.m.
1541,4:28 p.m.,6:38 p.m.
1542,4:15 p.m.,7:36 p.m.
1543,8:23 p.m.,9:53 p.m.
1544,10:20 a.m.,6:34 p.m.
1545,7:05 a.m.,10:47 a.m.
1546,11:01 a.m.,3:04 p.m.
1547,1:31 p.m.,4:23 p.m.
1548,12:41 p.m.,2:50 p.m.
1549,1:48 p.m.,4:17 p.m.
1550,11:55 p.m.,5:50 a.m.
1551,4:25 p.m.,12:29 a.m.
1552,9:00 p.m.,12:15 a.m.
1553,8:25 p.m.,11:50 p.m.
1554,7:22 a.m.,10:04 a.m.
1555,8:51 a.m.,11:44 a.m.
1556,8:26 a.m.,9:13 a.m.
1557,1:30 p.m.,3:50 p.m.
1558,3:01 p.m.,4:59 p.m.
1559,7:27 a.m.,8:45 a.m.
1560,11:08 p.m.,5:11 a.m.
1561,5:30 p.m.,6:40 p.m.
1562,1:32 p.m.,8:02 a.m.
1563,11:15 a.m.,2:00 p.m.
1564,8:39 p.m.,9:20 p.m.
1565,2:55 p.m.,4:44 p.m.
1566,2:48 p.m.,7:10 p.m.
1567,9:16 a.m.,11:56 a.m.
1568,2:44 p.m.,3:43 p.m.
1569,3:27 p.m.,5:43 p.m.
1570,7:22 a.m.,11:06 a.m.
1571,12:10 p.m.,1:43 p.m.
1572,8:04 a.m.,11:01 a.m.
1573,8:52 a.m.,12:09 p.m.
1574,1:19 p.m.,3:13 p.m.
1575,8:56 a.m.,10:16 a.m.
1576,3:36 p.m.,6:43 p.m.
1577,8:04 a.m.,8:06 a.m.
1578,4:12 p.m.,6:15 p.m.
1579,11:52 a.m.,2:27 p.m.
1580,3:31 p.m.,5:26 p.m.
1581,11:55 a.m.,5:38 p.m.
1582,10:54 a.m.,12:50 p.m.
1583,6:57 a.m.,7:40 a.m.
1584,3:58 p.m.,6:36 p.m.
1585,6:10 a.m.,6:19 a.m.
1586,7:39 a.m.,11:12 a.m.
1587,7:31 a.m.,3:14 p.m.
1588,7:58 p.m.,10:30 p.m.
1589,7:14 p.m.,10:29 p.m.
1590,8:42 a.m.,9:43 a.m.
1591,6:30 p.m.,7:25 p.m.
1592,3:27 p.m.,5:17 p.m.
1593,10:33 a.m.,11:21 a.m.
1594,11:25 p.m.,6:55 a.m.
1595,12:41 a.m.,5:26 a.m.
1596,4:00 p.m.,6:28 p.m.
1597,10:19 a.m.,1:19 p.m.
1598,7:25 a.m.,9:45 a.m.
1599,2:48 p.m.,7:10 p.m.
1600,11:56 a.m.,1:14 p.m.
1601,6:08 a.m.,9:05 a.m.
1602,11:30 a.m.,5:05 p.m.
1603,10:18 a.m.,11:56 a.m.
1604,8:04 a.m.,8:06 a.m.
1605,12:35 p.m.,3:21 p.m.
1606,10:10 a.m.,1:27 p.m.
1607,12:13 p.m.,2:10 p.m.
1608,3:11 a.m.,1:15 p.m.
1609,8:25 p.m.,9:52 p.m.
1610,11:52 a.m.,2:27 p.m.
1611,6:56 a.m.,7:51 a.m.
1612,7:30 a.m.,9:31 a.m.
1613,5:08 p.m.,7:55 p.m.
1614,7:39 a.m.,11:06 a.m.
1615,8:23 p.m.,9:53 p.m.
1616,7:05 a.m.,10:47 a.m.
1617,6:55 p.m.,8:53 p.m.
1618,4:25 p.m.,12:29 a.m.
1619,9:00 p.m.,12:15 a.m.
1620,8:25 p.m.,11:50 p.m.
1621,7:22 a.m.,10:04 a.m.
1622,8:51 a.m.,11:44 a.m.
1623,2:26 p.m.,5:42 p.m.
1624,1:30 p.m.,3:50 p.m.
1625,3:01 p.m.,4:59 p.m.
1626,11:08 p.m.,5:11 a.m.
1627,8:39 p.m.,9:20 p.m.
1628,3:27 p.m.,5:43 p.m.
1629,7:27 a.m.,8:45 a.m.
1630,12:10 p.m.,1:43 p.m.
1631,8:52 a.m.,12:09 p.m.
1632,7:39 a.m.,11:12 a.m.
1633,8:56 a.m.,10:16 a.m.
1634,11:40 a.m.,4:56 p.m.
1635,4:12 p.m.,6:15 p.m.
1636,3:31 p.m.,5:26 p.m.
1637,6:57 a.m.,7:40 a.m.
1638,7:16 a.m.,9:32 a.m.
1639,6:56 a.m.,7:51 a.m.
1640,7:30 a.m.,9:31 a.m.
1641,2:44 p.m.,3:43 p.m.
1642,7:22 a.m.,11:06 a.m.
1643,8:23 p.m.,9:53 p.m.
1644,4:15 p.m.,7:36 p.m.
1645,1:19 p.m.,3:13 p.m.
1646,6:55 p.m.,8:53 p.m.
1647,8:04 a.m.,8:06 a.m.
1648,1:31 p.m.,4:23 p.m.
1649,12:41 p.m.,2:50 p.m.
1650,4:12 p.m.,6:15 p.m.
1651,11:55 p.m.,5:50 a.m.
1652,11:40 a.m.,4:56 p.m.
1653,12:13 p.m.,2:10 p.m.
1654,7:58 p.m.,10:30 p.m.
1655,10:54 a.m.,12:50 p.m.
1656,11:08 p.m.,5:11 a.m.
1657,11:05 a.m.,2:46 p.m.
1658,1:32 p.m.,5:34 p.m.
1659,8:56 a.m.,10:16 a.m.
1660,3:36 p.m.,3:33 p.m.
1661,2:10 p.m.,7:58 p.m.
1662,7:16 a.m.,9:32 a.m.
1663,6:54 a.m.,9:28 a.m.
1664,7:14 p.m.,10:29 p.m.
1665,8:42 a.m.,9:43 a.m.
1666,7:58 p.m.,10:30 p.m.
1667,11:25 p.m.,6:55 a.m.
1668,4:00 p.m.,6:28 p.m.
1669,7:29 a.m.,9:14 a.m.
1670,7:25 a.m.,9:45 a.m.
1671,4:29 p.m.,7:39 p.m.
1672,10:10 a.m.,1:27 p.m.
1673,12:12 p.m.,4:09 p.m.
1674,11:56 a.m.,1:14 p.m.
1675,6:08 a.m.,9:05 a.m.
1676,11:30 a.m.,5:05 p.m.
1677,8:04 a.m.,11:01 a.m.
1678,10:18 a.m.,11:56 a.m.
1679,8:04 a.m.,8:06 a.m.
1680,2:04 p.m.,3:30 p.m.
1681,6:57 a.m.,7:40 a.m.
1682,12:41 p.m.,2:50 p.m.
1683,12:35 p.m.,3:21 p.m.
1684,2:26 p.m.,5:42 p.m.
1685,3:11 a.m.,1:15 p.m.
1686,5:22 p.m.,8:03 p.m.
1687,7:39 a.m.,11:06 a.m.
1688,8:25 p.m.,9:52 p.m.
1689,11:52 a.m.,2:27 p.m.
1690,11:05 a.m.,2:46 p.m.
1691,3:36 p.m.,3:33 p.m.
1692,7:21 a.m.,10:36 a.m.
1693,6:30 p.m.,7:25 p.m.
1694,6:55 p.m.,8:53 p.m.
1695,12:11 p.m.,3:16 p.m.
1696,7:15 p.m.,12:21 a.m.
1697,9:14 a.m.,12:09 p.m.
1698,6:56 a.m.,7:51 a.m.
1699,7:30 a.m.,9:31 a.m.
1700,5:08 p.m.,7:55 p.m.
1701,4:28 p.m.,6:38 p.m.
1702,8:23 p.m.,9:53 p.m.
1703,11:01 a.m.,3:04 p.m.
1704,1:31 p.m.,4:23 p.m.
1705,1:48 p.m.,4:17 p.m.
1706,4:25 p.m.,12:29 a.m.
1707,9:00 p.m.,12:15 a.m.
1708,8:25 p.m.,11:50 p.m.
1709,7:22 a.m.,10:04 a.m.
1710,8:51 a.m.,11:44 a.m.
1711,1:30 p.m.,3:50 p.m.
1712,11:08 p.m.,5:11 a.m.
1713,5:30 p.m.,6:40 p.m.
1714,8:39 p.m.,9:20 p.m.
1715,2:44 p.m.,3:43 p.m.
1716,3:27 p.m.,5:43 p.m.
1717,7:22 a.m.,11:06 a.m.
1718,12:10 p.m.,1:43 p.m.
1719,1:19 p.m.,3:13 p.m.
1720,3:36 p.m.,6:43 p.m.
1721,4:12 p.m.,6:15 p.m.
1722,7:31 a.m.,3:14 p.m.
1723,11:55 a.m.,5:38 p.m.
1724,10:54 a.m.,12:50 p.m.
1725,3:58 p.m.,6:36 p.m.
1726,6:10 a.m.,6:19 a.m.
1727,7:39 a.m.,11:12 a.m.
1728,8:29 a.m.,11:58 a.m.
1729,8:42 a.m.,9:43 a.m.
1730,3:27 p.m.,5:17 p.m.
1731,10:33 a.m.,11:21 a.m.
1732,4:00 p.m.,6:28 p.m.
1733,11:30 a.m.,5:05 p.m.
1734,12:35 p.m.,3:21 p.m.
1735,3:11 a.m.,1:15 p.m.
1736,7:49 a.m.,1:30 p.m.
1737,8:12 a.m.,9:56 a.m.
1738,1:32 p.m.,5:34 p.m.
1739,2:10 p.m.,7:58 p.m.
1740,4:28 p.m.,6:38 p.m.
1741,4:15 p.m.,7:36 p.m.
1742,7:05 a.m.,10:47 a.m.
1743,1:31 p.m.,4:23 p.m.
1744,1:48 p.m.,4:17 p.m.
1745,4:25 p.m.,12:29 a.m.
1746,8:26 a.m.,9:13 a.m.
1747,7:27 a.m.,8:45 a.m.
1748,11:08 p.m.,5:11 a.m.
1749,1:32 p.m.,8:02 a.m.
1750,11:15 a.m.,2:00 p.m.
1751,2:55 p.m.,4:44 p.m.
1752,2:48 p.m.,7:10 p.m.
1753,9:16 a.m.,11:56 a.m.
1754,2:55 p.m.,4:47 p.m.
1755,8:52 a.m.,12:09 p.m.
1756,11:55 a.m.,5:38 p.m.
1757,5:56 a.m.,7:17 a.m.
1758,2:26 p.m.,5:42 p.m.
1759,7:16 a.m.,9:32 a.m.
1760,7:14 p.m.,10:29 p.m.
1761,6:54 a.m.,9:28 a.m.
1762,8:29 a.m.,11:58 a.m.
1763,8:42 a.m.,9:43 a.m.
1764,7:58 p.m.,10:30 p.m.
1765,12:11 p.m.,3:16 p.m.
1766,3:27 p.m.,5:17 p.m.
1767,11:32 a.m.,3:31 p.m.
1768,10:33 a.m.,11:21 a.m.
1769,11:25 p.m.,6:55 a.m.
1770,5:56 a.m.,7:17 a.m.
1771,12:41 a.m.,5:26 a.m.
1772,4:00 p.m.,6:28 p.m.
1773,7:29 a.m.,9:14 a.m.
1774,10:19 a.m.,1:19 p.m.
1775,10:10 a.m.,1:27 p.m.
1776,8:12 a.m.,9:56 a.m.
1777,7:25 a.m.,9:45 a.m.
1778,4:29 p.m.,7:39 p.m.
1779,10:55 a.m.,1:40 p.m.
1780,2:48 p.m.,7:10 p.m.
1781,8:00 a.m.,11:32 a.m.
1782,2:55 p.m.,4:47 p.m.
1783,12:12 p.m.,4:09 p.m.
1784,11:56 a.m.,1:14 p.m.
1785,6:08 a.m.,9:05 a.m.
1786,11:30 a.m.,5:05 p.m.
1787,6:02 a.m.,10:27 a.m.
1788,8:40 a.m.,10:56 a.m.
1789,10:18 a.m.,11:56 a.m.
1790,2:04 p.m.,3:30 p.m.
1791,7:49 a.m.,1:30 p.m.
1792,12:35 p.m.,3:21 p.m.
1793,12:13 p.m.,2:10 p.m.
1794,2:26 p.m.,5:42 p.m.
1795,3:11 a.m.,1:15 p.m.
1796,5:22 p.m.,8:03 p.m.
1797,8:25 p.m.,9:52 p.m.
1798,11:05 a.m.,2:46 p.m.
1799,1:32 p.m.,5:34 p.m.
1800,3:36 p.m.,3:33 p.m.
1801,7:21 a.m.,10:36 a.m.
1802,6:30 p.m.,7:25 p.m.
1803,6:55 p.m.,8:53 p.m.
1804,7:15 p.m.,12:21 a.m.
1805,2:10 p.m.,7:58 p.m.
1806,9:14 a.m.,12:09 p.m.
1807,6:56 a.m.,7:51 a.m.
1808,7:30 a.m.,9:31 a.m.
1809,5:08 p.m.,7:55 p.m.
1810,4:28 p.m.,6:38 p.m.
1811,4:15 p.m.,7:36 p.m.
1812,8:23 p.m.,9:53 p.m.
1813,10:20 a.m.,6:34 p.m.
1814,7:05 a.m.,10:47 a.m.
1815,11:01 a.m.,3:04 p.m.
1816,1:31 p.m.,4:23 p.m.
1817,12:41 p.m.,2:50 p.m.
1818,1:48 p.m.,4:17 p.m.
1819,11:55 p.m.,5:50 a.m.
1820,4:25 p.m.,12:29 a.m.
1821,9:00 p.m.,12:15 a.m.
1822,8:25 p.m.,11:50 p.m.
1823,7:22 a.m.,10:04 a.m.
1824,8:51 a.m.,11:44 a.m.
1825,8:26 a.m.,9:13 a.m.
1826,1:30 p.m.,3:50 p.m.
1827,3:01 p.m.,4:59 p.m.
1828,7:27 a.m.,8:45 a.m.
1829,11:08 p.m.,5:11 a.m.
1830,5:30 p.m.,6:40 p.m.
1831,1:32 p.m.,8:02 a.m.
1832,11:15 a.m.,2:00 p.m.
1833,8:39 p.m.,9:20 p.m.
1834,2:55 p.m.,4:44 p.m.
1835,2:48 p.m.,7:10 p.m.
1836,9:16 a.m.,11:56 a.m.
1837,2:44 p.m.,3:43 p.m.
1838,3:27 p.m.,5:43 p.m.
1839,7:22 a.m.,11:06 a.m.
1840,12:10 p.m.,1:43 p.m.
1841,8:04 a.m.,11:01 a.m.
1842,8:52 a.m.,12:09 p.m.
1843,1:19 p.m.,3:13 p.m.
1844,8:56 a.m.,10:16 a.m.
1845,3:36 p.m.,6:43 p.m.
1846,8:04 a.m.,8:06 a.m.
1847,11:40 a.m.,4:56 p.m.
1848,4:12 p.m.,6:15 p.m.
1849,11:52 a.m.,2:27 p.m.
1850,7:39 a.m.,11:06 a.m.
1851,3:31 p.m.,5:26 p.m.
1852,11:55 a.m.,5:38 p.m.
1853,10:54 a.m.,12:50 p.m.
1854,6:57 a.m.,7:40 a.m.
1855,3:58 p.m.,6:36 p.m.
1856,6:10 a.m.,6:19 a.m.
1857,7:39 a.m.,11:12 a.m.
1858,7:31 a.m.,3:14 p.m.
1859,7:16 a.m.,9:32 a.m.
1860,7:14 p.m.,10:29 p.m.
1861,6:54 a.m.,9:28 a.m.
1862,8:29 a.m.,11:58 a.m.
1863,8:42 a.m.,9:43 a.m.
1864,7:58 p.m.,10:30 p.m.
1865,12:13 p.m.,2:10 p.m.
1866,6:30 p.m.,7:25 p.m.
1867,3:27 p.m.,5:17 p.m.
1868,11:32 a.m.,3:31 p.m.
1869,11:25 p.m.,6:55 a.m.
1870,5:56 a.m.,7:17 a.m.
1871,12:41 a.m.,5:26 a.m.
1872,4:00 p.m.,6:28 p.m.
1873,7:29 a.m.,9:14 a.m.
1874,10:19 a.m.,1:19 p.m.
1875,7:25 a.m.,9:45 a.m.
1876,8:12 a.m.,9:56 a.m.
1877,4:29 p.m.,7:39 p.m.
1878,10:10 a.m.,1:27 p.m.
1879,2:48 p.m.,7:10 p.m.
1880,5:22 p.m.,8:03 p.m.
1881,12:12 p.m.,4:09 p.m.
1882,11:56 a.m.,1:14 p.m.
1883,6:08 a.m.,9:05 a.m.
1884,11:30 a.m.,5:05 p.m.
1885,6:02 a.m.,10:27 a.m.
1886,8:40 a.m.,10:56 a.m.
1887,8:04 a.m.,11:01 a.m.
1888,10:18 a.m.,11:56 a.m.
1889,8:04 a.m.,8:06 a.m.
1890,2:04 p.m.,3:30 p.m.
1891,6:57 a.m.,7:40 a.m.
1892,12:41 p.m.,2:50 p.m.
1893,12:35 p.m.,3:21 p.m.
1894,3:11 a.m.,1:15 p.m.
1895,8:25 p.m.,9:52 p.m.
1896,11:52 a.m.,2:27 p.m.
1897,11:05 a.m.,2:46 p.m.
1898,1:32 p.m.,5:34 p.m.
1899,3:36 p.m.,3:33 p.m.
1900,7:21 a.m.,10:36 a.m.
1901,8:00 a.m.,11:32 a.m.
1902,6:55 p.m.,8:53 p.m.
1903,12:11 p.m.,3:16 p.m.
1904,7:15 p.m.,12:21 a.m.
1905,2:10 p.m.,7:58 p.m.
1906,9:14 a.m.,12:09 p.m.
1907,6:56 a.m.,7:51 a.m.
1908,7:30 a.m.,9:31 a.m.
1909,5:08 p.m.,7:55 p.m.
1910,7:39 a.m.,11:06 a.m.
1911,4:28 p.m.,6:38 p.m.
1912,4:15 p.m.,7:36 p.m.
1913,8:23 p.m.,9:53 p.m.
1914,10:20 a.m.,6:34 p.m.
1915,7:05 a.m.,10:47 a.m.
1916,11:01 a.m.,3:04 p.m.
1917,1:31 p.m.,4:23 p.m.
1918,1:48 p.m.,4:17 p.m.
1919,11:55 p.m.,5:50 a.m.
1920,4:25 p.m.,12:29 a.m.
1921,9:00 p.m.,12:15 a.m.
1922,8:25 p.m.,11:50 p.m.
1923,2:55 p.m.,4:47 p.m.
1924,7:22 a.m.,10:04 a.m.
1925,8:51 a.m.,11:44 a.m.
1926,2:26 p.m.,5:42 p.m.
1927,8:26 a.m.,9:13 a.m.
1928,3:01 p.m.,4:59 p.m.
1929,11:08 p.m.,5:11 a.m.
1930,5:30 p.m.,6:40 p.m.
1931,11:15 a.m.,2:00 p.m.
1932,8:39 p.m.,9:20 p.m.
1933,2:55 p.m.,4:44 p.m.
1934,2:48 p.m.,7:10 p.m.
1935,2:44 p.m.,3:43 p.m.
1936,3:27 p.m.,5:43 p.m.
1937,7:22 a.m.,11:06 a.m.
1938,12:10 p.m.,1:43 p.m.
1939,1:19 p.m.,3:13 p.m.
1940,7:49 a.m.,1:30 p.m.
1941,8:56 a.m.,10:16 a.m.
1942,3:36 p.m.,6:43 p.m.
1943,4:12 p.m.,6:15 p.m.
1944,7:31 a.m.,3:14 p.m.
1945,3:31 p.m.,5:26 p.m.
1946,11:55 a.m.,5:38 p.m.
1947,10:54 a.m.,12:50 p.m.
1948,3:58 p.m.,6:36 p.m.
1949,6:10 a.m.,6:19 a.m.
1950,7:39 a.m.,11:12 a.m.
1951,7:16 a.m.,9:32 a.m.
1952,7:14 p.m.,10:29 p.m.
1953,6:54 a.m.,9:28 a.m.
1954,8:29 a.m.,11:58 a.m.
1955,8:42 a.m.,9:43 a.m.
1956,7:58 p.m.,10:30 p.m.
1957,12:11 p.m.,3:16 p.m.
1958,3:27 p.m.,5:17 p.m.
1959,11:32 a.m.,3:31 p.m.
1960,10:33 a.m.,11:21 a.m.
1961,11:25 p.m.,6:55 a.m.
1962,5:56 a.m.,7:17 a.m.
1963,12:41 a.m.,5:26 a.m.
1964,4:00 p.m.,6:28 p.m.
1965,7:29 a.m.,9:14 a.m.
1966,10:19 a.m.,1:19 p.m.
1967,10:10 a.m.,1:27 p.m.
1968,8:12 a.m.,9:56 a.m.
1969,7:25 a.m.,9:45 a.m.
1970,4:29 p.m.,7:39 p.m.
1971,10:55 a.m.,1:40 p.m.
1972,2:48 p.m.,7:10 p.m.
1973,8:00 a.m.,11:32 a.m.
1974,2:55 p.m.,4:47 p.m.
1975,12:12 p.m.,4:09 p.m.
1976,11:56 a.m.,1:14 p.m.
1977,6:08 a.m.,9:05 a.m.
1978,11:30 a.m.,5:05 p.m.
1979,6:02 a.m.,10:27 a.m.
1980,8:40 a.m.,10:56 a.m.
1981,10:18 a.m.,11:56 a.m.
1982,2:04 p.m.,3:30 p.m.
1983,7:49 a.m.,1:30 p.m.
1984,12:35 p.m.,3:21 p.m.
1985,12:13 p.m.,2:10 p.m.
1986,2:26 p.m.,5:42 p.m.
1987,3:11 a.m.,1:15 p.m.
1988,5:22 p.m.,8:03 p.m.
1989,8:25 p.m.,9:52 p.m.
1990,11:05 a.m.,2:46 p.m.
1991,1:32 p.m.,5:34 p.m.
1992,3:36 p.m.,3:33 p.m.
1993,7:21 a.m.,10:36 a.m.
1994,6:30 p.m.,7:25 p.m.
1995,6:55 p.m.,8:53 p.m.
1996,7:15 p.m.,12:21 a.m.
1997,2:10 p.m.,7:58 p.m.
1998,9:14 a.m.,12:09 p.m.
1999,6:56 a.m.,7:51 a.m.
2000,7:30 a.m.,9:31 a.m.
2001,5:08 p.m.,7:55 p.m.
2002,4:28 p.m.,6:38 p.m.
2003,4:15 p.m.,7:36 p.m.
2004,8:23 p.m.,9:53 p.m.
2005,10:20 a.m.,6:34 p.m.
2006,7:05 a.m.,10:47 a.m.
2007,11:01 a.m.,3:04 p.m.
2008,1:31 p.m.,4:23 p.m.
2009,12:41 p.m.,2:50 p.m.
2010,1:48 p.m.,4:17 p.m.
2011,11:55 p.m.,5:50 a.m.
2012,4:25 p.m.,12:29 a.m.
2013,9:00 p.m.,12:15 a.m.
2014,8:25 p.m.,11:50 p.m.
2015,7:22 a.m.,10:04 a.m.
2016,8:51 a.m.,11:44 a.m.
2017,8:26 a.m.,9:13 a.m.
2018,1:30 p.m.,3:50 p.m.
2019,3:01 p.m.,4:59 p.m.
2020,7:27 a.m.,8:45 a.m.
2021,11:08 p.m.,5:11 a.m.
2022,5:30 p.m.,6:40 p.m.
2023,1:32 p.m.,8:02 a.m.
2024,11:15 a.m.,2:00 p.m.
2025,8:39 p.m.,9:20 p.m.
2026,2:55 p.m.,4:44 p.m.
2027,2:48 p.m.,7:10 p.m.
2028,9:16 a.m.,11:56 a.m.
2029,2:44 p.m.,3:43 p.m.
2030,3:27 p.m.,5:43 p.m.
2031,7:22 a.m.,11:06 a.m.
2032,12:10 p.m.,1:43 p.m.
2033,8:04 a.m.,11:01 a.m.
2034,8:52 a.m.,12:09 p.m.
2035,1:19 p.m.,3:13 p.m.
2036,8:56 a.m.,10:16 a.m.
2037,3:36 p.m.,6:43 p.m.
2038,8:04 a.m.,8:06 a.m.
2039,11:40 a.m.,4:56 p.m.
2040,4:12 p.m.,6:15 p.m.
2041,11:52 a.m.,2:27 p.m.
2042,7:39 a.m.,11:06 a.m.
2043,3:31 p.m.,5:26 p.m.
