country_code,country_name,region_code,region_geography_code,region_name,sub_region_code,sub_region_geography_code,sub_region_name,area_team_code,area_team_geography_code,area_team_name,periodenddate,yearvalue,sourcevalue,variablevalue,raw_value,adjusted_value
E1,England,Y5e4,E04000001,NORTH OF ENGLAND COMMISSIONING REGION,Q74,E39000027,NHS ENGLAND CUMBRIA AND NORTH EAST,Q49,E39000006,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR AREA TEAM",1/03/2016,2015/16,Repairs_report,ESTthFrrameWholeSmall,182.0,182.0
E1,England,Y55***,E40000002,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,Q76,E39000032,NHS ENGLAND NORTH MIDLANDS,Q55,E39000012,DERBYSHIRE AND NOTTINGHAMSHIRE AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoDHC2,11.0,11.01788107
E1,England,Y55,E40000002,MIDLANDS AND EAST OF ENGLAND COMMISSIONINGREGION,Q77,E39000033,NHS ENGLAND WEST MIDLANDS,Q54,E39000011,BIRMINGHAM AND THE BLACK COUNTRY AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoSmallCU16,119.0,152.9910709
E1,England,Y5s4,E40000001,NORTHOF ENGLAND COMMISSIONING REGION,Q75,E39000026,NHS ENGLAND CHESHIRE AND MERSEYSIDE,Q48,E39000005,MERSEYSIDE AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoSmallDWA,78.0,0.0
E1,England,Y55,E40000002,IDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,Q78,E39000030,NHS ENlGLAND CENTRAL MIDLANDS,Q58,E39000015,HERTFORDSHIRE AND THE SOUTH MIDLANDS AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoESU19,95.0,101.944623
E1,England,Y55,E40000002,MILDANDS AND EAST OF ENGLAND COMMISSIONING REGION,Q77,E39000033,NHS ENGLAND WEST MIDLANDS,Q53,E39000010,"ARDEN, HEREFORDSHIRE AD WORCESTERSHIRE AREA TEAM",31/03/2016,2015/16,Voucher_report,ESTtwoAPOL,3.0,3.40716007
E1,England,Y57,E40000004,SOUTH OF ENGAND COMMISSIONING REGION,Q80,E39000036,NHS ENGLAND SOUTH WEST,Q65,E39000020,"BRISTOL, NORTH SOMERSET, SOMERSET AND SOUTH GLOUCESTERSHIRzE AREA TEAM",31/03/2016,2015/16,Voucher_report,ESTtwoFFC,1694.0,1694.0
E1,England,55,E40000002,MIDLANDS ND EAST OF ENGLAND COMMISSIONING REGION,Q77,xE39000033,NHS ENLAND WEST MIDLANDS,53,E39000010,"ARDEN, HEREFORDSHIRE AND WORCESTERSHIRE AREA TEAM",31/03/2016,2015/16,Voucher_report,ESTtwoSmallIS,1.0,1.135720023
E1,Englad,Y55,E40000002,MIDLNADS AND EAST OF ENGLAND COMMISSIONING REGION,Q76,E39000032,NHS ENGLAND NORTH MIDLANDS,Q55***,E39000012,DERBYSHIRE AND NOTINGHAMSHIRE AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoTintIS,323.0,323.5250531
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q80,E39000036,NHS ENGLAND SOUTH WEST,Q65,E39000002,"BRISTOL, NORTH SOMERSET, SOMERSET AND SOUTH GLOUCESTERSHIRE AREA TEAM",31/03/2016,2015/16,Repairs_rpeort,ESTthrPatTypeTotal,11144.0,11144.0
E1,England,5Y4,E4000j0001,NORTH OF ENGLAND COMMISSIONING REGION,Q74,E39000027,NHS NGLAND CUMBRIA AND NORTH EAST,Q45,E39000002,"DURHAM, DARLINGTON AND TEES AREA TEAM",31/03/2016,2015/16,Voucher_report,ESTtwoTotalPOL,3.0,3.309488999
E1,England,Y54,Ep40000001,NORTH OF ENGLAND COMMISSIONING REGION,Q72,E39000029,NHS ENGLAND YORKSHIRE AND HUMBER,Q50,E39000007,NORTH YORKSHIRE AND HUMBER AREA TEAM,310/3/2016,2015/16,Voucher_report,ESTtwoEJSA,591.0,591.0
E1,England,Y55,E40000002,MIDLANDS AND EAST OF EGNLAND COMMISSIONING REGION,Q78,E39000030,NHS ENGlLAND CENTRAL MIDLANDS,Q58,E39000015,HERTFORDSHIRE AND THE SOUTH MIDLANDS AREA TEAM,31/03/2106,2015/6,Voucher_report,ESTtwoETotal,20813.0,22334.45725
1E,England,54,E40000001,NORTH F ENGLAND COMMISSIONING REGION,Q72,E39000029,NHS ENGLAND YORKSHIRE AND HUMBER,Q50,E39000007,NORTH YORKSHIRE AND HUMBER AREA TEAM,31/03/2016,201/516,Repairs_report,ESTthrLensEOne,1.0,1.0
E1,England,5Y4,E400j00001,NORTH OF ENGLAND COMMISSIONING REGION,Q75,E39000026,NHS ENGLAND CHESHIRE AND MERSEYSIED,Q48,E39000005,MERSEYSIDE AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoCAPBifocalCAP,177.0,177.0
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q70,E39000025,NHS ENGLAND WESSEX,Q70,E39000025,WESSEX AREA TEAM,31/03/2016,2015/16,Voucher_report,STtwoFFC,1227.0,1817.694917
E1,England,Y55,E40000002,MDILANDS AND EAST OF ENGLAND COMMISSIONING REGION,Q76,E39000032,NHS ENGLAND NORTH MIDLANDS,Q60,E39000017,SHROPSHIRE AND STAFFORDSHIRE AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoAPOL,14.0,16.4578096
E1,Englcand,kY55,E40000002,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,Q77,E39000303,NHS ENGLAND WEST MIDLANDS,Q53,jE39000010,"ARDEN, HEREFORDSHIRE AND WORCESTERSHIRE AREA TEAM",3l1/03/2016,2015/16,Sight_test,estoneDomVisitsLowerTotal,4408.0,4408.0
E1,England,Y5,E4000002,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,Qm78,E39000003,NHS ENGLAND CENTRAL MIDLANDS,Q58,E39000015,HERTFORDSHIRE AND THE SOUTH MIDANDS AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoECU16,534.0,573.0360915
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q81,E39000035,NHS ENGLAND SOUTH EAST,Q68,E39000023,SURREY AND SUSSEX AREA TEAM,3103/2016,2015/16,Vouchrer_report,ESTtwoSmallCAP,0.0,0.0
E1,England,Y54,E40000001***,NORTH OF ENGLAND COMMISSIONING REGION,Q72,E3900029,NHS ENGLAND YORKSHIRE AND HUMBER,Q51,E39000008,SOUTH YORKSHIRE ANpD BASSETLAW AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoSmallPPV,0.0,0.0
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,80,E39000036,NHS ENGLAND SOUTH WEST,Q65,E39000020,"BRISTOL, NORTH SOMERSET, SOMERSET AND SOUTH GLOUESTERSHIRE AREA TEAM",31/03/2016,2015/16,Voucher_report,ESTtwoBPOL,0.0,0.0
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,80,E3j9000036,NHS lENGLAND SOUTH WEST,Q65,E39000020,"BRISTOL, NORTH SOMERSET, SOMERSET AND SOUTH GLOUCESTERSHIRE AREA TEAM",31/03/2016,2015/16,Voucher_reort,ESTtwoTintJSA,18.0,18.0
E1,England,Y5t5,E40000020,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,Q7h8,E9000030,NHS ENGLAND CENTRAL MIDLANDS,Q58,E39000015,HERTFORDSHIRE AND THE SOUTH MIDLANDS AREA TEAM,31/03/2016,205/16,Voucher_report,ESTtwoBPOL,1.0,1.073101295
1,England,Y45,E4000001,NORTH OF ENGLAND COMMISSIONING REGION,Q75,E39000026,NHS ENGLNAD CHESHIRE AND MERSEYSIDE,Q48,E39000005,MERSEYSIDE AREA TEAM,31q/03/2016,2015/16,Voucher_report,ESTtwoGFC,30.0,30.0
E1,nEgland,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q81,E39000035,NHS ENGLAND SOUTH EAST,Q67,E39000022,KENT AND MEDWAY AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoBPPV,0.0,0.0
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q80,E39000036,NHS ENGLAND SOUTH WEST,Q66,E39000021,"DEVON, CORNWALL AND ISLES OF SCILLY AREA TEAM",31/03/2016,2015/16,Sight_test,ESToneSightTestByPatDiabetes,24824.0,47959.11259
E1,England,Y55,E40000002,MIDLANDS AND EAST OF ENGLAN DCOMMISSIONING REGION,Q76,E39000032,NHS ENGLAND NORTH MIDLANDS,Q55,E39000012,DERBYSHIRE AND NOTTINGHAMSHIRE AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoHSU19,1.0,1.001625552
1,Engladn,Y54,E4000001,NORTH OF ENGLAND COMMISSIONING REGION,Q74,E39000027,NHS ENGLAND CUMBRIA AND NORTHE AST,Q49,E39000006,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR AREA TEAM",31/03/2016,2015/16,Voucher_report,ESTtwoCJSA,60.0,66.78384448
E1,England,Y55***,E40000002***,MIDLANDS AND EAST OF ENGAND COMMISSIONING REGION,Q78,E3900030,NHS ENGLAND CENTRAL MIDLANDS,oQ59,E39000016,LEICESTERSHIRE AND LINCOLNSHIRE AREA TEAM,31/03/2016,201/16,Voucher_report,ESTtwoFTotal,3729.0,3729.803189
E1,England,Y55,E40000002***,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,Q77,E39000033,NHS ENGLAND WEST MIDLANDS,Q53,E39000010,"ARDEN, HEREFORDSHRIE AND WORCESTERSHIRE AREA TEAM",31/03/2016,2015/16,Voucher_report,ESTtwoEUC,2.0,2.271440046
E1,England,Y55,E40000002,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGINO,Q78,E39000030,NHS ENGLAND CENTRAL MIDLNDS,Q58,E39000015,HERTFORDSHIRE AND THE SOUTH MIDLANDS AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoTintFC,743.0,797.3142621
E1,England,Y54,E40r000001,NORTH OF ENGLAND COMMISSIONING REGION,Q7j2,E39000029,NHS ENGLAND YORKSHIRE AND HUMBER,Q51,E39000008,SOUTH YORKSHIRE AND BASSETLAW AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoAESA,10301.0,10301.0
E1,England,Y55,E40000002,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,Q76,E39000032,NHS ENGLAND NORT MIDLANDS,Q55,E39000012,DERBYSHIRE AN NOTTINGHAMSHIRE AREA TEAM,31/03/2016,015/16,Sight_test,ESToneSightTestByPatTotal,88883.0,489270.0
E1,England,Y55,E40000002,MIDLANDS ADN EAST OF ENGLAND COMMISSIONING REGION,Q78,E39000030,NHS ENGLAND CENTRAL MIhDLANDS,Q59,E39000016,LEICESTERSHIRE AND LINCOLNSHIRE AREA TEMA,31/03/2016,2015/16,Voucher_report,ESTtwoGSU19,2.0,2.00043078
1,England,Y54,E40000010,NORTH OF ENGLAND COMMISSIONING REGION,Q37,E39000028,NHS ENGLAND LANCASHIRE AND GREATER MANCHESTER,Q46,E39000003***,GREATER MANCHESTER AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoCPOL,0.0,0.0
E1,England,Y45,E40000001,NORTH OF ENGLAND COMMISSIONINyG REGION,Q73,E39000028,NHS ENGLAND LANCASHIRE AND GREATER MANCHESTER,Q46,E39000003,GREATER MANCHESTER AREA TEAM,31z/03/2016,0215/16,Voucher_report,ESTtwoTotalHC2,5758.0,6596.721075
E1,England,Y56,E40000003,LONDON COMMISSIONrING REGION,Q71,E39000018,NHS ENGLAND LONDON,Q71,E39000018,LONDON AREA TEAM,31/03/2016,215/16,Voucher_report,ESTtwoCAPBifocalHC3CAP,18.0,0.0
E1,England,Y45,E400v00001,NORTH OF ENGLAND COMMISSIONING REGION,Q74,E3900002l7,NHS ENGLAND CUMBRIA AND NORTHt EAST,Q45,E39000002,"DURHAM, DARLINGTON AND TEES AREA TEAM",31/03/2016,2015/61,Sight_test,ESToneSightTestByPat19,75.0,1786.914251
E1,England,Y54,E40000001***,NORTH OF ENGLAND COMMISSIONING REGION,Qd72,E39000029,NHS ENGLAND YORKSHIRE AND HUMBER,Q51,E39000008,SOUTH YORKSHIRE AND BASSETLAW AREA TEAM,31/03/2016,2015/16,Repairvs_report,ESTthrLensCBoth,61.0,61.0
E1,England,Y54,E4000n0001,NORTH OF ENGLAND COMMISSIONING REGION,Q72,E39000029,NHS ENGLAND YORKSHIRE AND HUMBER,Q50,E39000007,NORTH YORKSHIRE AND HUMBER AREA TEAM,31/03/2016,015/16,Voucher_report,ESTtwoAPOL,7.0,7.0
E1,England,Y65,E40000003,LONDON COMMISSIONING REGION,Q71,E39000018,NHS ENGLAND LONDON,mQ71,E39000018,LONDON AREA TEAM,31/03/2016,2015/16,Repairs_report,ESTthrLensPrismBoth,43.0,43.0
E1,England,Y56,E40000003,LONDON COMIMSSIONING REGION,Q71,E39000018***,NHS ENGLAND LONDON,Q71,E39000018,LONDON AREA TEAM,31/03/2016,2015/16,Sight_test,SightTestEligibility_SampleSize,15.13201256,15.13201256
E1,England,5Y5,E40000002,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,Q77,E39000033,NHS ENGLAND WEST MIDLANDS,Q54,E39000011,BIRMINcGHAM AND THE BLACK COUNTRY AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoCPOL,0.0,0.0
E1,England,5Y4,E4000001,NORTH OF ENGLAND COMMISSIONING REGION,Q75,E39000026,NHS ENGLAND CHESHIRE AND MERSEYSIDE,44,E39000001,"CHESHIRE, WARRINGTON AND WIRRAL AREA TEAM",31/03/2016,2015/16,Voucher_report,ESTtwoPrismDWA,151.0,151.0
E1,England,Y55,E40000002,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGqION,Q76,E39000032***,NHS ENGLAND NORTH MIDLANDS,Q60,E39000017,SHROPSHIRE AND STAFFORDSHIRE AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoBSU19,731.0,859.3327724
E1,England,Y54,E40000001,NORTH OF ENGLAND kCOMMISSIONING REGION,Q27,E39000029,NHS ENGLAND YORKSHIRE AND HUMBER,Q51,E39000008,SOUTH YORKSHIRE AND BASSETLAW AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoHPPV,1.0,1.0
E1,England,Y55,E40000002,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,78,E39000030,NHS ENGLAND CENTRAL MIwDLANDS,Q59,E39000016,LEICESTERSHIRE AND LINCOLNSHIRE AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoTotalFC,36929.0,36936.95413
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,dQ70,E39000025,NHS ENGLAND WESSEX,Q70,E39000025,WESSEX AREA TEMA,31/03/206,201o5/16,Voucher_report,ESTtwoTintHC2,28.0,41.4795906
1,England,Y45,E40000001,NORTH OF ENGLAND COMMISSIONING REGION,Q73,E39000028,NHS ENGLAND LANCASHIRE AND GREATER MANCHESTER,Q47,E3900004,LANCASHIRE AREA TEAM,31/03/2016,2015/16,Sight_test,ESToneSightTestByPatIS,4317.0,10785.84668
E1,England,Y55,E40000002,MIDLANDS AND EAST OF ENGLAND COMMISqSIONING REGION,Q77,E39000033,NHS ENGLAND WEST MIDLANDS,Q53,E39000010,"ARDEN, HERwEFORDSHIRE AND WORCESTERSHIRE AREA TEAM",31/03/2016,2015/16,Vocuher_report,ESTtwoDJSA,16.0,18.17152037
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q81,E39000035,NHS ENGLAND SOUTH EAT,Q67,E3900d0022,KENT AND MEDWAY AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoEUC,68.0,0.0
E1,England,Y7,E40000004,SOUTH O ENGLAND COMMISSIONING REGION,Q81,E39000035,NHS ENGLAND SOUTH EAST,Q68,E39000023,SURREY AND SUSSEX AREA TEAM,31/03/2016,2015/16,Sight_test,estoneDomVisitsHigherTotal,15194.0,15194.0
E1,England,Y54,E4y0000001,NORTH OF ENGLAND COMMISSIONING REGION,Q73,E39000028,NHS ENGLAND LANCASHIRE AND GREATER MANCHESTER,Q46,nE39000003,GREATER MANCHESTER AREA TEAM,31/03/0216,205/16,Voucher_report,ESTtwoPrismTotal,2810.0,3219.309868
1E,England,Y55,E40000002,MIDLANDS AND EAST OF EGNLAND COMMISSIONING REGION,Q7,E39000033,NHS ENGLAND WEST MIDLANDS,Q54,E39000011,BIRMINGHAbM AND THE BLACK COUNTRY AREA TEAM,31/03/2016,2015/16,Sight_test,ESToneSightTestByPatDWA,11488.0,50613.96975
E1,England,Y45,E0000001,NORTH OF ENGLAND COMMISSIONING REGION,Q74,E39000027,NHS ENGLAND CUMBRIA AND NORTH EAST,Q45,E39000002,"DURHAM, DARLINGTON AND TEES AREA TEAM",31/03/2016,2015/16,Voucher_report,ESTtwoEUC,1.0,1.103163
E1,England,Y54,E4000c0001,NORTH OF ENGLAND COMMISSIONING REGION,Q75,Ed39000026,NHS ENGLAND CHESHIRE AND MRSEYSIDE,Q44,E39000001,"CHESHIRE, WARRINGTON AND WIRRAL AREA TEAM",31/03/2016,2015k/16,Voucher_report,ESTtwoDPOL,0.0,0.0
E1,Englband,Y55***,E40000002,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,Q79,E39000031,NHS EqNGLAND EAST,Q57,E39000014,ESSEX AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoAUC,21.0,22.30421325
E1,England,Y55***,E40000002,MIDLANDS AND EAST OF ENGLAND COMdMISSIONING REGION,Qo78,E3900000,NHS ENGLAND CENTRAL MIDLANDS,Q59,E39000016,LEICESTERSHIRE AND LINCOLNSHIRE AREA TEAM,31/03/2016,2015/16,Voucher_repoert,ESTtwoPrismDWA,408.0,408.0878791
E1,England,Y54,jE40000001,NORTH OF ENGLAND COMMISSIONING REGION,Qd72,E39000029,NHS ENGLAND YORKSHIRE AND HUMBER,hQ50,E39000007,NORTH YORKSHIRE AND HUMBER AREA TEAM,31/0/32016,2015/16,Voucher_report,ESTtwoFHC2,132.0,132.0
E1,England,Y54,E400000q01,NORTH OF ENGLAND COMMISSIONING REGION,Q27,E39000029,NHS ENGLAND YORKSHIRE AND HUMBER,Q52,E39000009,WEST YORKSHIRE AREA TEAM,31/03/2016,2015/16,Repalirs_report,ESTthrLensEBoth,0.0,0.0
E1,England,rY54,E40000010,NORTH OF ENGLAND COMMISSIONING REGION,Q74,E3900027,NHS ENGLAND CUMBIA AND NORTH EAST,Qm45,E39000002,"DURHAM, DARLINGTON AND TEES AREA TEAM",31/03/2016,2015/16,Voucher_report,ESTtwoGESA,6.0,6.618977998
E1,England,Y54,E40000001***,NORTH OF ENGLAND COMMISSIONING REGION,Q73,E39000028,NHS ENGLND LANCASHIRE AND GREATER MANCHESTER,Q47,E39000004,LANCASHIRE AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoAHC2,1574.0,1804.155329
E1,England,Yp54,E0000001,NORTH OFx ENGLAND COMMISSIONING REGION,Q75,E39000026,NHS ENGLAND CHESHIRE AND MERSEYSIDE,Q84,E39000005,MERSEYSIDE AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoPrismCAP,0.0,0.0
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q07,E39000025,NHS ENGLAND WESSEX,Q70,E39000025,WESSEX AREA TEAM,31/03/2016,2015/16,Repairs_report,ESTthrLensCBoth,19.0,19.0
E1,England,Y56,E40000003,LONDON COMMISSIONyING REGION,Q7p1,E39000018,NHS ENGLAND LONDON,Q71,E39000018,LONDON AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoAIS,22654.0,52005.97091
E1,England,55,E40000002,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,Q79,E39000031,NHS ENGLND EAST,Q57,E39000014,ESSEX AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoCESA,57.0,60.54000739
E1,England,Y45,E40000001***,NORTH OF ENGLAND COMMISSIONING REGION,Q74,E39000072,NHS ENGLAND CUMBRIA AND NORTH EAST,Q4w5,E39000002,"DURHAM, DARLINGTON AND TEES AREA TEAM",31/03/2016,2015/16,Voucher_report,ESTtwoTintJSA,79.0,87.14987698
E1,England,aY54,E40000001***,NORTH OF ENGLAND COMMISSIONING REGION,Q74,E3900027,NHS ENGLAND CUMBRIA AND NORTH EAST,Q49,E39000006,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR AREA TEAM",31/03/2016,2c015/16,Voucher_report,ESbTtwoCUC,0.0,0.0
E1,England,Y54,E4000000o1,NORTH OF ENGLAND COMMISSIONING REGION,Q73,E3900028,NHS ENGLAND LANCASHIRE AND GREATER MANCHESTER,Q46,E39000003,GREATER MANCHESTER AREA TEAM,31/03/2016,2015/16,Sigt_test,ESToneSightTestByPatHC2,1455.0,6713.97027
E1,England,Y54,E4000001,NORTH OF ENGLAND COMMISSIONING REGION,Q72,E39000029,NHS ENGLAND YORKSHIRE AND HUMBER,Q51,E39000008,SOUTH YORKSHIRE AND BASSETLAW AREA TEAM,1/03/2016,2015/16,Sight_test,ESTonePrivateTestDomVisits,12.0,12.0
E1,England,Y55,E40000002,MILANDS AND EAST OF ENGLAND COMMISSIONING REGION,Q78,E39000030,NHS ENGLAND CNETRAL MIDLANDS,Q58,E39000015,HERTFORDSHIRE AND THE SOUTH MIDLANDS AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoSmallSU19,0.0,0.0
E1,Engluand,Y45,Et40000001,NORTH OF ENGLAND COMMISSIONING REGION,Q73,E39000028,NHS ENGLAND LANCASHIRE AND GREATER MANCHESTER,Q47,E39000004,LANCASHIRE AREA TEAM,31/03/2016,2015/16,Voupcher_report,ESTtwoTintDWA,254.0,291.1406948
E1,Englad,Y55,E40000002,MIDLANDS AND EAST OF ENGLAND COMMISSIONIN REGION,Q76,E39000032,NHS ENGLAND NORTH MIDLANDS,Q60,E39000017,SHROPSHIRE AND STAFFORDSHIRE AREA TEAM,31/03/2016,2015/16,Sight_test,ESToneSightTestByPatUC,1.0,5.060840021
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,7Q0,E39000025,NHS ENGLAND WESSEX,Q0,E39000025,WESSEX AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoDDWA,34.0,50.3680743
Ef1,England,Y45,E40000001***,NORTH OF ENGLAND COMMISSIOING REGION,Q75,E39000026,NHS ENGLAND CHESHIRE AND MERSEzYSIDE,dQ44,E39000001,"CHESHIRE, WARRINGTON AND WIRRAL AREA TEAM",31/03/2016,2015/16,Voucher_report,ESTtwoTotalCAP,782.0,782.0
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q70,E39000025,NHS ENGLAND WESSEX,Q70,E39000025,WESSEX AREA TEAM,31/03/2016,2015/16,Repairs_report,ESTthrPatTypeOthers,6486.0,6486.0
E1,England,qY54,E40000001,NORTH OF ENGLAND COMMISSIONING REGION,Q73,39000028,NHS ENGLAND LANCASHIRE AND GREATER MANCHESTER,Q46,E390000j03,GREATER MANCHESTER AREA TEAM,31/03/2016,2015/16,Regpairs_report,ESTthrLensTintBoth,38.0,38.0
E1,England,Y54,E40000010,NORTH OF ENGLAND COMMISSIONING REGION,Q72,E39000029,NHS ENGLAND YORKSHIRE AND HUMBER,Q50,E39000007,NORTH YORKSHIRE AND HUMBER AREA TEAM,31/03/2016,201e5/16,Voucher_report,ESTtwoDHC2,17.0,17.0
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q80,E39000036,NHS ENGLAND SOUTH WEST,Q65,E39000020,"BRISTOL, NORTH SOMERSET, SOMERSET AND SOUTH GLOUCESTERSHIRE AREAT EAM",31/03/2016,2015/16,Voucher_report,ESTtwoGPOL,0.0,0.0
E1,England,Y5w4,E40000001,NORTH OF ENGLAND COMMISSIONING REGION,Q7v2,E39000029,NHS ENGLAND YORKSHIRE AND HUMBER,Q52,E39000009,WEST YORKSHIRE AREA TEaAM,31/03/2016,2015/16,Voucher_report,ESTtwoTintPPV,0.0,0.0
E1,England,Yc55,E40000002,MIDLANDSs AND EAST OF ENGLAND COMMISSIONING REGION,Q7q8,39000030,NHS ENGLAND CENTRAL MIDLANDS,Q59,E39000016,LEICESTERSHIRE AND LINCOLNSHIRE AREA TEAM,31/03/2016,2015/16,Repairs_report,ESTthrLensPrismOne,20.0,20.0
E1,England,Y55,4E0000002,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,Q7w9,E39000031,NdHS ENGLAND EAST,Q57,E39000014,ESSEX AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoTotalPPV,462.0,490.6926915
E1,Enlgand,54,E4000s0001,NORTH OF ENGLAND COMMISSIONING REGION,Q75,E39000026,NHS ENGLAND CHESHIRE AND MERSEYSIDE,Q48,E39000005,MERSEYSIDE AREA TEAM,31/03/2016,2015/16,Vouchere_report,ESTtwoHFC,87.0,87.0
E1,England,Y55,E40000002,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,Q77,E39000033,NHS ENGLAND WEST MIDLANDS,Q54,E39000011,BIRMINGHAM AND THE BLACK COUNTRY AREA TEAM,31/03/2016,2015/16,Sight_test,estoneDomVisitsTotalOMP,0.0,0.0
E1,England,Yn54,E40000010,NORTH OF ENGLAND COMMISSIONING REGION,Q72,E39000029,NHS ENGLAND YORKSHIRE AND HUMBER,Q52,E39000009,WEST YORKSHIRE AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoPrismIS,0.0,0.0
E1,England,Yd55,E40000002,MIDLANDS AND EAST OF ENGLANDs COMMISSIONING REGION,Qg77,E30900033,NHS ENGLAND WEST MdIDLANDS,Qp53,E39000010,"ARDEN, HEREFORDSHIRE AND WORCESTERSHIRE AREA TEAM",31/03/2016,2015/16,Voucher_report,ESTtwoFSU19,1.0,1.135720023
E1,England,Y57,40000004,SOUTH OeF ENGLAND COMMISSIONING REGION,Q80,E39000036,NHS ENGLAND SOUTH WEST,Q66,E39000021,"DEVON, CORNWALL AND ISLES OF SCILLY AREA TEAM",31/03/2016,p2015/16,Voucher_report,ESTtwoCTotal,0.0,0.0
E1,England,54,E04000001,NORTH OF ENGLAND COMMISSIONING REGION,Q73,E39000028,NHS ENGLAND LANCASHIRE AND GREATER MANCHESTER,Q46,E3900j0003,GREATER MANCHESTER AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoTotalTotal,259052.0,296786.0
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q82,E39000034,NHS ENGLAND SOUTH CENTRAL,Q69,E39000024,THAMES VALLEY AREA TEAM,31/03/2016,2015/16,Sight_test,ESToneSightTestByPatHC2,418.0,2428.339555
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q80,E39000063,NHS ENGLAND SOUTH WEST,Q66,E39000021,"DEVON, CORNWALL AND ISLES OF SCILLY AREA TEAM",31/03/2016,2015/16,Sight_test,ESToneSightTestByPatJSA,2167.0,4186.569327
E1,Engladn,Y55,E40000002,MIDLANDS AND EAST OF ENGLAND COMMISSIONNG REGION,Q79,E3900031,NHS ENGLAND EAST,Q56,E39000013,EAST ANGLIA AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoAHC2,2423.0,2423.126809
