expense_type,transaction_date,security_operation,latitude,longitude,employee_gender,employee_age_range,selfdefined_ethnicity,officially_recorded_ethnicity,regulation,search_target,resultof_search
Travel,2022-05-10T14:30:00+00:00,False,51.464062,-0.136164,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Fuel,2020-07-15T09:45:00+01:00,False,51.402821,0.110033,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Hotel,2022-06-25T14:30:00+00:00,False,51.57171,-0.02821,Male,18-24,Other ethnic group - Not stated,White,Criminal Justice and Public Order Act 1994 (section 60),Anything to threaten or harm anyone,Prosecution
Travel,2022-05-15T14:45:00+00:00,False,51.498281,-0.09875,Male,18-24,Black/African/Caribbean/Black British - Caribbean,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2022-05-14T13:25:00+00:00,False,51.483565,-0.206388,Male,18-24,Other ethnic group - Not stated,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Discovery
Fuel,2022-04-28T09:45:00+00:00,False,51.463466,-0.102866,Male,over 34,Other ethnic group - Not stated,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2022-05-15T14:45:00+00:00,False,51.602334,-0.193308,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2022-04-12T14:20:00+00:00,False,51.470161,-0.086054,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Investigation report
Fuel,2022-01-15T14:00:00+00:00,False,51.559059,-0.284756,Female,18-24,Black/African/Caribbean/Black British - African,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2023-08-15T09:30:00+00:00,False,51.544798,-0.156115,Male,25-34,Other ethnic group - Not stated,Other,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2022-04-12T14:20:00+00:00,False,51.534382,-0.057321,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Discovery
Travel,2023-08-15T09:30:00+00:00,False,51.502729,-0.441156,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2020-07-15T09:45:00+01:00,False,51.501641,-0.251684,Female,18-24,Black/African/Caribbean/Black British - Caribbean,Black,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Prosecution
Travel,2020-05-15T08:30:00+00:00,False,51.44602,-0.188173,Male,18-24,Black/African/Caribbean/Black British - African,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Fuel,2022-05-15T14:45:00+00:00,False,51.499949,-0.055126,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Fuel,2022-11-15T08:30:00+00:00,False,51.465999,-0.125086,Male,18-24,Other ethnic group - Not stated,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Prosecution
Travel,2022-05-14T13:25:00+00:00,False,51.473965,-0.073396,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2022-06-25T14:30:00+00:00,False,51.473926,-0.16112,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Prosecution
Travel,2022-01-15T14:00:00+00:00,False,51.549983,-0.193465,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2022-05-15T10:30:00+00:00,False,51.499219,-0.104474,Male,18-24,Other ethnic group - Any other ethnic group,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2022-05-10T14:30:00+00:00,False,51.536921,0.05232,Male,18-24,White - Any other White background,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Fuel,2022-01-15T08:45:00+00:00,False,51.46115,0.110966,Male,25-34,White - Any other White background,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Fine Receipt
Fuel,2022-11-10T09:30:00+00:00,False,51.513254,0.000698,Male,18-24,White - Any other White background,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Prosecution
Fuel,2022-05-15T10:30:00+00:00,False,51.586173,-0.115437,Male,25-34,Other ethnic group - Not stated,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2020-07-15T09:45:00+01:00,False,51.520976,-0.332096,Male,18-24,Other ethnic group - Not stated,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Prosecution
Travel,2022-07-15T09:30:00+00:00,False,51.378096,-0.101651,Male,over 34,White - Any other White background,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Discovery
Travel,2022-06-25T14:30:00+00:00,False,51.425741,-0.098943,Male,over 34,Black/African/Caribbean/Black British - African,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Discovery
Travel,2020-07-14T13:30:00+00:00,False,51.512141,-0.383118,Male,18-24,Other ethnic group - Not stated,Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Prosecution
Fuel,2022-11-10T09:30:00+00:00,False,51.572513,0.179547,Male,25-34,White - Any other White background,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Investigation report
Travel,2022-01-15T08:45:00+00:00,False,51.461004,-0.115876,Male,25-34,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2020-07-14T13:30:00+00:00,False,51.519201,-0.258781,Male,25-34,Black/African/Caribbean/Black British - African,Black,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,Prosecution
Travel,2020-07-15T09:45:00+01:00,False,51.492246,0.062039,Male,over 34,Other ethnic group - Not stated,Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Discovery
Travel,2023-08-15T09:30:00+00:00,False,51.466617,0.028503,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2023-09-21T10:30:00+00:00,False,51.543932,0.078076,Male,over 34,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Prosecution
Travel,2022-01-15T10:00:00+00:00,False,51.538377,0.07791,Male,18-24,Black/African/Caribbean/Black British - African,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2022-11-10T09:30:00+00:00,False,51.675854,-0.04877,Female,10-17,Other ethnic group - Not stated,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Prosecution
Travel,2022-11-10T09:30:00+00:00,False,51.539189,-0.142008,Male,18-24,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Prosecution
Fuel,2020-07-14T13:30:00+00:00,False,51.522276,-0.054506,Male,18-24,Asian/Asian British - Any other Asian background,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2020-07-11T09:30:00+00:00,False,51.54086,0.000783,Male,over 34,Asian/Asian British - Any other Asian background,Other,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,Prosecution
Travel,2022-05-14T13:25:00+00:00,False,51.492893,0.05331,Male,10-17,Other ethnic group - Not stated,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Prosecution
Fuel,2022-08-15T10:20:00+00:00,False,51.478454,0.147495,Male,10-17,White - Any other White background,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2022-05-15T14:45:00+00:00,False,51.490964,0.055153,Male,18-24,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2022-04-24T10:15:00+00:00,False,51.589936,-0.102866,Male,25-34,Black/African/Caribbean/Black British - African,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Investigation report
Fuel,2022-01-15T08:45:00+00:00,False,51.463466,-0.102866,Male,over 34,Other ethnic group - Not stated,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2022-06-25T14:30:00+00:00,False,51.511238,-0.133922,Male,18-24,Black/African/Caribbean/Black British - African,Black,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Prosecution
Fuel,2022-05-15T14:30:00+00:00,False,51.463466,-0.102866,Male,25-34,Other ethnic group - Not stated,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2022-06-25T14:30:00+00:00,False,51.568799,-0.079331,Male,over 34,White - Any other White background,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Discovery
Travel,2022-05-15T14:45:00+00:00,False,51.487492,0.090792,Male,over 34,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Fuel,2022-04-12T14:20:00+00:00,False,51.531152,-0.027628,Male,over 34,Asian/Asian British - Bangladeshi,Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Prosecution
Travel,2022-01-15T14:00:00+00:00,False,51.582047,-0.033868,Male,over 34,Other ethnic group - Any other ethnic group,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2022-01-15T14:00:00+00:00,False,51.577013,0.183227,Male,10-17,Other ethnic group - Not stated,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2022-07-15T08:45:00+00:00,False,51.366568,-0.051846,Male,18-24,Asian/Asian British - Any other Asian background,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Investigation report
Fuel,2020-05-15T08:30:00+00:00,False,51.589936,-0.102866,Male,25-34,White - Any other White background,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Fuel,2022-07-23T14:30:00+00:00,False,51.495733,-0.185958,Male,over 34,White - Any other White background,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2022-04-28T09:45:00+00:00,False,51.534279,-0.11216,Male,18-24,Other ethnic group - Not stated,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Prosecution
Travel,2022-05-14T13:25:00+00:00,False,51.460111,-0.110111,Male,25-34,Other ethnic group - Not stated,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2022-11-10T09:30:00+00:00,False,51.512141,-0.383118,Male,over 34,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Black,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Prosecution
Travel,2022-04-24T10:15:00+00:00,False,51.463466,-0.102866,Male,18-24,Other ethnic group - Not stated,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2022-05-15T14:45:00+00:00,False,51.518961,-0.423046,Male,18-24,Other ethnic group - Not stated,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2022-05-14T13:25:00+00:00,False,51.564916,0.102566,Male,over 34,Asian/Asian British - Any other Asian background,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2022-04-12T14:20:00+00:00,False,51.619107,-0.085109,Male,10-17,Other ethnic group - Not stated,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Hotel,2022-01-15T14:00:00+00:00,False,51.513945,-0.269473,Male,18-24,Other ethnic group - Not stated,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2023-08-15T09:30:00+00:00,False,51.545956,-0.252943,Male,25-34,Asian/Asian British - Any other Asian background,Other,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Fuel,2022-04-14T11:30:00+00:00,False,51.456646,-0.331491,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Discovery
Fuel,2022-08-21T14:45:00+00:00,False,51.492188,-0.032998,Female,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Discovery
Travel,2020-07-14T13:30:00+00:00,False,51.477289,-0.169207,Male,10-17,Black/African/Caribbean/Black British - African,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Prosecution
Travel,2022-01-15T14:00:00+00:00,False,51.463466,-0.102866,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Investigation report
Travel,2022-04-14T11:30:00+00:00,False,51.614947,-0.329044,Male,18-24,Other ethnic group - Not stated,White,Criminal Justice and Public Order Act 1994 (section 60),Anything to threaten or harm anyone,Prosecution
Travel,2022-05-15T14:30:00+00:00,False,51.486829,-0.173175,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Fuel,2022-08-21T14:45:00+00:00,False,51.488277,-0.067693,Male,18-24,Asian/Asian British - Any other Asian background,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Discovery
Travel,2022-07-21T14:45:00+00:00,False,51.547097,-0.009573,Male,18-24,Other ethnic group - Not stated,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Prosecution
Travel,2022-08-15T10:20:00+00:00,False,51.394229,-0.113877,Female,over 34,Other ethnic group - Not stated,Black,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Prosecution
Travel,2020-07-14T13:30:00+00:00,False,51.530172,0.037642,Male,18-24,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Prosecution
Travel,2022-05-15T14:45:00+00:00,False,51.311693,0.033357,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Investigation report
Fuel,2022-04-12T14:20:00+00:00,False,51.516959,0.078246,Male,18-24,Asian/Asian British - Any other Asian background,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2022-07-21T14:45:00+00:00,False,51.43768,-0.422408,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2023-09-21T10:30:00+00:00,False,51.529046,-0.205582,Male,10-17,Other ethnic group - Not stated,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Prosecution
Fuel,2022-07-15T09:45:00+00:00,False,51.415076,-0.17306,Male,25-34,Black/African/Caribbean/Black British - African,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Fuel,2022-05-15T14:30:00+00:00,False,51.419167,-0.198023,Male,25-34,White - Any other White background,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Fuel,2020-05-15T08:30:00+00:00,False,51.464974,-0.130152,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Discovery
Travel,2022-05-15T14:30:00+00:00,False,51.487989,0.120661,Male,over 34,White - Any other White background,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2022-05-15T14:45:00+00:00,False,51.602172,-0.066313,Male,18-24,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Fuel,2022-01-15T14:00:00+00:00,False,51.505307,-0.270291,Male,18-24,Asian/Asian British - Any other Asian background,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Fine Receipt
Fuel,2020-07-15T09:45:00+01:00,False,51.508971,-0.078779,Male,25-34,Black/African/Caribbean/Black British - Caribbean,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2020-05-15T08:30:00+00:00,False,51.531322,-0.208607,Male,25-34,Other ethnic group - Not stated,Other,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2022-06-25T14:30:00+00:00,False,51.511456,-0.1307,Female,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Prosecution
Travel,2022-05-10T14:30:00+00:00,False,51.466736,-0.176353,Male,18-24,Mixed/Multiple ethnic groups - White and Black Caribbean,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2022-04-12T14:20:00+00:00,False,51.518249,-0.071484,Male,18-24,Other ethnic group - Not stated,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2022-07-23T14:30:00+00:00,False,51.54591,0.092243,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2022-07-23T14:30:00+00:00,False,51.55807,-0.282889,Male,10-17,Asian/Asian British - Any other Asian background,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2022-04-14T11:30:00+00:00,False,51.547565,-0.252939,Male,over 34,Other ethnic group - Not stated,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Fuel,2022-04-28T09:45:00+00:00,False,51.509787,-0.050268,Male,25-34,Asian/Asian British - Bangladeshi,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Investigation report
Travel,2022-01-15T10:00:00+00:00,False,51.502369,-0.102975,Female,10-17,Other ethnic group - Not stated,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Discovery
Hotel,2020-07-14T13:30:00+00:00,False,51.500223,-0.486653,Male,18-24,Other ethnic group - Not stated,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2022-07-15T10:30:00+00:00,False,51.516296,-0.168437,Female,over 34,Other ethnic group - Not stated,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2023-08-15T09:30:00+00:00,False,51.499166,-0.466187,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Prosecution
Travel,2022-11-15T08:30:00+00:00,False,51.492537,0.065409,Male,18-24,Other ethnic group - Not stated,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Prosecution
Travel,2022-05-14T13:25:00+00:00,False,51.563936,-0.017278,Male,18-24,Asian/Asian British - Any other Asian background,Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Prosecution
Fuel,2023-09-21T10:30:00+00:00,False,51.540131,0.154652,Male,18-24,Black/African/Caribbean/Black British - African,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Discovery
Fuel,2022-04-12T14:20:00+00:00,False,51.562993,0.120975,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2022-07-15T10:30:00+00:00,False,51.418379,-0.060747,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Prosecution
Fuel,2022-04-28T09:45:00+00:00,False,51.469683,-0.362662,Male,25-34,Other ethnic group - Not stated,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Investigation report
Fuel,2022-05-15T14:45:00+00:00,False,51.499584,-0.163041,Male,18-24,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Other,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Fine Receipt
Fuel,2022-05-15T14:45:00+00:00,False,51.515783,-0.043656,Male,10-17,Asian/Asian British - Any other Asian background,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Fuel,2022-07-15T09:30:00+00:00,False,51.529785,-0.013745,Male,over 34,Asian/Asian British - Bangladeshi,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Discovery
Travel,2022-01-15T14:00:00+00:00,False,51.506162,-0.088451,Male,18-24,Black/African/Caribbean/Black British - African,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2022-01-15T10:00:00+00:00,False,51.463466,-0.102866,Male,over 34,Asian/Asian British - Indian,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Discovery
Travel,2022-05-15T14:30:00+00:00,False,51.491629,0.106352,Male,18-24,Black/African/Caribbean/Black British - African,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Investigation report
Fuel,2022-05-15T10:30:00+00:00,False,51.378106,-0.028207,Male,25-34,White - Any other White background,White,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,Prosecution
Hotel,2022-07-15T08:45:00+00:00,False,51.463466,-0.102866,Other,18-24,Other ethnic group - Not stated,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2022-05-15T14:30:00+00:00,False,51.562284,-0.25702,Male,10-17,White - Any other White background,White,Firearms Act 1968 (section 47),Firearms,Prosecution
Travel,2023-09-21T10:30:00+00:00,False,51.558988,-0.250049,Male,18-24,Asian/Asian British - Any other Asian background,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2022-07-15T09:45:00+00:00,False,51.491794,0.05908,Male,18-24,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2022-07-23T14:30:00+00:00,False,51.384601,0.057427,Female,18-24,Black/African/Caribbean/Black British - Caribbean,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Prosecution
Travel,2022-07-15T08:45:00+00:00,False,51.573905,0.046337,Male,over 34,White - Any other White background,White,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,Prosecution
Travel,2022-05-15T14:45:00+00:00,False,51.442865,-0.185334,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Prosecution
Fuel,2022-07-23T14:30:00+00:00,False,51.472624,-0.27062,Male,18-24,White - Any other White background,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Discovery
Fuel,2022-11-10T09:30:00+00:00,False,51.561392,-0.255698,Male,over 34,White - Any other White background,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Prosecution
Travel,2022-07-15T09:45:00+00:00,False,51.599585,-0.251088,Male,over 34,Asian/Asian British - Any other Asian background,Other,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Fuel,2022-07-15T09:30:00+00:00,False,51.596799,-0.03248,Male,18-24,Other ethnic group - Not stated,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Prosecution
Fuel,2022-07-15T09:45:00+00:00,False,51.563665,0.030093,Male,over 34,Asian/Asian British - Pakistani,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Fine Receipt
Travel,2022-07-15T08:45:00+00:00,False,51.600857,-0.202536,Male,10-17,Mixed/Multiple ethnic groups - White and Asian,Other,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Prosecution
Fuel,2020-07-15T09:45:00+01:00,False,51.463466,-0.102866,Male,18-24,White - Any other White background,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Fine Receipt
Travel,2023-09-21T10:30:00+00:00,False,51.462898,-0.17069,Male,25-34,Black/African/Caribbean/Black British - African,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2020-07-14T13:30:00+00:00,False,51.449079,-0.446409,Male,25-34,Asian/Asian British - Any other Asian background,Asian,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,Prosecution
Travel,2022-07-21T14:45:00+00:00,False,51.537664,0.035468,Male,18-24,Asian/Asian British - Any other Asian background,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Fuel,2022-01-15T10:00:00+00:00,False,51.489437,0.086084,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Conviction
Fuel,2022-07-21T14:45:00+00:00,False,51.427432,-0.167849,Male,25-34,Other ethnic group - Not stated,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Discovery
Fuel,2022-11-15T08:30:00+00:00,False,51.601431,-0.100235,Male,25-34,White - Any other White background,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2022-07-15T09:30:00+00:00,False,51.405915,-0.13216,Male,25-34,Other ethnic group - Not stated,Other,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2022-01-15T14:00:00+00:00,False,51.366568,-0.051846,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Investigation report
Fuel,2022-07-15T09:30:00+00:00,False,51.646485,-0.052084,Male,25-34,White - Any other White background,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Fine Receipt
Travel,2022-08-15T10:20:00+00:00,False,51.550699,-0.131832,Male,10-17,Black/African/Caribbean/Black British - African,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Prosecution
Travel,2022-05-15T14:45:00+00:00,False,51.600184,-0.104316,Male,18-24,Black/African/Caribbean/Black British - African,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2022-11-10T09:30:00+00:00,False,51.510289,-0.385748,Male,25-34,Asian/Asian British - Any other Asian background,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2022-11-10T09:30:00+00:00,False,51.463466,-0.102866,Female,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2022-05-10T18:45:00+00:00,False,51.54447,-0.091735,Male,18-24,Other ethnic group - Not stated,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Fuel,2022-05-15T14:45:00+00:00,False,51.562248,-0.351015,Male,25-34,Black/African/Caribbean/Black British - African,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2023-08-15T09:30:00+00:00,False,51.567455,-0.231254,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Articles for use in criminal damage,Prosecution
Travel,2022-07-21T14:45:00+00:00,False,51.534457,0.003963,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2022-08-15T10:20:00+00:00,False,51.430436,-0.030386,Male,10-17,Other ethnic group - Not stated,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Prosecution
Fuel,2020-07-15T09:45:00+01:00,False,51.493215,-0.073751,Male,25-34,Black/African/Caribbean/Black British - African,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Discovery
Travel,2022-04-14T11:30:00+00:00,False,51.533127,-0.290359,Female,18-24,Other ethnic group - Not stated,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2022-04-28T09:45:00+00:00,False,51.463466,-0.102866,Male,18-24,Other ethnic group - Not stated,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Prosecution
Travel,2022-01-15T10:00:00+00:00,False,51.466402,-0.16937,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Prosecution
