survey_name,start_date,end_date,species,sample_key,record_key,uncertain,latitude,data_type,projection,longitude
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Actinothoe sphyrodeta,JNCCMNCR10017327,JNCCMNCR10313722,False,51.1408933865611,Point,WGS84,-4.26571750540694
1978-79 SWBSS North Devon survey,1978-06-10,1978-06-10,Actinothoe sphyrodeta,JNCCMNCR10017289,JNCCMNCR10312662,False,51.2184846877283,Point,WGS84,-4.00602684665328
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Actinothoe sphyrodeta,JNCCMNCR10017271,JNCCMNCR10312015,False,51.1996016686144,Point,WGS84,-4.20561193063901
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Actinothoe sphyrodeta,JNCCMNCR10017209,JNCCMNCR10310548,False,51.2042611677795,Point,WGS84,-4.14856946164071
1978-79 SWBSS North Devon survey,1978-06-15,1978-06-15,Actinothoe sphyrodeta,JNCCMNCR10017221,JNCCMNCR10310784,False,51.2364690842515,Point,WGS84,-3.84206391617925
1978-79 SWBSS North Devon survey,1978-06-08,1978-06-08,Actinothoe sphyrodeta,JNCCMNCR10017253,JNCCMNCR10311491,False,51.2323971425511,Point,WGS84,-3.87198223834451
1978-79 SWBSS North Devon survey,1979-07-18,1979-07-18,Actinothoe sphyrodeta,JNCCMNCR10017257,JNCCMNCR10311607,False,51.0153811102677,Point,WGS84,-4.42498666479072
1978-79 SWBSS North Devon survey,1978-06-08,1978-06-08,Actinothoe sphyrodeta,JNCCMNCR10017296,JNCCMNCR10312868,False,51.2238008239349,Point,WGS84,-3.9031409801048
1978-79 SWBSS North Devon survey,1978-06-08,1978-06-08,Actinothoe sphyrodeta,JNCCMNCR10017275,JNCCMNCR10312168,False,51.2274653783599,Point,WGS84,-3.89899537603277
1978-79 SWBSS North Devon survey,1978-06-07,1978-06-07,Actinothoe sphyrodeta,JNCCMNCR10017338,JNCCMNCR10314150,False,51.2020147046213,Point,WGS84,-4.17280133740369
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Actinothoe sphyrodeta,JNCCMNCR10017185,JNCCMNCR10309902,False,51.2182356591843,Point,WGS84,-4.07188958255261
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Actinothoe sphyrodeta,JNCCMNCR10017274,JNCCMNCR10312145,False,51.2018549058301,Point,WGS84,-4.18138313166936
1978-79 SWBSS North Devon survey,1978-06-05,1978-06-05,Actinothoe sphyrodeta,JNCCMNCR10017155,JNCCMNCR10308932,False,51.2167750919938,Point,WGS84,-4.10332795253492
1978-79 SWBSS North Devon survey,1978-06-16,1978-06-16,Actinothoe sphyrodeta,JNCCMNCR10017332,JNCCMNCR10313887,False,51.2104509883742,Point,WGS84,-4.0543585304208
1978-79 SWBSS North Devon survey,1978-06-16,1978-06-16,Actinothoe sphyrodeta,JNCCMNCR10017306,JNCCMNCR10313175,False,51.2104509883742,Point,WGS84,-4.0543585304208
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Actinothoe sphyrodeta,JNCCMNCR10017310,JNCCMNCR10313265,False,51.1454136190676,Point,WGS84,-4.26450914013944
1978-79 SWBSS North Devon survey,1978-06-08,1978-06-08,Actinothoe sphyrodeta,JNCCMNCR10017170,JNCCMNCR10309441,False,51.2333116747382,Point,WGS84,-3.92645311267276
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Actinothoe sphyrodeta,JNCCMNCR10017201,JNCCMNCR10310268,False,51.2211315096244,Point,WGS84,-4.009006165657
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Actinothoe sphyrodeta,JNCCMNCR10017287,JNCCMNCR10312570,False,51.2211315096244,Point,WGS84,-4.009006165657
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Gobiidae,JNCCMNCR10017172,JNCCMNCR10309494,False,51.2113244759727,Point,WGS84,-4.05582923383369
1978-79 SWBSS North Devon survey,1978-06-10,1978-06-10,Gobiidae,JNCCMNCR10017289,JNCCMNCR10312695,False,51.2184846877283,Point,WGS84,-4.00602684665328
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Gobiidae,JNCCMNCR10017209,JNCCMNCR10310578,False,51.2042611677795,Point,WGS84,-4.14856946164071
1978-79 SWBSS North Devon survey,1978-06-16,1978-06-16,Gobiidae,JNCCMNCR10017255,JNCCMNCR10311557,False,51.2104509883742,Point,WGS84,-4.0543585304208
1978-79 SWBSS North Devon survey,1978-06-15,1978-06-15,Halopteris filicina,JNCCMNCR10017152,JNCCMNCR10308870,False,51.2309427889571,Point,WGS84,-4.01373079410804
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Halopteris filicina,JNCCMNCR10017172,JNCCMNCR10309524,False,51.2113244759727,Point,WGS84,-4.05582923383369
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Halopteris filicina,JNCCMNCR10017268,JNCCMNCR10311937,False,51.2113244759727,Point,WGS84,-4.05582923383369
1978-79 SWBSS North Devon survey,1978-06-08,1978-06-08,Halopteris filicina,JNCCMNCR10017165,JNCCMNCR10309275,False,51.2274653783599,Point,WGS84,-3.89899537603277
1978-79 SWBSS North Devon survey,1978-06-08,1978-06-08,Halopteris filicina,JNCCMNCR10017275,JNCCMNCR10312187,False,51.2274653783599,Point,WGS84,-3.89899537603277
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Halopteris filicina,JNCCMNCR10017206,JNCCMNCR10310423,False,51.213894356363,Point,WGS84,-4.0631032324561
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Halopteris filicina,JNCCMNCR10017303,JNCCMNCR10313085,False,51.213894356363,Point,WGS84,-4.0631032324561
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Gibbula cineraria,JNCCMNCR10017327,JNCCMNCR10313734,False,51.1408933865611,Point,WGS84,-4.26571750540694
1978-79 SWBSS North Devon survey,1978-06-05,1978-06-05,Gibbula cineraria,JNCCMNCR10017175,JNCCMNCR10309595,False,51.2132834912881,Point,WGS84,-4.09744123709183
1978-79 SWBSS North Devon survey,1978-06-07,1978-06-07,Gibbula cineraria,JNCCMNCR10017272,JNCCMNCR10312054,False,51.1997632345959,Point,WGS84,-4.19703069069309
1978-79 SWBSS North Devon survey,1978-06-10,1978-06-10,Gibbula cineraria,JNCCMNCR10017288,JNCCMNCR10312603,False,51.2184846877283,Point,WGS84,-4.00602684665328
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Gibbula cineraria,JNCCMNCR10017209,JNCCMNCR10310558,False,51.2042611677795,Point,WGS84,-4.14856946164071
1978-79 SWBSS North Devon survey,1978-06-08,1978-06-08,Gibbula cineraria,JNCCMNCR10017296,JNCCMNCR10312872,False,51.2238008239349,Point,WGS84,-3.9031409801048
1978-79 SWBSS North Devon survey,1978-06-07,1978-06-07,Gibbula cineraria,JNCCMNCR10017338,JNCCMNCR10314152,False,51.2020147046213,Point,WGS84,-4.17280133740369
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Gibbula cineraria,JNCCMNCR10017185,JNCCMNCR10309921,False,51.2182356591843,Point,WGS84,-4.07188958255261
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Gibbula cineraria,JNCCMNCR10017303,JNCCMNCR10313059,False,51.213894356363,Point,WGS84,-4.0631032324561
1978-79 SWBSS North Devon survey,1978-06-08,1978-06-08,Gibbula cineraria,JNCCMNCR10017170,JNCCMNCR10309446,False,51.2333116747382,Point,WGS84,-3.92645311267276
1978-79 SWBSS North Devon survey,1978-06-15,1978-06-15,Callophyllis laciniata,JNCCMNCR10017196,JNCCMNCR10310131,False,51.2416748740217,Point,WGS84,-3.79642531811094
1978-79 SWBSS North Devon survey,1978-06-07,1978-06-07,Callophyllis laciniata,JNCCMNCR10017272,JNCCMNCR10312063,False,51.1997632345959,Point,WGS84,-4.19703069069309
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Callophyllis laciniata,JNCCMNCR10017172,JNCCMNCR10309497,False,51.2113244759727,Point,WGS84,-4.05582923383369
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Callophyllis laciniata,JNCCMNCR10017267,JNCCMNCR10311878,False,51.2113244759727,Point,WGS84,-4.05582923383369
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Callophyllis laciniata,JNCCMNCR10017268,JNCCMNCR10311911,False,51.2113244759727,Point,WGS84,-4.05582923383369
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Callophyllis laciniata,JNCCMNCR10017199,JNCCMNCR10310229,False,51.1996016686144,Point,WGS84,-4.20561193063901
1978-79 SWBSS North Devon survey,1978-06-15,1978-06-15,Cereus pedunculatus,JNCCMNCR10017247,JNCCMNCR10311382,False,51.2350965272406,Point,WGS84,-3.81479147300026
1978-79 SWBSS North Devon survey,1978-06-15,1978-06-15,Cereus pedunculatus,JNCCMNCR10017196,JNCCMNCR10310118,False,51.2416748740217,Point,WGS84,-3.79642531811094
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Cereus pedunculatus,JNCCMNCR10017327,JNCCMNCR10313721,False,51.1408933865611,Point,WGS84,-4.26571750540694
1978-79 SWBSS North Devon survey,1978-06-05,1978-06-05,Cereus pedunculatus,JNCCMNCR10017281,JNCCMNCR10312383,False,51.2132834912881,Point,WGS84,-4.09744123709183
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Cereus pedunculatus,JNCCMNCR10017172,JNCCMNCR10309481,False,51.2113244759727,Point,WGS84,-4.05582923383369
1978-79 SWBSS North Devon survey,1978-06-10,1978-06-10,Cereus pedunculatus,JNCCMNCR10017289,JNCCMNCR10312661,False,51.2184846877283,Point,WGS84,-4.00602684665328
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Cereus pedunculatus,JNCCMNCR10017209,JNCCMNCR10310547,False,51.2042611677795,Point,WGS84,-4.14856946164071
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Cereus pedunculatus,JNCCMNCR10017316,JNCCMNCR10313403,False,51.2130209689317,Point,WGS84,-4.06163230945163
1978-79 SWBSS North Devon survey,1978-06-15,1978-06-15,Cereus pedunculatus,JNCCMNCR10017221,JNCCMNCR10310783,False,51.2364690842515,Point,WGS84,-3.84206391617925
1978-79 SWBSS North Devon survey,1978-06-16,1978-06-16,Cereus pedunculatus,JNCCMNCR10017255,JNCCMNCR10311549,False,51.2104509883742,Point,WGS84,-4.0543585304208
1978-79 SWBSS North Devon survey,1978-06-16,1978-06-16,Cereus pedunculatus,JNCCMNCR10017306,JNCCMNCR10313174,False,51.2104509883742,Point,WGS84,-4.0543585304208
1978-79 SWBSS North Devon survey,1978-06-05,1978-06-05,Schizoporella,JNCCMNCR10017155,JNCCMNCR10308941,True,51.2167750919938,Point,WGS84,-4.10332795253492
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Pollachius pollachius,JNCCMNCR10017305,JNCCMNCR10313135,False,51.1473487536458,Point,WGS84,-4.25745455893696
1978-79 SWBSS North Devon survey,1978-06-15,1978-06-15,Mastocarpus stellatus,JNCCMNCR10017196,JNCCMNCR10310135,False,51.2416748740217,Point,WGS84,-3.79642531811094
1978-79 SWBSS North Devon survey,1978-06-08,1978-06-08,Mastocarpus stellatus,JNCCMNCR10017165,JNCCMNCR10309263,False,51.2274653783599,Point,WGS84,-3.89899537603277
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Abietinaria abietina,JNCCMNCR10017274,JNCCMNCR10312140,False,51.2018549058301,Point,WGS84,-4.18138313166936
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Abietinaria abietina,JNCCMNCR10017287,JNCCMNCR10312565,False,51.2211315096244,Point,WGS84,-4.009006165657
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Taonia atomaria,JNCCMNCR10017169,JNCCMNCR10309420,False,51.1473487536856,Point,WGS84,-4.25745455887633
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Taonia atomaria,JNCCMNCR10017305,JNCCMNCR10313151,False,51.1473487536458,Point,WGS84,-4.25745455893696
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Taonia atomaria,JNCCMNCR10017252,JNCCMNCR10311477,False,51.1408933865611,Point,WGS84,-4.26571750540694
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Taonia atomaria,JNCCMNCR10017329,JNCCMNCR10313820,False,51.2113244759727,Point,WGS84,-4.05582923383369
1978-79 SWBSS North Devon survey,1978-06-10,1978-06-10,Taonia atomaria,JNCCMNCR10017288,JNCCMNCR10312638,False,51.2184846877283,Point,WGS84,-4.00602684665328
1978-79 SWBSS North Devon survey,1978-06-15,1978-06-15,Taonia atomaria,JNCCMNCR10017324,JNCCMNCR10313633,False,51.2472208033837,Point,WGS84,-3.78661139610697
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Taonia atomaria,JNCCMNCR10017238,JNCCMNCR10311196,False,51.2042611677795,Point,WGS84,-4.14856946164071
1978-79 SWBSS North Devon survey,1978-06-15,1978-06-15,Taonia atomaria,JNCCMNCR10017222,JNCCMNCR10310826,False,51.2367381940553,Point,WGS84,-3.82488398958696
1978-79 SWBSS North Devon survey,1978-06-08,1978-06-08,Taonia atomaria,JNCCMNCR10017233,JNCCMNCR10311045,False,51.2323971369795,Point,WGS84,-3.87198223844871
1978-79 SWBSS North Devon survey,1979-07-18,1979-07-18,Taonia atomaria,JNCCMNCR10017159,JNCCMNCR10309096,False,51.0153811117234,Point,WGS84,-4.42498666455148
1978-79 SWBSS North Devon survey,1979-07-18,1979-07-18,Taonia atomaria,JNCCMNCR10017325,JNCCMNCR10313666,False,50.9980292981176,Point,WGS84,-4.39415026382308
1978-79 SWBSS North Devon survey,1978-06-08,1978-06-08,Taonia atomaria,JNCCMNCR10017165,JNCCMNCR10309278,False,51.2274653783599,Point,WGS84,-3.89899537603277
1978-79 SWBSS North Devon survey,1978-06-08,1978-06-08,Taonia atomaria,JNCCMNCR10017275,JNCCMNCR10312189,False,51.2274653783599,Point,WGS84,-3.89899537603277
1978-79 SWBSS North Devon survey,1978-06-07,1978-06-07,Taonia atomaria,JNCCMNCR10017338,JNCCMNCR10314169,False,51.2020147046213,Point,WGS84,-4.17280133740369
1978-79 SWBSS North Devon survey,1978-06-16,1978-06-16,Taonia atomaria,JNCCMNCR10017262,JNCCMNCR10311730,False,51.2137432886208,Point,WGS84,-4.12180458172078
1978-79 SWBSS North Devon survey,1978-06-15,1978-06-15,Raspailia (Raspailia) ramosa,JNCCMNCR10017196,JNCCMNCR10310113,True,51.2416748740217,Point,WGS84,-3.79642531811094
1978-79 SWBSS North Devon survey,1978-06-15,1978-06-15,Raspailia (Raspailia) ramosa,JNCCMNCR10017221,JNCCMNCR10310774,True,51.2364690842515,Point,WGS84,-3.84206391617925
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Raspailia (Raspailia) ramosa,JNCCMNCR10017164,JNCCMNCR10309224,True,51.2139699999067,Point,WGS84,-4.0588108981482
1978-79 SWBSS North Devon survey,1978-06-15,1978-06-15,Diatoms colonial,JNCCMNCR10017196,JNCCMNCR10310147,False,51.2416748740217,Point,WGS84,-3.79642531811094
1978-79 SWBSS North Devon survey,1978-06-05,1978-06-05,Diatoms colonial,JNCCMNCR10017308,JNCCMNCR10313218,False,51.2132834912881,Point,WGS84,-4.09744123709183
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Diatoms colonial,JNCCMNCR10017329,JNCCMNCR10313815,False,51.2113244759727,Point,WGS84,-4.05582923383369
1978-79 SWBSS North Devon survey,1978-06-15,1978-06-15,Diatoms colonial,JNCCMNCR10017324,JNCCMNCR10313628,False,51.2472208033837,Point,WGS84,-3.78661139610697
1978-79 SWBSS North Devon survey,1978-06-15,1978-06-15,Diatoms colonial,JNCCMNCR10017222,JNCCMNCR10310821,False,51.2367381940553,Point,WGS84,-3.82488398958696
1978-79 SWBSS North Devon survey,1979-07-18,1979-07-18,Diatoms colonial,JNCCMNCR10017325,JNCCMNCR10313663,False,50.9980292981176,Point,WGS84,-4.39415026382308
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Diatoms colonial,JNCCMNCR10017224,JNCCMNCR10310857,False,51.213894356363,Point,WGS84,-4.0631032324561
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Erythroglossum laciniatum,JNCCMNCR10017169,JNCCMNCR10309411,False,51.1473487536856,Point,WGS84,-4.25745455887633
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Erythroglossum laciniatum,JNCCMNCR10017305,JNCCMNCR10313144,False,51.1473487536458,Point,WGS84,-4.25745455893696
1978-79 SWBSS North Devon survey,1978-06-15,1978-06-15,Erythroglossum laciniatum,JNCCMNCR10017196,JNCCMNCR10310144,False,51.2416748740217,Point,WGS84,-3.79642531811094
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Erythroglossum laciniatum,JNCCMNCR10017171,JNCCMNCR10309467,False,51.1408933825101,Point,WGS84,-4.2657175049103
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Erythroglossum laciniatum,JNCCMNCR10017251,JNCCMNCR10311454,False,51.1408933825101,Point,WGS84,-4.2657175049103
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Erythroglossum laciniatum,JNCCMNCR10017252,JNCCMNCR10311472,False,51.1408933865611,Point,WGS84,-4.26571750540694
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Erythroglossum laciniatum,JNCCMNCR10017327,JNCCMNCR10313760,False,51.1408933865611,Point,WGS84,-4.26571750540694
1978-79 SWBSS North Devon survey,1978-06-05,1978-06-05,Erythroglossum laciniatum,JNCCMNCR10017281,JNCCMNCR10312397,False,51.2132834912881,Point,WGS84,-4.09744123709183
1978-79 SWBSS North Devon survey,1978-06-15,1978-06-15,Erythroglossum laciniatum,JNCCMNCR10017152,JNCCMNCR10308865,False,51.2309427889571,Point,WGS84,-4.01373079410804
1978-79 SWBSS North Devon survey,1978-06-07,1978-06-07,Erythroglossum laciniatum,JNCCMNCR10017167,JNCCMNCR10309358,False,51.1997632341582,Point,WGS84,-4.19703069117569
1978-79 SWBSS North Devon survey,1979-07-18,1979-07-18,Erythroglossum laciniatum,JNCCMNCR10017249,JNCCMNCR10311414,False,50.9953029974885,Point,WGS84,-4.35125322917863
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Erythroglossum laciniatum,JNCCMNCR10017172,JNCCMNCR10309519,False,51.2113244759727,Point,WGS84,-4.05582923383369
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Erythroglossum laciniatum,JNCCMNCR10017329,JNCCMNCR10313810,False,51.2113244759727,Point,WGS84,-4.05582923383369
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Erythroglossum laciniatum,JNCCMNCR10017267,JNCCMNCR10311895,False,51.2113244759727,Point,WGS84,-4.05582923383369
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Erythroglossum laciniatum,JNCCMNCR10017268,JNCCMNCR10311934,False,51.2113244759727,Point,WGS84,-4.05582923383369
1978-79 SWBSS North Devon survey,1978-06-10,1978-06-10,Erythroglossum laciniatum,JNCCMNCR10017288,JNCCMNCR10312631,False,51.2184846877283,Point,WGS84,-4.00602684665328
1978-79 SWBSS North Devon survey,1978-06-10,1978-06-10,Erythroglossum laciniatum,JNCCMNCR10017289,JNCCMNCR10312708,False,51.2184846877283,Point,WGS84,-4.00602684665328
1978-79 SWBSS North Devon survey,1978-06-15,1978-06-15,Erythroglossum laciniatum,JNCCMNCR10017324,JNCCMNCR10313621,False,51.2472208033837,Point,WGS84,-3.78661139610697
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Erythroglossum laciniatum,JNCCMNCR10017199,JNCCMNCR10310248,False,51.1996016686144,Point,WGS84,-4.20561193063901
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Erythroglossum laciniatum,JNCCMNCR10017271,JNCCMNCR10312039,False,51.1996016686144,Point,WGS84,-4.20561193063901
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Erythroglossum laciniatum,JNCCMNCR10017209,JNCCMNCR10310591,False,51.2042611677795,Point,WGS84,-4.14856946164071
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Erythroglossum laciniatum,JNCCMNCR10017238,JNCCMNCR10311189,False,51.2042611677795,Point,WGS84,-4.14856946164071
1978-79 SWBSS North Devon survey,1978-06-15,1978-06-15,Erythroglossum laciniatum,JNCCMNCR10017222,JNCCMNCR10310814,False,51.2367381940553,Point,WGS84,-3.82488398958696
1978-79 SWBSS North Devon survey,1978-06-08,1978-06-08,Erythroglossum laciniatum,JNCCMNCR10017233,JNCCMNCR10311038,False,51.2323971369795,Point,WGS84,-3.87198223844871
1978-79 SWBSS North Devon survey,1978-06-08,1978-06-08,Erythroglossum laciniatum,JNCCMNCR10017253,JNCCMNCR10311511,False,51.2323971425511,Point,WGS84,-3.87198223834451
1978-79 SWBSS North Devon survey,1979-07-18,1979-07-18,Erythroglossum laciniatum,JNCCMNCR10017159,JNCCMNCR10309086,False,51.0153811117234,Point,WGS84,-4.42498666455148
1978-79 SWBSS North Devon survey,1978-06-08,1978-06-08,Erythroglossum laciniatum,JNCCMNCR10017165,JNCCMNCR10309273,False,51.2274653783599,Point,WGS84,-3.89899537603277
1978-79 SWBSS North Devon survey,1978-06-08,1978-06-08,Erythroglossum laciniatum,JNCCMNCR10017275,JNCCMNCR10312185,False,51.2274653783599,Point,WGS84,-3.89899537603277
1978-79 SWBSS North Devon survey,1978-06-07,1978-06-07,Erythroglossum laciniatum,JNCCMNCR10017338,JNCCMNCR10314166,False,51.2020147046213,Point,WGS84,-4.17280133740369
1978-79 SWBSS North Devon survey,1978-06-07,1978-06-07,Erythroglossum laciniatum,JNCCMNCR10017341,JNCCMNCR10314204,False,51.2020147046213,Point,WGS84,-4.17280133740369
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Erythroglossum laciniatum,JNCCMNCR10017206,JNCCMNCR10310419,False,51.213894356363,Point,WGS84,-4.0631032324561
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Erythroglossum laciniatum,JNCCMNCR10017303,JNCCMNCR10313082,False,51.213894356363,Point,WGS84,-4.0631032324561
1978-79 SWBSS North Devon survey,1978-06-16,1978-06-16,Erythroglossum laciniatum,JNCCMNCR10017262,JNCCMNCR10311724,False,51.2137432886208,Point,WGS84,-4.12180458172078
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Erythroglossum laciniatum,JNCCMNCR10017164,JNCCMNCR10309241,False,51.2139699999067,Point,WGS84,-4.0588108981482
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Tethya aurantium,JNCCMNCR10017305,JNCCMNCR10313118,False,51.1473487536458,Point,WGS84,-4.25745455893696
1978-79 SWBSS North Devon survey,1978-06-15,1978-06-15,Tethya aurantium,JNCCMNCR10017196,JNCCMNCR10310111,False,51.2416748740217,Point,WGS84,-3.79642531811094
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Tethya aurantium,JNCCMNCR10017327,JNCCMNCR10313703,False,51.1408933865611,Point,WGS84,-4.26571750540694
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Tethya aurantium,JNCCMNCR10017172,JNCCMNCR10309477,False,51.2113244759727,Point,WGS84,-4.05582923383369
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Tethya aurantium,JNCCMNCR10017209,JNCCMNCR10310532,False,51.2042611677795,Point,WGS84,-4.14856946164071
1978-79 SWBSS North Devon survey,1978-06-08,1978-06-08,Tethya aurantium,JNCCMNCR10017253,JNCCMNCR10311480,False,51.2323971425511,Point,WGS84,-3.87198223834451
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Tethya aurantium,JNCCMNCR10017185,JNCCMNCR10309876,False,51.2182356591843,Point,WGS84,-4.07188958255261
1978-79 SWBSS North Devon survey,1978-06-16,1978-06-16,Tethya aurantium,JNCCMNCR10017304,JNCCMNCR10313089,False,51.2188032089271,Point,WGS84,-4.09053184633273
1978-79 SWBSS North Devon survey,1978-06-16,1978-06-16,Tethya aurantium,JNCCMNCR10017332,JNCCMNCR10313880,False,51.2104509883742,Point,WGS84,-4.0543585304208
1978-79 SWBSS North Devon survey,1978-06-16,1978-06-16,Tethya aurantium,JNCCMNCR10017306,JNCCMNCR10313155,False,51.2104509883742,Point,WGS84,-4.0543585304208
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Tethya aurantium,JNCCMNCR10017310,JNCCMNCR10313246,False,51.1454136190676,Point,WGS84,-4.26450914013944
1978-79 SWBSS North Devon survey,1978-06-15,1978-06-15,Ascidiacea,JNCCMNCR10017196,JNCCMNCR10310127,False,51.2416748740217,Point,WGS84,-3.79642531811094
1978-79 SWBSS North Devon survey,1978-06-15,1978-06-15,Ascidiacea,JNCCMNCR10017152,JNCCMNCR10308852,False,51.2309427889571,Point,WGS84,-4.01373079410804
1978-79 SWBSS North Devon survey,1978-06-15,1978-06-15,Ascidiacea,JNCCMNCR10017324,JNCCMNCR10313602,False,51.2472208033837,Point,WGS84,-3.78661139610697
1978-79 SWBSS North Devon survey,1978-06-08,1978-06-08,Ascidiacea,JNCCMNCR10017253,JNCCMNCR10311504,False,51.2323971425511,Point,WGS84,-3.87198223834451
1978-79 SWBSS North Devon survey,1978-06-08,1978-06-08,Ascidiacea,JNCCMNCR10017170,JNCCMNCR10309453,False,51.2333116747382,Point,WGS84,-3.92645311267276
1978-79 SWBSS North Devon survey,1978-06-08,1978-06-08,Pagurus prideaux,JNCCMNCR10017275,JNCCMNCR10312171,False,51.2274653783599,Point,WGS84,-3.89899537603277
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Flustrellidra hispida,JNCCMNCR10017268,JNCCMNCR10311908,False,51.2113244759727,Point,WGS84,-4.05582923383369
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Plocamium cartilagineum,JNCCMNCR10017169,JNCCMNCR10309402,False,51.1473487536856,Point,WGS84,-4.25745455887633
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Plocamium cartilagineum,JNCCMNCR10017171,JNCCMNCR10309464,False,51.1408933825101,Point,WGS84,-4.2657175049103
1978-79 SWBSS North Devon survey,1978-06-05,1978-06-05,Plocamium cartilagineum,JNCCMNCR10017175,JNCCMNCR10309602,False,51.2132834912881,Point,WGS84,-4.09744123709183
1978-79 SWBSS North Devon survey,1978-06-05,1978-06-05,Plocamium cartilagineum,JNCCMNCR10017281,JNCCMNCR10312392,False,51.2132834912881,Point,WGS84,-4.09744123709183
1978-79 SWBSS North Devon survey,1978-06-15,1978-06-15,Plocamium cartilagineum,JNCCMNCR10017152,JNCCMNCR10308857,False,51.2309427889571,Point,WGS84,-4.01373079410804
1978-79 SWBSS North Devon survey,1978-06-07,1978-06-07,Plocamium cartilagineum,JNCCMNCR10017272,JNCCMNCR10312070,False,51.1997632345959,Point,WGS84,-4.19703069069309
1978-79 SWBSS North Devon survey,1979-07-18,1979-07-18,Plocamium cartilagineum,JNCCMNCR10017249,JNCCMNCR10311405,False,50.9953029974885,Point,WGS84,-4.35125322917863
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Plocamium cartilagineum,JNCCMNCR10017172,JNCCMNCR10309507,False,51.2113244759727,Point,WGS84,-4.05582923383369
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Plocamium cartilagineum,JNCCMNCR10017329,JNCCMNCR10313799,False,51.2113244759727,Point,WGS84,-4.05582923383369
