crimeid,monthvalue,reportedby,fallswithin,longitude,latitude,locationvalue,lsoacode,lsoaname,outcometype
723203c27c4ba2e08125a7ff91edd9c7f46a101dfda625657dbf117dfbadcf28,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.042026,51.076434,On or near BREWER ROAD,E01020103,North Devon 010B,Investigation complete; no suspect identified
65e21ac0582118a37d587c3bf1df2ec56fcd82acd5567cf76aa946ff36c4ff29,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.082346,50.153923,On or near DRACAENA PLACE,E01018859,Cornwall 064E,Unable to prosecute suspect
007e8b8b58669ac394afabf6a0f0b6eb16b5d0d299b1fe8ff40f74c06665d5fe,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.380201,50.626178,On or near BERRY CLOSE,E01019914,East Devon 020C,Unable to prosecute suspect
518ac296c8b875ce601d7d90c323b587660d9230c63e728526c156ae68da77ec,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.381656,50.624704,On or near BIDMEAD CLOSE,E01019914,East Devon 020C,Unable to prosecute suspect
1a5058cffb0cc4b48d8f861d4a3717279527400d645dfcecd7c3917f9f89f31e,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.380201,50.626178,On or near BERRY CLOSE,E01019914,East Devon 020C,Unable to prosecute suspect
6e12215caa03c459f5dde93d0adf1bed8b42512b9f92a5bad6267de419a1a44a,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.380201,50.626178,On or near BERRY CLOSE,E01019914,East Devon 020C,Unable to prosecute suspect
3f31e3b58758bda8ef137e58c5cb3de3714cd176be98a060582fee81b26665cd,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.537267,50.698641,On or near BENNETT CLOSE,E01019968,Exeter 014A,Unable to prosecute suspect
f4254a4c84f91e9c3b50d2c720c190b48d68250aea0df6480eab486e762c3c9a,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.095419,51.067907,On or near BECKLAKE CLOSE,E01020085,North Devon 012B,Unable to prosecute suspect
617930bd268284cdfadda36053af4a474a8c5ec439b84e0a7ca7b83f1255f1b8,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.474421,50.73869,On or near MAYFIELD ROAD,E01020003,Exeter 003C,Unable to prosecute suspect
0c6a680e2028d9db54b73bd28b607e189c2a3cbd176aff0d47d1c225221a6456,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.055054,50.149265,On or near BAY VIEW CRESCENT,E01018803,Cornwall 063A,Investigation complete; no suspect identified
dc25096168a8caf767e63274477b0559ef07aa35ee23fbc19d4204062932c8c9,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.10828,50.169514,On or near SHUTE LANE,E01018836,Cornwall 060C,Investigation complete; no suspect identified
78d46e01c0ac7204d821599648776bcaf1029a1f6e250cfe9883de42d5e57005,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.418185,50.745701,On or near BLUEHAYES LANE,E01019892,East Devon 006B,Investigation complete; no suspect identified
1e2c5462f5cdd1f54aa7023a029a9b895ab6b7086a2d8a33b2471da613397995,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.126267,50.372976,On or near GREENBANK AVENUE,E01015179,Plymouth 028B,Investigation complete; no suspect identified
d45952671a71172b4799ec000d95018ffa0c588978337a2e67f303ab28b4b9c9,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.299856,50.21337,On or near GURNEY'S LANE,E01018878,Cornwall 053E,Suspect charged
9ed7e66cd3d7087e4cdaeee9bb323a38ee7a7986aa182b55b0cdddf59456317c,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.587011,50.457,On or near PRESTON DOWN ROAD,E01015207,Torbay 019E,Investigation complete; no suspect identified
2f0db1f5ebda3530372cd860a6811f4aaac891cf31950e3058287c5b66dbaf1e,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.299991,50.21288,On or near HOOPER LANE,E01018878,Cornwall 053E,Suspect charged
edb8d9bd52c8b491466f50724a16c14d5e77b3d8ba96942825ee22f891ca30f7,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.299991,50.21288,On or near HOOPER LANE,E01018878,Cornwall 053E,Suspect charged
c28b946a7feb366e010745a49443b8ac498e6880700d291861e9d597131bf305,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.247783,50.696677,On or near WOOLBROOK ROAD,E01019958,East Devon 012C,Unable to prosecute suspect
bd445b892bfe394cc058e2a035023e056bb6f0e7bab4aafb72d6b8fa9a409e48,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.108079,50.169861,On or near WEST STREET,E01018835,Cornwall 060B,Investigation complete; no suspect identified
57fd8913f69574fac70e65ba337edd7b4ff9ec6fb5804e82fcc8c6fea919e9a9,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.168734,51.109504,On or near WESTMEAD CLOSE,E01020092,North Devon 005C,Unable to prosecute suspect
b05a29ee652e5d29584f4a355eca31876f345055c7dfed801dea4a4605210296,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.524107,50.547202,On or near TEIGNMOUTH ROAD,E01020201,Teignbridge 011B,Investigation complete; no suspect identified
3eb3ab8788076489eba1268be630ca2afb3c3649ec1ca8ea2dd130614db2769c,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.100801,50.167573,On or near BROAD STREET,E01018837,Cornwall 060D,Investigation complete; no suspect identified
02a70c8902d996f5df1b5b9be438bdcf3607c47baeaafb634ba989a325d00531,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.61005,50.347139,On or near A3122,E01020175,South Hams 011B,Investigation complete; no suspect identified
dd5bb49f566fe458abad16921bdd13e48c0f9561ecc2a885bc74fc845f683046,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.828374,50.516146,On or near GWEL MENGLETH,E01018970,Cornwall 009A,Unable to prosecute suspect
851ccf8306e3b2498a19989f9c1764a44c8211093858647cf30cd0c7844eaf4e,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.477293,50.217104,On or near Parking Area,E01019012,Cornwall 054E,Investigation complete; no suspect identified
e12b8da079e709151197ebccfc805e2c7ca4c8384efa70854e4e87d5afd42a00,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.060342,51.083154,On or near RACKFIELD COURT,E01020094,North Devon 008A,Suspect charged
15471fcbb6b3c1469bb4aa046e0a49a09fdc595e2982169ac944caa73877b40c,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.546619,50.4928,On or near WINDWARD ROAD,E01015252,Torbay 003D,Investigation complete; no suspect identified
d8ab26e4f8dcb122a464e3dbbccd01baf89b46376816c479a4e8c74c56ed614d,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.107703,50.352357,On or near HOOE ROAD,E01015139,Plymouth 031E,Unable to prosecute suspect
fabdfdb6bc9e9026d4e3d46a75bdf1805ae4b1db0abb35bbbbf95212c0ed8a00,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.049193,50.382977,On or near FORE STREET,E01015114,Plymouth 019C,Investigation complete; no suspect identified
59a62e0337b3deecb36369fa720490975bf4135a5c5e87e1a485262371a66646,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.456216,50.452749,On or near BRIARWOOD,E01018768,Cornwall 016B,Investigation complete; no suspect identified
999043d8ea4175b6f9a02a55492d5d6cd730e19cc33b3749585848c5a9ecf730,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.069845,51.089102,On or near BRADIFORD,E01020132,North Devon 007A,Investigation complete; no suspect identified
6efe10ce636ca83b8850fd5bae9548881e90371aeea710a1224b28ec42457350,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.723835,50.350596,On or near TRENOVISSICK ROAD,E01019059,Cornwall 031D,Investigation complete; no suspect identified
8b3cb2216e80d22a963c4e939de45f5ff5fd4886b9ebf94ef816a089691c8f80,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.536302,50.484635,On or near TRURO AVENUE,E01015263,Torbay 001B,Investigation complete; no suspect identified
959594f68be9854a92eda0ebff07c23019a2276cbf80da4b1dfeae383da1ba10,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.518249,50.454652,On or near WHERRY WAY,E01018758,Cornwall 016A,Investigation complete; no suspect identified
c9546a0b818837fe4d8373af3929948ac7f4c9c896ba4837fff399cdb996512d,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.751054,50.519573,On or near LITTLE ROBOROUGH,E01020195,Teignbridge 017A,Unable to prosecute suspect
42ffa35f48552257f20fa248d60d891254872c0c0efec937b5797c93f0f1b2a6,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.052727,50.176233,On or near GANGES CLOSE,E01018828,Cornwall 056B,Investigation complete; no suspect identified
f67d43ab08d342cbff2b444457bd1956855e3b9065337442ab45afaca7f9df90,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.518997,50.467199,On or near SUTHERLAND ROAD,E01015270,Torbay 010D,Investigation complete; no suspect identified
936788d9f479a9cad62591f33b066a7be383d9cf0630ea78a297929f9c13220b,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.560777,50.438981,On or near NORMAN ROAD,E01015232,Torbay 014C,Unable to prosecute suspect
101ba7d9de6ceb47e1373c2ccc1fb9d286665ae90dd98c7cf5cf001ac5cb657d,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.714493,50.626252,On or near A382,E01020205,Teignbridge 003A,Investigation complete; no suspect identified
f86b5d94cac032bf027ba93308406389b95036ea54a5bb03cfc86268f022c7dd,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.145977,50.411119,On or near CONSTABLE CLOSE,E01015086,Plymouth 007D,Investigation complete; no suspect identified
b363f457ec83981a3e521db615a257cab264fecfe8417edc9696acaca2dd12e3,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.151195,50.418802,On or near ST CHAD CLOSE,E01015028,Plymouth 003C,Unable to prosecute suspect
f6899bc85fca8f181c1cbdb530d83d8b303aa19d147381591096e08df8847228,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.000001,50.779319,On or near MUSBURY ROAD,E01019887,East Devon 005B,Unable to prosecute suspect
665f9d24a4b486d1c8e84b048fc248156f6d97b7ab1f389811ca2b1f1b8a75b6,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.52121,50.476442,On or near AVELAND ROAD,E01015240,Torbay 005A,Investigation complete; no suspect identified
77179fe7f3cc01c4478f1499041eed6d9abc8f915e86a1fb36ca6c7f1067b913,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.457084,50.457534,On or near PENGOVER CLOSE,E01018768,Cornwall 016B,Investigation complete; no suspect identified
3ed0ea68152cb94be2c1cbea9c97b1660777cbe357b4de7566e4002f6cf610a3,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.23001,51.12614,On or near WITHYWELL LANE,E01020109,North Devon 004C,Investigation complete; no suspect identified
269ba7cbd3bfcd4228f16756d28c0d6b7b94a91505b09d496e63d81e7ba3c4fd,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.768592,50.237967,On or near COURTENAY STREET,E01020173,South Hams 012B,Investigation complete; no suspect identified
40c22e27d3a2755f985aa024614b8fb43a49d15d24c4d59c75ca84be375218ae,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.366953,50.20322,On or near PROUT'S LANE,E01018980,Cornwall 061C,Suspect charged
0a9e5450e87d3f75393c63217a4fbdcc936f4a84997e0a52313ebf6eb11bf80c,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.52794,50.380886,On or near MILTON FIELDS,E01015244,Torbay 018A,Investigation complete; no suspect identified
e61deacba8700cdaa99f69e3b6a1deb46183615633cc31f84e4cc87ec555b354,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.732669,50.466587,On or near ST GEORGE'S CRESCENT,E01018930,Cornwall 015D,Investigation complete; no suspect identified
968ca5e228bb4678345354c561685d7fed57ed90674a51d56f93b8d3c5197bfc,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Investigation complete; no suspect identified
3f07a4847cfe887eb32a1f15bd6451c9c63419231f152c49619137998e091dea,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.153009,50.376531,On or near ST BARNABAS TERRACE,E01015172,Plymouth 029F,Offender given a caution
c02247c7d1b3f81f379343729b7fc70d5dd9234170fa969ce47e46f1d788a0a3,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.523962,50.727171,On or near SIDWELL STREET,E01020022,Exeter 004E,Unable to prosecute suspect
d426d5d2d6a6213f4970d26ca9dd08a76fd87a151a982e7777884918ed1d658a,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.53002,50.4813,On or near BAREWELL ROAD,E01015237,Torbay 002B,Unable to prosecute suspect
2fbc9f53ed90082303c2c10067eb9833bf5859acafa33fdd41a42297892dc6f7,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.509399,50.469806,On or near HOLLYWATER CLOSE,E01015269,Torbay 010C,Investigation complete; no suspect identified
c50863bff4eb88bb506e428b3dc38311cdc1bbff8643ec2296678339585d3b37,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.518997,50.467199,On or near SUTHERLAND ROAD,E01015270,Torbay 010D,Investigation complete; no suspect identified
b58750c1e72b335d75addc5c0ca07ccb64eaa5134c7d33224bcba2062f382591,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.173908,50.365736,On or near Sports/Recreation Area,E01015047,Plymouth 026D,Suspect charged
6204378ca4f5329d0a8e34408d821660b8a6926b4b555b59af33e313075f3813,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.534898,50.711505,On or near ASHWOOD ROAD,E01019972,Exeter 014E,Unable to prosecute suspect
8680d3f9280a458dfa0b054c4758063ad8867847d0bdf92aa571043a769b6e73,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.587441,50.436192,On or near UNDERIDGE DRIVE,E01015192,Torbay 013C,Unable to prosecute suspect
57687f00056e01cb45b205e42817f5a7fed4a2c41ead5cc6f9438c79a35249d9,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.751054,50.519573,On or near LITTLE ROBOROUGH,E01020195,Teignbridge 017A,Unable to prosecute suspect
f619d57aa726ff52afff237ea8e03aa4e7ccddcf88b4e5c78a7e900dc88e407b,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.531788,50.468389,On or near CASTLE CIRCUS,E01015255,Torbay 008B,Investigation complete; no suspect identified
58f2181585f745c8fcbeffebd3c12fa3224389a15d7c2cad5745ad8ff085a06d,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.541097,50.720003,On or near HAYES BARTON COURT,E01020030,Exeter 010C,Investigation complete; no suspect identified
52fc864701629fa964e9e64135b116feba4d7eaf4fa05618b7d3594830d6bf6c,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.511846,50.551751,On or near CARTWRIGHT CRESCENT,E01020272,Teignbridge 010D,Investigation complete; no suspect identified
17d5f02aff7da890aff55146c461b2b2d978ee138ccd7a68444d8c89cec5111d,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.797488,50.336504,On or near Parking Area,E01019033,Cornwall 039A,Investigation complete; no suspect identified
3d89bc6b7c731e9dd4d075e41037c32008b88f78a7e076dac780f336c260ab91,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.116646,51.205437,On or near QUEEN'S AVENUE,E01020111,North Devon 001A,Investigation complete; no suspect identified
0ea1d5c4358c14e977c9555dba3135cc081bd6b0aeddd96c9d92d60ba710a05d,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.273199,50.095879,On or near BULLOCK LANE,E01018886,Cornwall 071E,Unable to prosecute suspect
0e492be3fe6051b9f29d19812dc65d384e94ae83e448792f4fede78721a4f8de,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.245228,50.047042,On or near Sports/Recreation Area,E01018903,Cornwall 073C,Investigation complete; no suspect identified
e3ff6cc4f8f8376c422d373609b758d2c8134e1b8a5d51a603bc285943b9705b,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.051683,51.074304,On or near Petrol Station,E01020130,North Devon 010F,Investigation complete; no suspect identified
d8291195203347faadbe346cf378888eeda5794248639dbe45926b6784c9d66c,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.12022,50.379607,On or near LIPSTONE CRESCENT,E01015061,Plymouth 025A,Investigation complete; no suspect identified
507828a966b16691676c2fa5a3e288c2c7e9d8fd20c45de2edb1b3434a495155,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.477921,50.906817,On or near SIDDALS GARDENS,E01020065,Mid Devon 004C,Investigation complete; no suspect identified
7bb2fa15494aa1b6d648716daa4e28b13a8c4580ad70f028ed812d59f8c94069,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.828374,50.516146,On or near GWEL MENGLETH,E01018970,Cornwall 009A,Unable to prosecute suspect
ab9ab5d2a1069786d712e02a2eebb0d9e8c48ffa174eaae9b2ae471cad84c464,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.0655,50.146444,On or near GYLLYNGVASE TERRACE,E01018803,Cornwall 063A,Investigation complete; no suspect identified
684350141aac23eca55ad73e66fe4172b9aa414951ac5095e8ff68d87755d656,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.001187,50.782375,On or near Supermarket,E01019888,East Devon 005C,Investigation complete; no suspect identified
9361f80da94c654bf48a3e3dc7f6e00017d6e799cf2034b6c2329863c2880f72,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.112434,50.169852,On or near TREKEEN ROAD,E01018835,Cornwall 060B,Investigation complete; no suspect identified
62e2d93bfcc9ec9229211c3fc65dfd0feee45fa7f7f4d508dd84defe4da03c6a,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.097945,50.691352,On or near TRESCOTE WAY,E01020314,West Devon 004A,Investigation complete; no suspect identified
f8f4a7758583b8f30490c9b279d86dfa04b81aaf1dc7513b18a1fb5b3a743de1,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.599024,50.52579,On or near FORDE PARK,E01020227,Teignbridge 015D,Unable to prosecute suspect
a40f8b35a960014e66914924103bc5b2fbd8d212af89199af62e790eac271efa,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.060342,51.083154,On or near RACKFIELD COURT,E01020094,North Devon 008A,Suspect charged
a40f8b35a960014e66914924103bc5b2fbd8d212af89199af62e790eac271efa,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.060342,51.083154,On or near RACKFIELD COURT,E01020094,North Devon 008A,Suspect charged
f3a85ca9d586ec96b8f80feebf57a1d9095872e16d7d73be4f6cbed0d596d44f,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.060342,51.083154,On or near RACKFIELD COURT,E01020094,North Devon 008A,Suspect charged
f3a85ca9d586ec96b8f80feebf57a1d9095872e16d7d73be4f6cbed0d596d44f,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.060342,51.083154,On or near RACKFIELD COURT,E01020094,North Devon 008A,Suspect charged
faf4a87141abc98eca7cf96fcfccf08f6d3ffce99f55a996babbf699fed63c83,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.060342,51.083154,On or near RACKFIELD COURT,E01020094,North Devon 008A,Suspect charged
faf4a87141abc98eca7cf96fcfccf08f6d3ffce99f55a996babbf699fed63c83,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.060342,51.083154,On or near RACKFIELD COURT,E01020094,North Devon 008A,Suspect charged
70a29aae8e2d4415b72131680d78cbc3a78e2957493e9ed9ed4ded0e7a2b625a,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.537941,50.72312,On or near DINHAM CRESCENT,E01020018,Exeter 008E,Investigation complete; no suspect identified
6af18cfd39bdc6f91145f407f8ff21c0fcbad0ecdb860a6729ce417d59ff9e94,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.220483,51.017436,On or near HARLSEYWOOD,E01020281,Torridge 003B,Unable to prosecute suspect
5e22d69a4a24a655d44b43f228c402fe429466ee06b3ee4345bc00c4aae38aee,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.30115,50.213027,On or near CHURCH LANE,E01018875,Cornwall 053B,Unable to prosecute suspect
e2053fc1f9bb0ed002aa79e0c1902400b599a5f15218eb29ee9ee2ed9f9a5cfe,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.219934,50.718573,On or near CHURCH STREET,E01019951,East Devon 009C,Unable to prosecute suspect
c8b5d40927ab1efb012b87a9e36f01645fc47dee43a63c008534f3985b324c34,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.629425,50.532249,On or near ASHMILL COURT,E01020209,Teignbridge 012B,Unable to prosecute suspect
4e492fea5ddf49e28e7e3f32d951f457e543b6c2f4d33ddbdbf3520dbab36fdd,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.000001,50.779319,On or near MUSBURY ROAD,E01019887,East Devon 005B,Unable to prosecute suspect
723174770694919ee69d741b768951acf0b4af0984ab208f706987ded492ee38,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.161871,50.363253,On or near ROYAL WILLIAM ROAD,E01015157,Plymouth 029D,Unable to prosecute suspect
5e942824de967aa90accff7b2ab019c18abcf3c0a47e3cf6e7b8655efa2207c0,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.161871,50.363253,On or near ROYAL WILLIAM ROAD,E01015157,Plymouth 029D,Unable to prosecute suspect
d5a5946e6d438b3c6faa95b5844d6dd4588c0d6f055e379c6dfdc3f2d1ebc632,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.219581,51.116976,On or near Parking Area,E01020091,North Devon 005B,Unable to prosecute suspect
adb2cd2f059653989c17dee9f3f4ddc48c58ddafb1989d08a6e656fee3268e52,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.49902,50.738556,On or near CAMELOT CLOSE,E01019991,Exeter 002B,Investigation complete; no suspect identified
f94e55b2a53c326084c918f5072b7bfe15e2c90c55656baac685b9ddc670ca9f,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.793847,50.380767,On or near STANNARY ROAD,E01019076,Cornwall 027F,Investigation complete; no suspect identified
e11d4c8e534249c50048b3a1e70499ad3a3fb27e6cad9e25c0b5404cb13a04b0,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529673,50.48671,On or near STABLE LANE,E01015238,Torbay 002C,Unable to prosecute suspect
64ab367673ec54b3683faf172c2764247b171e65194558dc3b45af01bb13a703,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.219934,50.718573,On or near CHURCH STREET,E01019951,East Devon 009C,Unable to prosecute suspect
fc427cc8aedb74d4fa0ab8bcb76c2ee420df7f620c9427863a9019124f5d13b8,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.54521,50.100792,On or near WEIGHBRIDGE,E01019002,Cornwall 070B,Unable to prosecute suspect
d7e6247498344dbcd11d4c96a1b2aba4ffa4c1af877619f9af04b298429a30c2,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.151979,50.345617,On or near ST PIRANS ROAD,E01018844,Cornwall 033D,Unable to prosecute suspect
5821095acfa520a959092ae38f21446b638047e5dc77d0830110a410f9872319,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.486248,50.904787,On or near BAMPTON STREET,E01020048,Mid Devon 005A,Unable to prosecute suspect
501d3a4dd413dc7c3ec1c2fb6c2af04c134295ac4a7ba239db3c8088499345c5,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.552798,50.47786,On or near SHIPHAY LANE,E01015251,Torbay 003C,Investigation complete; no suspect identified
329ba0f865491d1537df8abe0b9e9b0840509c08e706b6f254b83ae3b89f3e12,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.533883,50.468685,On or near HIGHER UNION LANE,E01015255,Torbay 008B,Investigation complete; no suspect identified
893793919a48cc3b2522b010e836cc58117cde40bff17f5f22434b086d2580e8,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Suspect charged
893793919a48cc3b2522b010e836cc58117cde40bff17f5f22434b086d2580e8,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Suspect charged
d8be40559fd0b7618bb5bd7334c3a698cca1d8fc5255454b7af3b451fea92733,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.249858,50.695341,On or near RIDGEWAY MEAD,E01019958,East Devon 012C,Unable to prosecute suspect
4e3fb9cf9df5a3c1c01c173e2e6d09c2af6dbba4b11410de30d07e969dc8f2a9,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.206924,51.025266,On or near CHANTRY AVENUE,E01020300,Torridge 002B,Investigation complete; no suspect identified
b1621d66560a91e43704920535b0282b9a531452eeb35a110ecebb078242b4a9,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.409948,50.730558,On or near FAIR OAK CLOSE,E01019893,East Devon 006C,Unable to prosecute suspect
b5d6e6331ceceb689af5f1ed88a43f933defbf99368276bedb59417bdac8738a,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.065934,50.501701,On or near MERRIVALE VIEW ROAD,E01020317,West Devon 006A,Unable to prosecute suspect
f7672f26363054f1dbd6e1591096b4e1bf0bdd2fc86bf80fd77b3e0aabab391f,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.469228,50.58121,On or near THE STRAND,E01020228,Teignbridge 006A,Investigation complete; no suspect identified
fe172e3276d1ae282f562812524b9dce711a965f209b1946f7b638b78e053815,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.583777,50.413748,On or near KEMMINGS CLOSE,E01015195,Torbay 013F,Investigation complete; no suspect identified
b59b35d929a3dc9ce7e40424bd142aaa05830ae69cd5d45453bf76b31e6690b1,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.423881,50.652165,On or near GLEBELANDS,E01019965,East Devon 014C,Investigation complete; no suspect identified
85c17604a036831dded1babd4c32a807d698de6362e5f7630d123fb4d49168d3,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.397945,50.852703,On or near ORCHARD WAY,E01020058,Mid Devon 007D,Investigation complete; no suspect identified
647ed391331dea6c35cdf48c85e94c9d73cc8305b530b72020e59fe292549082,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.264576,50.249983,On or near CORONATION ROAD,E01018893,Cornwall 045E,Unable to prosecute suspect
f640fae982ca13e400851897c0a8ff7bf27c210d98101da81e1688155405747c,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.316222,50.517279,On or near WILKINSON CLOSE,E01018752,Cornwall 013C,Investigation complete; no suspect identified
25d08f8f014b9e5bc02668a9c9bb0aa7b59cc5bc8714bc25271ae7ed224be61a,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.521252,50.127108,On or near EASTERN GREEN,E01018996,Cornwall 067D,Unable to prosecute suspect
25d08f8f014b9e5bc02668a9c9bb0aa7b59cc5bc8714bc25271ae7ed224be61a,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.521252,50.127108,On or near EASTERN GREEN,E01018996,Cornwall 067D,Unable to prosecute suspect
25d08f8f014b9e5bc02668a9c9bb0aa7b59cc5bc8714bc25271ae7ed224be61a,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.521252,50.127108,On or near EASTERN GREEN,E01018996,Cornwall 067D,Unable to prosecute suspect
