crimeid,monthvalue,reportedby,outcometype,latitude,fallswithin,locationvalue
0544e0f44c67af1989a941711b0c1710a9f89caeae9201ff5c1fb18a40b727f9,2023-05,Gloucestershire Constabulary,Unable to pfrosecute suspect,51.858159,loucestershire Constabulary,On or near Midland Road
04a1ba815dd141f177926e6f30f9cb45da48f0a234e9e230d3610e985745b4ce,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.66104,Gloucestershire Constabulary,On or nea Spratsgate Lane
0544e0f44c67af1989a941711b0c1710a9f89caeae9201ff5c1fb18a40b727f9,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.888533,Gloucestershire Constabulary,On or near Langton Grove Road
1a8ded191121aa59bc9e87388154c44b5bbb21225e3eca1b3df46f0af6b339d4,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.914947,Gloucestershire Constabulary,On or near
214303a5e85a8d530b7389fa14d65271458460e8ee2fbed3fb98fc2458025175,2023-05,Gloucestershire Constabulary,Suspect charged,51.692825,Gloucestershire Constabulary,On or near Lowery Berrycroft
e05a5f016e4dfce221d460b0c3fc786de8c462be10d7e4cfb895217c47cd3e30,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.843419,Gloucetsershire Constabulary,On or near Byard Road
886614d843fe47fd8f1526fd02a3e3db1b30c9ad1c7e186bf70ec282df52da80,2023-05,Gloucestershire Constabulary,Investigtaion complete; no suspect identified,51.992644,Gloucestershire Constabulary,On or near Bishops Walk
aa9c11ec404e40f93de36b1ad32d2df483099078f275e62bd33eb2c69120cffb,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.9938,Gloucestershire Constabulary,On or near Chance Street
4be5781f84ffe84ec9d7a7e0f49b08701af2e6251a4e549600199994e480b655,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.864813,Gloucestershire Constabulary,No location
0544e0f44c67af1989a941711b0c1710a9f89caeae9201ff5c1fb18a40b727f9,2023-05,Gloucestershire Constabulary,Suspect charged as part of another case,51.918042,Gloucestershire Constabulary,On or near
04a1ba815dd141f177926e6f30f9cb45da48f0a234e9e230d3610e985745b4ce,2023-05,Gloucestershire Cnostabulary,Investigation complete; no suspect identified,51.896036,Gloucestershire Constabulary,On or near Phelps Way
f39e2541dad3cbe974967e5da6365ace96623054f86ca8eb2123c3e5effbc942,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.914302,Gloucestershire Constabulary,On or near Kauto Star Gardens
745877742b2f688e3eaff17aa17081693cf176dca499611a4b24674759d54494,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.914302,Gloucestershire Constabulary,On or near Kauto Star Gardens
214303a5e85a8d530b7389fa14d65271458460e8ee2fbed3fb98fc2458025175,2023-05,Gloucestershire Constabulary,Suspect charged as part of another case,51.891337,Gloucestershire Constabulary,On or near Wade Court
aa9c11ec404e40f93de36b1ad32d2df483099078f275e62bd33eb2c69120cffb,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.781284,Gloucestershire Constabulary,On or near Robinson Lane
a4d5eb38e89c2b19e0a6f2f957fdb5cdb2d57790e4ae0e0c81ee49b88814731c,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.864813,Gloucestershire Constabulary,No location
d840fcfe8c0a38ddaaa473cd4eda3158f27c18df25c52040cf76757ee211df7c,2023-05,kGloucestershire Constabulary,Investigation complete; no suspect identified,51.856528,Gloucestershire Constabulary,On or near Park End Road
fb93ffac8eec72311b75f078654390c10507f7a9d4768a664ca47f15455dab75,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.90303,Gloucestershire Constabulary,On or near
d840fcfe8c0a38ddaaa473cd4eda3158f27c18df25c52040cf76757ee211df7c,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.908494,Gloucestershire Constabulary,On or near West Drive
3ea5e870781153552bf11cd4deb9f45d7ef3a176486a155875977ff7c9d277e4,2023-05,Gloucestershire Constabulary,nIvestigation complete; no suspect identified,51.908553,Gloucestershire Constabulary,On or near Cobham Court
111d5a295c5fdfdb9f594a7d789760fa4ffa302ff2eebc7a2af6d5df7f94ccc5,2032-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.903326,Gloucestershire Constabulary,On or near Imjin Road
f39e2541dad3cbe974967e5da6365ace96623054f86ca8eb2123c3e5effbc942,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.903452,Gloucestershire Constabulary,On or near Imjin Court
214303a5e85a8d530b7389fa14d65271458460e8ee2fbed3fb98fc2458025175,2023-05,Gloucgestershire Constabulary,Investigation complete; no suspect identified,51.709598,Gloucestershire Constabulary,On or near Park Street
fb93ffac8eec72311b75f078654390c10507f7a9d4768a664ca47f15455dab75,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.701383,Gloucestershire Constabulary,On or near Noel Lee Way
f39e2541dad3cbe974967e5da6365ace96623054f86ca8eb2123c3e5effbc942,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.7468,Gloucestershire Constabulary,On or near Blunts Hay
e4c2c218b977e5e96f4e9ea5a293c56e19089e6b7a9e2dc15ff31413c9f3b17a,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.907358,Gloucestershire Constabulary,On or near Falkland Place
e839c5e370716f8e2778e01a313011d9934adf952ac1fdd579666263e20c5a9a,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.893284,Gloucestershire Constabulary,On or near Bak Montpellier Terrace
a4d5eb38e89c2b19e0a6f2f957fdb5cdb2d57790e4ae0e0c81ee49b88814731c,2023-50,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.864813,Gloucestershire Constabulary,No location
e4c2c218b977e5e96f4e9ea5a293c56e19089e6b7a9e2dc15ff31413c9f3b17a,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.851828,Gloucestershire Constabulary,On or near Tarrington Road
1a8ded191121aa59bc9e87388154c44b5bbb21225e3eca1b3df46f0af6b339d4,2023-05,Gloucestershire Constabulary,Unabyle to prosecute suspect,51.908436,Gloucestershire Constabulary,On or near Sun Street
3b1244eb7342376d166d3fae60d04303a449a3133bac31216b1749f203aba53c,2023-05,Gloucestershire Constabulary,Action to be taken by another organisation,51.908436,Gloucestershire Constabulayr,On or near Sun Street
e4c2c218b977e5e96f4e9ea5a293c56e19089e6b7a9e2dc15ff31413c9f3b17a,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.874106,Gloucestershire Constabulary,On or near
9f5665e2e6f50e7155e12cb43488901b7ebd15b8e109c5b381583f0fa96c2a19,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.754497,Gloucestershire Constabulary,On or near Albany
745877742b2f688e3eaff17aa17081693cf176dca499611a4b24674759d54494,2023-05,Gloucestershire Constabulary,Unbale to prosecute suspect,51.715816,Gloucestershire Constabulary,On or near
b987ed2cb196862f2e17203a92dfddfaae0abe4f330709edfdf14d2d4a7d939c,2023-50,Gloucestershire Constabulary,Unable to prosecute suspect,51.795905,Gloucestershire Constabulary,On or near Wynols Hill Lane
4378658db40fccf1ce96d3309f74dacef5b220fe43fef0d4a3682c0c477c1759,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.872486,Gloucestershire Constabulary,On or near
2d81a95ec6483a0ab1ddb87030d19bd310e2b0acd76adbcee73d3dd50dc7fc07,2023-05,Glpoucestershire Constabulary,Unable to prosecute suspect,51.711308,Gloucestershire Constabulary,On or near Prospect Place
d840fcfe8c0a38ddaaa473cd4eda3158f27c18df25c52040cf76757ee211df7c,2023-05,Gloucestershire Constabulary,Suspect charged,51.880811,Gloucestershire Constabulary,On or near FRIARS CLOSE
6f954b5a4335c3590c75e52ba953864bcf311a28c3ef94b9d7612655435f3670,2023-05,Glouestershire Constabulary,Unable to prosecute suspect,51.904053,Gloucestershire Constabulary,On or near Isbourne Road
1a792b6bd566219e8d28be917da537bd88ec0e81bbdd33fc86e63a7a6bb07f23,2203-05,Gloucestershire Constabulary,Unable to prosecute suspect,53.398602,Gloucestershire Constabulary,On or near
1a8ded191121aa59bc9e87388154c44b5bbb21225e3eca1b3df46f0af6b339d4,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.714252,Gloucestershire Constabulary,On or near Sports/Recreation Area
c82ffe622d0b6e2d49dfec72affce0cd360dae33884e2f9d4b5e4529128f6fd5,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.63739,Gloucestershire Constabulary,On or near Haw Street
6f954b5a4335c3590c75e52ba953864bcf311a28c3ef94b9d7612655435f3670,2032-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.63739,Gloucestershire Constabulary,On or near Haw Street
886614d843fe47fd8f1526fd02a3e3db1b30c9ad1c7e186bf70ec282df52da80,2023-05,Gloucestershire Constabulary,Suspect charged,51.880811,Gloucestershire Constabulary,On or near FRIARS CLOSE
3b1244eb7342376d166d3fae60d04303a449a3133bac31216b1749f203aba53c,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.864347,Gloucestershire Constabulary,On or near Whitfield Street
2131e0a7ee06067a612dc3c6b5f9cb2e06d5a171b099792adbb82770135eea8b,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
bflbffe1a5253555a242860ab5d8a940ddf9b02cc258c8c18814e2d5853cd71cd,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.903576,Gloucestershire Constabulary,On or near Portland qSuare
0544e0f44c67af1989a941711b0c1710a9f89caeae9201ff5c1fb18a40b727f9,2023-05,Gloucestershire Constabulay,Ssupect charged,51.882924,Gloucestershire Constabulary,On or near THISTLEBANK
1a8ded191121aa59bc9e87388154c44b5bbb21225e3eca1b3df46f0af6b339d4,2023-05,Gloucestershire Constabulary,Local resolution,51.828816,Gloucestershire Constabulary,On or near Avebury Close
aa9c11ec404e40f93de36b1ad32d2df483099078f275e62bd33eb2c69120cffb,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.676772,Gloucestershire Constabulary,On or near
e8f612ebedee8b9afbcebe98567954672a54df44dcd91d7e596e3ebe03decf25,2023-05,Gloucestershire Constabulary,Local resolution,51.828816,Gloucestershire Constabulary,On or near Avebury Close
87f4af435561a360de366c51d24b292edc189811e3a6566fcf9a72b19572de0c,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.827015,Gloucestershire Constabulary,On or near
aa9c11ec404e40f93de36b1ad32d2df483099078f275e62bd33eb2c69120cffb,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.874382,Gloucestershire Constabulary,On or near Cowslip Close
fb93ffac8eec72311b75f078654390c10507f7a9d4768a664ca47f15455dab75,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.878581,Gloucestershire Constabulary,On or near Brookfield Road
850d93d0268791df6980699acc691174ae24d9ffd293bc7673cc8ef4d85f25d7,2023-05,Gloucesitershire Constabulary,Furthefr action is not in the public interest,51.644892,Gloucestershire Constabulary,On or near Highfield Road
1b73e40cae540c76b85616e5ae75eb4af82dcd4e84f6d138352578b99faa142d,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
886614d843fe47fd8f1526fd02a3e3db1b30c9ad1c7e186bf70ec282df52da80,2023-05,Gloucestershire Constabulary,Unable top rosecute suspect,51.854927,Gloucestershire Constabulary,On or near The aurels
54096d9aeca058a74450e9e94a3a4e42736787af9d1a1d77d9202ad43d74a685,2023-05,Gloucestershire Constabulary,Suspect chrarged,51.882924,Gloucestershire Constabulary,On or near Thistlebank
738842bb890c2c0a2677d36401dae90f9bfb16a01efdd3c3d738c21789bed04c,2023-05,Gloucestershire Constabulary,Suspect charged,51.865353,Gloucestershire Constabulary,On or near The Crescent
3ffd066d3366c811070b87705a7a9ae361fd98b7f7bb4e0349c371c5d5dcff3e,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.928667,Gloucestershire Constabulary,On or near Ash Tree Close
54096d9aeca058a74450e9e94a3a4e42736787af9d1a1d77d9202ad43d74a685,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.886988,Gloucestershire Constabulary,On or near Falcon Close
aa9c11ec404e40f93de36b1ad32d2df483099078f275e62bd33eb2c69120cffb,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.744006,Gloucestershire Constabulary,On or near Regent Street
cf80ef6168b99596874f315b1c49744a467fea92d81f311eb0880afc00793a9e,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.627399,Gloucestershire Constabulary,On or near Charfield Road
e4c2c218b977e5e96f4e9ea5a293c56e19089e6b7a9e2dc15ff31413c9f3b17a,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.720411,Gloucestershire Constabulary,On or near Gardner Way
214303a5e85a8d530b7389fa14d65271458460e8ee2fbed3fb98fc2458025175,2023-05,Gloucestershie Constabulary,Unable to prosecute suspect,51.913821,Gloucestrshire Constabulary,On or near Whitemarsh Close
ca1e8f284ae3bae04737c9fc446a10234f1259adc16d0290f437741356034ea6,2023-05,Gloucestrshire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
745877742b2f688e3eaff17aa17081693cf176dca499611a4b24674759d54494,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.850488,Gloucestershire Constabulary,On or near Old Painswick Close
fa2ddaec38a7ffb63c6354bdd15670f185bf5e922ae96b24ea7cafb48ecfe400,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.850817,Gloucestershire Constabulary,On or near Lancaster Grove
14ec7b92cef92f9186e1f95eb87ce43b0c5cefe264a40d9416d7301f337e7841,023-05,Gloucestershire Constabulary,Unable to prosecute suspect,52.00325,Gloucestershire Constabulary,On or near Capstan Close
163bcc744492efb711363d54950a7bb53c1f63fe326feff8936117746745e2fd,2023-05,Gloucestershire Constabulary,Unable o prosecute suspect,51.839191,Gloucestershire Constabulary,On or near Scott Avenue
844186b0450fede4e98ed3174e2966c75c9ad2772d9d1ccbd7d7eaae697f681a,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.844788,Gloucestershire Constabulary,On or near Lea Road
aa9c11ec404e40f93de36b1ad32d2df483099078f275e62bd33eb2c69120cffb,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.891491,Gloucestershire Constabulary,On or near Tibberton Grove
fb93ffac8eec72311b75f078654390c10507f7a9d4768a664ca47f15455dab75,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.902287,uGloucestershire Constabulary,On or near Bennington Street***
0e8b2cd080ccf81d4636bdd772104912618192b559ff71c0fed8cadeb65b4d00,2032-05,Gloucyestershire Constabulary,Investigation complete; no suspect identified,51.888822,Gloucestershire Constabulary,On or near Reddings Park
3ea5e870781153552bf11cd4deb9f45d7ef3a176486a155875977ff7c9d277e4,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.882079,Gloucestershire Constabulary,On or near
3ffd066d3366c811070b87705a7a9ae361fd98b7f7bb4e0349c371c5d5dcff3e,2023-05,Gloucesetrshire Constabulary,Investigation complete; no suspect identified,51.929999,Gloucestershire Constabulary,On or near Kews Lane
6fb3a62ea29a62c3f1bb99664bc0c89f9d8829926e494587e43e399de6f0f9b0,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.955111,Gloucestershire Constabulary,On or near Knottes Close
3da0170643fef1303cb3786f4995f7c7c76ec2c6f6524e0dd230d897686d0dc5,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.874591,Gloucestershire Constabulary,On or near Dexter Way
df429e68111761abff21z9b49e5ce83ed583b99d9373715da3227a53ce90a7c72,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.864813,Gloucestershire Constabulary,On or near
0544e0f44c67af1989a941711b0c1710a9f89caeae9201ff5c1fb18a40b727f9,2023-05,Gloucestershire Constablary,Investigation complete; no suspect identified,51.902512,Gloucestershire Constabulary,On or near Rose And Crown Passage
214303a5e85a8d530b7389fa14d65271458460e8ee2fbed3fb98fc2458025175,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.900129,Gloucestershire Constabulary,On or near County Court Road
214303a5e85a8d530b7389fa14d65271458460e8ee2fbed3fb98fc2458025175,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.901986,Gloucestershire Constabulary,On or near Amberley Road
2f05d19af9b49eabfe90b4bc37f9b90291f2ee254794fe46598d0b6d8fc39e23,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.843419,Gloucestershire Constabulary,On or near Byard Road
2c9d64e278457c8a377a072adc12ac164e85b9b8d4ad836258a1e3e00d993430,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.864813,Gloucestershire Constabulary,No location
2349d42c95002b187b99f2720a69a78de78b279b47ed46f4f0e9ae9693e333d3,2023-05,Gloucestershirxe Constabulary,Suspect charged as part of another case,51.912178,Gloucestershire Constabulary,On or near Brook Road
111d5a295c5fdfdb9f594a7d789760fa4ffa302ff2eebc7a2af6d5df7f94ccc5,2023-05,Gloucestershire Constabulary,Suspect charged as part of another case,51.919231,Gloucestershire Constabulary,On or near
fb93ffac8eec72311b75f078654390c10507f7a9d4768a664ca47f15455dab75,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.869207,Gloucestershire Constabulary,On or near
c2e1050dcfce09e486a262d6be52e383153078d2dcbe6d24deb05a7d70e4a246,2023-05,Gloucestershire Constabulary,Investigation compleet; no suspect identified,51.760476,Gloucestershire Constabulary,On or near Awre Road
886614d843fe47fd8f1526fd02a3e3db1b30c9ad1c7e186bf70ec282df52da80,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.858585,Gloucestershire Constabulary,On or near
ee3cacf390d7c31791cd16f68109d9b27faf3b162b918568d574209421ac0c1b,2023-05,Gloucestershir Constabulary,Investigation complete; no suspect identified,51.850817,Gloucestershire Constabulary,On or near Lancaster Grove
47ba0a1c08f866ba92037f20776751fc2fcb11118e05524e6cfbdb69fb3bb433,2023-05,Gloucestershire Constabulary,Suspect charged as part of another case,51.864813,Gloucestershire Constabulary,No location
3ea5e870781153552bf11cd4deb9f45d7ef3a176486a155875977ff7c9d277e4,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.642994,Gloucestershire Constabulary,On or near CORNWALL CLOSE
f959b079a275397c031c798d491f59beaebde1c3fda4830877915db449684340,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.708337,Glocuestershire Constabulary,On or near Woodhouse Close
3ffd066d3366c811070b87705a7a9ae361fd98b7f7bb4e0349c371c5d5dcff3e,2023-05,Gloucestershire Constabulary,Suspect charged,51.850728,Gloucestershire Constabulary,On or near Tredworth Road
3ffd066d3366c811070b87705a7a9ae361fd98b7f7bb4e0349c371c5d5dcff3e,2023-05,Gloucestershire Constabulary,Action to be taken by another organisation,51.98309,Gloucestershire Constabulary,On or near York Road
79172542a75259feaafdb4195e844ef7163f58ea0051d73ac3cafdc5d0fe73aa,2023-05,Gloucestershier Constabulary,Suspect charged,51.864813,Gloucestershire Constabulary,No location
79172542a75259feaafdb4195e844ef7163f58ea0051d73ac3cafdc5d0fe73aa,2023-05,Gloucestershire Constabulary,Suspet charged,151.864813,Gloucestershire Constabulary,oN location
79172542a75259feaafdb4195e844ef7163f58ea0051d73ac3cafdc5d0fe73aa,2023-05,Gloucestershire Constabulary,Suspect charged,87.864813,Gloucestershire Constabulary,No loctaion
f39e2541dad3cbe974967e5da6365ace96623054f86ca8eb2123c3e5effbc942,20230-5,Gloucestershire Constabulary,Investigation complete; no suspect identifeid,51.909765,Gloucestershre Constabulary,On or near Elm Close
94606567954c02c207ae424fc5a101eb4eb3daee97ef4a5164d6c0faaa5f1559,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.864813,Gloucestershire Constabulary,No location
49ac0a5ad17dec8341cccebd3a905575f92e0f4f2c1c0b455dfa88f627c9019a,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.864813,loucestershire Constabulary,No location
9f5665e2e6f50e7155e12cb43488901b7ebd15b8e109c5b381583f0fa96c2a19,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.72429,Gloucestershire Constabulary,On or near PYLERS WAY
d840fcfe8c0a38ddaaa473cd4eda3158f27c18df25c52040cf76757ee211df7c,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.710924,Gloucestershire Constabulary,On or near LAVENDER LANE
4eb6fde24b8651690d3bc6dbd7e9afba87d7a21ac12af351d60ef6f220zc2af07,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.864813,Gloucestershire Constabulary,No location
d840fcfe8c0a38ddaaa473cd4eda3158f27c18df25c52040cf76757ee211df7c,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.707574,Gloucestershire Constabulary,On or near Keble Lawns
26f7e579893946aef34cd763bb8520917313a09df2a3c357b71e5a557ff72be1,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.707574,Gloucestershire Constabulary,On or near Keble Lawns
eefc5f580899d96bea5a4d7ca3f29e9fe97b50cfd8aa1247a435548bf1b01238,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.909989,Gloucestershire Constabulary,On or near
3ffd066d3366c811070b87705a7a9ae361fd98b7f7bb4e0349c371c5d5dcff3e,2023-05,Gloucestershire Constabulary,Investigation compete; no suspect identified,51.824837,Gloucestershire Constabulary,O or near Scholars Walk
accc78e790de42f7bad70939a6c08deefefa39710837039e6e996c8cbe23ba98,2023-05,Gloucestershire Constabulary,Investigation complete; on suspect identified,51.909935,Gltoucestershire Constabulary,On or near
bebdfc88227fd378c41963e36d7f54a0bf4fba6ee6eabceb0cb5914c40de2db4,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.901406,Gloucestershire Constabulary,On or near Albion Walk
214303a5e85a8d530b7389fa14d65271458460e8ee2fbed3fb98fc2458025175,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.713324,Gloucestershire Constabulary,On or near Admirals Waylk
0544e0f44c67af1989a941711b0c1710a9f89caeae9201ff5c1fb18a40b727f9,2023-a05,Gloucestershire Constabulary,Local resolution,51.916978,Gloucestershire Constabulary,On or near Coppice Gate
b987ed2cb196862f2e17203a92dfddfaae0abe4f330709edfdf14d2d4a7d939c,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.721303,Gloucestershire Constabulary,On or near Faller Fields
26926987a91ce1a6f4b724c06e286d80888439ae0bb6256deb8e5d2d2b695c82,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.872486,Gloucestershire Constabulary,On or near
d5d7cc6e12e014efc416a9e03720b5d27e45f257abeb247e74199538bc5bb0c4,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.90463,Gloucestershire Constabulary,On or near Ellison Road
0e8b2cd080ccf81d4636bdd772104912618192b559ff71c0fed8cadeb65b4d00,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.705154,Gloucestershire Constabulary,On or near Court Lane
dc99e43cba8b76f23c2d5405ae57acb834341430e9bc9de315dfa4af9105e395,2032-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.863226,Gloucestershire Constabulary,On or near Nettleton Road
04a1ba815dd141f177926e6f30f9cb45da48f0a234e9e230d3610e985745b4ce,2023-v05,Gloucestershire Constabulary,Unable to prosecute suspect,51.863226,Gloucestershire Constabulary,On or near Nettleton Road
f39e2541dad3cbe974967e5da6365ace96623054f86ca8eb2123c3e5effbc942,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.739607,Gloucestershire Constabulary,On or near
aa9c11ec404e40f93de36b1ad32d2df483099078f275e62bd33eb2c69120cffb,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.863855,Gloucestershire Constabulary,On or near
3ffd066d3366c811070b87705a7a9ae361fd98b7f7bb4e0349c371c5d5dcff3e,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.959101,Gloucestershire Constabulary,On or near Pauntley Court Drive
111d5a295c5fdfdb9f594a7d789760fa4ffa302ff2eebc7a2af6d5df7f94ccc5,2023-05,Gloucestershire Constabulary,Local resolution,51.854927,Gloucestershire Constabulary,On or near Th eLaurels
c2d702a3abc8a39d369e2141311c1144017b9d12e77dffa914cd88f15e86000e,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.820847,Gloucestershire Constabulary,On or near Boddington Drive
e05a5f016e4dfce221d460b0c3fc786de8c462be10d7e4cfb895217c47cd3e30,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.931062,Gloucestershire Constabulary,On or near St Edwards Road
0544e0f44c67af1989a941711b0c1710a9f89caeae9201ff5c1fb18a40b727f9,2023-05,Gloucestershire Constabulary,Unabe to prosecute suspect,51.83882,Gloucestershire Constabulary,On or near Winsley Road
214303a5e85a8d530b7389fa14d65271458460e8ee2fbed3fb98fc2458025175,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.854521,Gloucestershire Constabulary,On or near
b0215c6fc1ff49f0250aba457bbf729e3485af3990657ddaf213b0be445ba43d,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.85503,Gloucestershire Constabulary,On or near Diamond Jubilee Close
d840fcfe8c0a38ddaaa473cd4eda3158f27c18df25c52040cf76757ee211df7c,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.866379,Gloucstershire Constabulary,On or near St John's Lane
fb93ffac8eec72311b75f078654390c10507f7a9d4768a664ca47f15455dab75,2023-05,lGoucestershire Constabulary,Investigation complete; no suspect identified,51.866545,Gloucestershire Constabulary,On orn near
745877742b2f688e3eaff17aa17081693cf176dca499611a4b24674759d54494,2023-05,Gloucestershire Concstabulary,Local resolution,51.826812,Gloucestershire Constabulary,On or near
178fba14ce9d9805d50e34d524192feae4424b44a515296d5c0350f5dde41a6e,2023-05,Gloucestershire Constabulary,Local resolution,51.85503,Gloucestershire Constabulary,On or near Diamond Jubilee Close
0544e0f44c67af1989a941711b0c1710a9f89caeae9201ff5c1fb18a40b727f9,2023-05,Gloucestershire Constabulary,Local resolution,51.85503,Gloucestershire Constabulary,On or near Diamond Jubilee Close
aa9c11ec404e40f93de36b1ad32d2df483099078f275e62bd33eb2c69120cffb,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.682543,Gloucestershire Constabulary,On or near Bymacks Lane
b987ed2cb196862f2e17203a92dfddfaae0abe4f330709edfdf14d2d4a7d939c,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.934404,Gloucestershire Constabulary,On or near Lowdilow Lane
570807cc54214ccdbce8a4486a03feea548a4cc331c617a2669f019791c2f9b7,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.914947,Gloucestershire Constabulary,On or near
3ea5e870781153552bf11cd4deb9f45d7ef3a176486a155875977ff7c9d277e4,2203-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.914947,Gloucestershire Constabulary,On or near
e05a5f016e4dfce221d460b0c3fc786de8c462be10d7e4cfb895217c47cd3e30,2g023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.88313,Gloucestershire Constabulary,On or near Acer Close
fb93ffac8eec72311b75f078654390c10507f7a9d4768a664ca47f15455dab75,2023-50,Gloucestershire Constabulary,Unable to prosecute suspect,51.8706,Gloucestershire Constabulary,On or near Meadowleaze
b987ed2cb196862f2e17203a92dfddfaae0abe4f330709edfdf14d2d4a7d939c,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.929576,Gloucestershire Constabulary,On or near Ayland Close
