crimeid_UK_CSV0000000000010804,monthvalue_UK_CSV0000000000010804,reportedby,fallswithin,longitude,latitude,locationvalue,lsoacode,lsoaname,outcometype,crimeid_UK_CSV0000000000012651,monthvalue_UK_CSV0000000000012651
,,Norfolk Constabulary,Norfolk Constabulary,1.732799,52.605603,On or near NELSON ROAD CENTRAL,E01026623,Great Yarmouth 006B,Investigation complete; no suspect identified,5078d38d2dc3d0aa81baa88bdcbec1eaaa085104015f537fbeaed9d1660fdc14,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,0.786308,52.778868,On or near SWAFFHAM ROAD,E01026780,North Norfolk 009A,Investigation complete; no suspect identified,8d7a05003b4b5591418afcd7f05af6ad529668e41ed18667d58ac02fa9c2c130,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.73587,52.609914,On or near EUSTON ROAD,E01026598,Great Yarmouth 005D,Investigation complete; no suspect identified,8b90673cc040b9bb732f481aada73158eaf167cd688b412be2e8ea864a14cd49,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,0.994694,52.580602,No location,E01026822,Norwich 007A,Investigation complete; no suspect identified,af4f4d951e7aa0b17830df8c3a1f93ef6b82319c2d792ab295b77204bd9676f2,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.309501,52.633301,On or near BISHOP BRIDGE ROAD,E01033438,Norwich 014A,Unable to prosecute suspect,aeb82f0033951128c8f74e89193fc7c178d2aea448ee80aa2e9abc4b878fbc56,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.242135,52.728067,On or near BRACKEN CLOSE,E01026534,Broadland 004B,Unable to prosecute suspect,74d3fbe2e6ded6cb4cb4d05c3a163c97b94241404ef78b61778998ed140e6b03,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.649725,52.661866,On or near CHURCH LANE,E01026608,Great Yarmouth 002A,Unable to prosecute suspect,ac910ed9187babbfe20e1bc1251fbce6428151f88320c39ed379d2975856b0cc,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.303171,52.646194,On or near SPROWSTON ROAD,E01026802,Norwich 001F,Action to be taken by another organisation,dbb7b581638a6a8e1dca90109f37d914b9b7075fc2a2b5131e6c3a4ede5dbf7f,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,0.939676,52.680921,On or near CHURCH STREET,E01026425,Breckland 005A,Further investigation is not in the public interest,5883097fe7c7790cfbb24d01c80be2195a7624f72505e1ee1b07bbbc1b73ec28,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,0.944895,52.686142,On or near CEMETERY ROAD,E01026431,Breckland 003D,Investigation complete; no suspect identified,0668693371dc3a3331bfbc6a927e587be1b664899d9dc71383a2fc7a6cb267e5,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,0.400643,52.747145,On or near CHECKER STREET,E01026700,King's Lynn and West Norfolk 011C,Further action is not in the public interest,8653eb11aaf5710cc21859f54c3dec5498e2ada7959335be752edccb356d8f7c,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.206903,52.932669,On or near BEECH AVENUE,E01026773,North Norfolk 001D,Unable to prosecute suspect,0538028e52031f217311723ff7294ec06ef725c5c22e18f9b8b80dda38bdf812,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.280385,52.651325,On or near AYLSHAM CRESCENT,E01026797,Norwich 001A,Unable to prosecute suspect,8ceb0efb69ecc1be4acb6e70165fc5fdf9aead66d6cdfe332961f487c50af23f,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.284544,52.625533,On or near GLOBE PLACE,E01033437,Norwich 011H,Unable to prosecute suspect,44f69cb5f9c952fb03bb0a9c8cafd2dff4071afad29243a92e972930a0bb68ec,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.28306,52.626842,On or near TRORY STREET,E01033437,Norwich 011H,Investigation complete; no suspect identified,e091afd326032fb3584153a5585ba54a51b8c3b86176b4bbf4455c5833cd05e0,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,0.626658,52.860077,On or near Sports/Recreation Area,E01026656,King's Lynn and West Norfolk 002C,Investigation complete; no suspect identified,23f156b48a90e1f0a7d7ecfa099bed3e0afc514da8d20068c46e32fd1c09cdb4,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.280385,52.651325,On or near AYLSHAM CRESCENT,E01026797,Norwich 001A,Unable to prosecute suspect,fdace7cf8ed77e1c69298f6e5b448ed75cafb914b7ffc06ecc16e33496f6235a,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.340643,52.6441,On or near BARCLAY ROAD,E01026809,Norwich 004G,Investigation complete; no suspect identified,f8ff5ea8d3bd524949c1221ab28fc6004c34cbc23fdd805ad2431daa236e1e85,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.366133,52.554968,On or near NORWICH ROAD,E01026875,South Norfolk 006A,Unable to prosecute suspect,6359e6bed4521c7f6c3b7116dd15ff9586ba2b89f5d3ee8c753ea7edfcede8de,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,0.408674,52.740958,On or near HARDWICK ROAD,E01026706,King's Lynn and West Norfolk 011F,Unable to prosecute suspect,731dd8772c75a3aa27891bc97cf76d4f990a2e6b09c5e07f396499ac426e459a,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,0.408674,52.740958,On or near HARDWICK ROAD,E01026706,King's Lynn and West Norfolk 011F,Unable to prosecute suspect,e10d91f45e45c1b24bb91df0d46b99fca2dc2e39e081f48e399c591f62d9f776,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,0.408674,52.740958,On or near HARDWICK ROAD,E01026706,King's Lynn and West Norfolk 011F,Unable to prosecute suspect,8092f793d038f75ca0c5f1f8693d47a136dee1dfdd94b407ec225b4880fc11f7,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,0.429419,52.763122,On or near SANDRINGHAM ROAD,E01026693,King's Lynn and West Norfolk 009D,Investigation complete; no suspect identified,2891c0e510757e4d37510fd4be9370584558e9db6f0e4bc4bbe9e9ecf87fdd4f,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.238617,52.630225,On or near WAKEFIELD ROAD,E01026861,Norwich 010D,Unable to prosecute suspect,aaef237c738d3fe6c5c605970db0ada47425d5c179aef0289c64903cf3d46e7c,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,0.286371,52.698431,On or near AYLMER DRIVE,E01026697,King's Lynn and West Norfolk 015B,Unable to prosecute suspect,c71ffddc8fcc2d0d5ee9dd6511053240212c07b59ba41167571d47faa937379c,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,0.939794,52.682681,On or near QUEBEC ROAD,E01026428,Breckland 003A,Unable to prosecute suspect,34db3699ea1f2be21144da2a70d8b71e1cd1c710c1b189f375f1bbe45c608593,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.337502,52.64945,On or near Theatre/Concert Hall,E01026560,Broadland 013D,Unable to prosecute suspect,cfe989d2d9cfcc1cf2d42bd16f4d55e003be9e9f8d889f5b7b3de2f26a141b81,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.718644,52.573344,On or near ST CATHERINE'S WAY,E01026604,Great Yarmouth 009D,Unable to prosecute suspect,bb9700df34355a7b1030bd5fa6d9618b2c1fe824c4fdfca6be41a69f99e4c4ed,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,0.87352,52.494362,On or near WRETHAM ROAD,E01026491,Breckland 010E,Unable to prosecute suspect,5f0dc63c8c5b41f060f9c7e1c9de1725afda87d728bb3b6fba68b3458642c5d8,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.733732,52.609091,On or near SOUTHAMPTON PLACE,E01026598,Great Yarmouth 005D,Offender given a caution,5d855ddc5bab124a150835d215b0a5b451bef997d516c1dbb1f7108cbf57a742,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.298422,52.629266,On or near AGRICULTURAL HALL PLAIN,E01033438,Norwich 014A,Unable to prosecute suspect,6394e98461b79328ee14d769e4b504427bf27f6bf14b7ef4316f1c7ed4ed5552,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,0.40421,52.756487,On or near GAYWOOD ROAD,E01026698,King's Lynn and West Norfolk 011A,Suspect charged,59c1e63ec65ecb37951a5cb46a6b97519525b501e2ffead623b626a7b96812ee,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.278059,52.604829,On or near Sports/Recreation Area,E01026811,Norwich 012B,Unable to prosecute suspect,60146dd6d1006fedc6abec94025474bf1c0fc985a278eba9d25464b04c55b12e,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,0.393517,52.755544,On or near Theatre/Concert Hall,E01026698,King's Lynn and West Norfolk 011A,Suspect charged,07787e36059c810d0b180b8ace8c5f0838b3cfa7b73d14684fa8c185ae554f07,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.238872,52.635875,On or near LARKMAN LANE,E01026796,Norwich 005F,Unable to prosecute suspect,3757302d8898d9694c1dd83c2fc18acbbdaf1e462f62af933870945a7ad8e99b,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.238872,52.635875,On or near LARKMAN LANE,E01026796,Norwich 005F,Unable to prosecute suspect,e8a0d1bc4affcd9724ffef760e7aa3ac8b9abbe636418460674aeb8fa1584de1,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.056109,52.720259,On or near BAKERY LANE,E01026436,Breckland 001A,Unable to prosecute suspect,e68844ef6c13e1733b3948c54e274a1dca676dbd5ed9b1cd249a2d100eb88ff9,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.534409,52.730816,On or near LUDHAM ROAD,E01026784,North Norfolk 014D,Unable to prosecute suspect,ad2f9c8344a025da98dbf0dee4e6a23ff1f2ae62b358335bcf131bd682ca1261,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.238872,52.635875,On or near LARKMAN LANE,E01026796,Norwich 005F,Unable to prosecute suspect,0d6c024af945fa3e022b9275b9c5ba1b7d61b6c275cd0eecb59fe6d00ff663d4,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,0.208705,52.64404,On or near HAGBECH HALL CLOSE,E01026660,King's Lynn and West Norfolk 016B,Unable to prosecute suspect,5f77df7b0894369ccfa2c2c79e79a89b4ff4e1a081026d5c26b1cd04a527393b,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.726403,52.508715,On or near BLUNDESTON ROAD,E01030241,Waveney 001B,Unable to prosecute suspect,0413c389562156d39d29cf2ffd0f423743fb6c368fa996193c0308c8b946a2b2,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.305263,52.625909,On or near Parking Area,E01033439,Norwich 014B,Investigation complete; no suspect identified,4f9c8d55b120fec4815c883fda042ac890859dd47873f4a14f1999fe53d6fa1f,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,0.686408,52.66164,On or near Park/Open Space,E01026455,Breckland 007A,Investigation complete; no suspect identified,1687959df81c4c120662a05468f42391a90f41cd24fde6d73928e95267dfe4df,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.280139,52.648625,On or near GLENMORE GARDENS,E01026834,Norwich 002G,Investigation complete; no suspect identified,8dda4cf229fab6325536741db8341a1a40bc2939de07b106d1519bc20dad1e9a,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,0.735666,52.413757,On or near CASTLEFORD CLOSE,E01026474,Breckland 017A,Investigation complete; no suspect identified,481639a19c3a7e15f3be9c6a39e8096100eaa39d9716b6a725f8ed141659f209,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.210636,52.943683,On or near Supermarket,E01026770,North Norfolk 001A,Unable to prosecute suspect,dd59a2e610ce42b1be77f96ceb1cc7438bd6ea4bcda7aae65282a4edbe8cd152,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.123493,52.625467,On or near PARK AVENUE,E01026896,South Norfolk 002E,Unable to prosecute suspect,fccf8ade7c7e48521885ac72b84e23478eb1b264e089625d39fba5ec7ddb30de,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.654347,52.568531,On or near STATION ROAD NORTH,E01026616,Great Yarmouth 012D,Unable to prosecute suspect,567123c4edb62a3a6a9c46caf3a053701a484f7271747ee1d584afa6eeb7f4ed,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.414437,52.658678,On or near SANDHOLE LANE,E01026545,Broadland 008A,Unable to prosecute suspect,c919f54b56f17597b5834e91bb0fa56ce8e19813cf5b3833e00e0abdbf05b690,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,0.409156,52.761782,On or near GREENPARK AVENUE,E01026687,King's Lynn and West Norfolk 007A,Unable to prosecute suspect,1a450e24bce5ce5a7362a954b8707914f0f4ef8a10bea6d2acc5e8822ee302ab,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.189418,52.614671,On or near BURNTHOUSE LANE,E01026883,South Norfolk 002C,Investigation complete; no suspect identified,e8e8b7ded0e6f479b32d75563d7cc8724c92e45d6c5e637f5de8e86a903c461e,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.18853,52.604074,On or near BIRCH ROAD,E01026908,South Norfolk 003D,Unable to prosecute suspect,2193d5ebbeaa6c0061ba4e7d5687803c3320148cc64ed6c5264f1c2b6b8c99b9,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,0.405861,52.754161,On or near Shopping Area,E01026698,King's Lynn and West Norfolk 011A,Unable to prosecute suspect,28767db37802d7b845045709d003990252a17d0dc65bcc3cf7319384773a53d0,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.261352,52.6515,On or near DRAYTON ROAD,E01026864,Norwich 006B,Investigation complete; no suspect identified,5c486a1e5a50b08c438e0ecd7090fa1eb9f78dbec1ab6115c63c6606cf8e3e3f,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.242915,52.701066,On or near LINGS CLOSE,E01026536,Broadland 004D,Unable to prosecute suspect,94f5c0b5bfd46f56660bc9bf0a766d16a168b4d2edcfb1d0d9d6d3d25e77fc6d,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.289771,52.625864,On or near Shopping Area,E01026822,Norwich 007A,Unable to prosecute suspect,e52cbdda6c380ae2501cae0e6c8faa34741d38b5cd08652758f8ed40cb63b440,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.250923,52.657839,On or near Sports/Recreation Area,E01026529,Broadland 010D,Action to be taken by another organisation,d3ea6ff98216d445f296dd91898ce13411d4e5c46ce87412fd7d12fc11b6e07a,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,0.422187,52.769025,On or near GALYON ROAD,E01026670,King's Lynn and West Norfolk 006B,Action to be taken by another organisation,2a8b0ce2ec9ad5f71bb439d3374900a0d5f0c67008eb795a1906f8a83505a082,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,0.929472,52.666866,On or near LISBON ROAD,E01026433,Breckland 005E,Investigation complete; no suspect identified,c4d4e721d13bdc4b8b6a21280b3d17422370dbb5f40c82d9a5df859bc6bf0702,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,0.509797,52.751395,On or near LEZIATE DROVE,E01026665,King's Lynn and West Norfolk 012A,Investigation complete; no suspect identified,82fc611b8a4faa14f80e6ef9b243edb8b1b2623755891d07c3004bbab9356a64,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,0.85874,52.554918,On or near HMP WAYLAND,E01033040,Breckland 010F,Action to be taken by another organisation,6854cc30acc9b7e72c64656e07e3b0a5c723cf5c8c97a7a4438ad9a3622d55f7,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,0.433966,52.746052,On or near MELLISHAM WALK,E01026662,King's Lynn and West Norfolk 010A,Unable to prosecute suspect,995b6edc2d96cf188c4826ae1ddcf830a471dc74f93e27d10ab8c0bbd8855fb5,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.733504,52.608325,On or near BERMONDSEY PLACE WEST,E01026598,Great Yarmouth 005D,Unable to prosecute suspect,cdf9cc61ebe471ecd1f188ab4a87fafe7fcb3fd810262768b6aded7c041070cc,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,0.433966,52.746052,On or near MELLISHAM WALK,E01026662,King's Lynn and West Norfolk 010A,Unable to prosecute suspect,a175dda2750c2a84f4ae99c0c51f25387233fadc1e902d4a84d9b274aa25afcf,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.702431,52.580842,On or near FULMAR CLOSE,E01026583,Great Yarmouth 008C,Unable to prosecute suspect,af3e35e5703a89d57436be637558cc5169cca4bc8aca38eee50ea14324242a99,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.310808,52.651764,On or near A1042,E01026557,Broadland 013A,Investigation complete; no suspect identified,8c0efb51de1f87742b45477252804bf82b1ba662404ce8f39a30c16f16c43799,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.292206,52.625221,On or near ST STEPHENS STREET,E01026822,Norwich 007A,Offender given a caution,4c3a06fe7c44669902f0722f04f2bc473ce2bcefa2d88d6d2e7fef1156977c3e,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.112454,52.576763,On or near QUEENSWAY,E01026922,South Norfolk 005D,Investigation complete; no suspect identified,63f8dbc49f547f0ef706f1f8b4428c026b8553853e95a2e461cde2292c91a21a,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.237713,52.646798,On or near VALLEY ROAD,E01026918,South Norfolk 001C,Investigation complete; no suspect identified,6fe12b586412b340a5d77ddca403cf17947e688600cd0906faeda20ded3770c4,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.244757,52.696159,On or near BRACKEN CLOSE,E01026537,Broadland 004E,Action to be taken by another organisation,780895331fc593b6015cd9cfaacc80fc1c0dc0e2d3e34ba45f3520586ff25c34,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.26992,52.651183,On or near BOWERS AVENUE,E01026833,Norwich 002F,Unable to prosecute suspect,ded57eb6017ec25a3e6feb4e129d66ffe846d48a5744bc9f203230f0a5f7d67f,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.221052,52.618086,On or near Hospital,E01026883,South Norfolk 002C,Action to be taken by another organisation,3000edfcb37539211f9a027d6f45c63dddbbad10043fc4e7727b07b73dbdb3ac,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.292417,52.62705,On or near WILLIAM BOOTH STREET,E01026822,Norwich 007A,Investigation complete; no suspect identified,7a985e4defeb5ce8dd84f230081658a75d0dcdfb60fa3de4a3319fe9be5b11e8,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.366163,52.636209,On or near NEWBURY WAY,E01026574,Broadland 016A,Investigation complete; no suspect identified,e33c5c414811e36511e4a26499b1d5a722ff327d3ff7f1e9feae794bac3cccee,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.218791,52.632771,On or near HORN-PIE ROAD,E01033435,Norwich 005G,Investigation complete; no suspect identified,70354613c192e044170ad3bbf8a66580e4cd21f88914b82eef620ead801cf5f3,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,0.994694,52.580602,No location,E01026822,Norwich 007A,Investigation complete; no suspect identified,5862365f606b9801607862149ffc18741f01a5bcd09cc16b7fd548ebc6bf8103,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.631853,52.70603,On or near GROVE ROAD,E01026638,Great Yarmouth 002E,Investigation complete; no suspect identified,7b3d01362cf084a88f7dad6f00bf5101d73ab4ff199cf131aec99f173595bb38,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.314785,52.631822,On or near CAMP GROVE,E01026850,Norwich 015C,Further investigation is not in the public interest,c98aab68e39d763ad8607ffe1295cb503d5e5edb5f290b565b61ce738e458628,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,0.295805,52.621245,On or near MIDDLE DROVE,E01026717,King's Lynn and West Norfolk 016F,Investigation complete; no suspect identified,a4ca3d2e237827d33c11fb692d913d772d17944d75293e13677b206bf73eb0fd,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.275001,52.721857,On or near CROMER ROAD,E01026533,Broadland 004A,Unable to prosecute suspect,e1aaea0720cb4eeffb82d5a2520c98824471c9e5e239e4d6af8a00c3955b1584,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,0.786308,52.778868,On or near SWAFFHAM ROAD,E01026780,North Norfolk 009A,Investigation complete; no suspect identified,a2fc4f067c93ba789d8bdc28220175f5c703c2303ac42741894dfc66e0b36c79,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.322211,52.63424,On or near WOMERSLEY ROAD,E01026807,Norwich 004E,Unable to prosecute suspect,a7f9c672fc1221f4d5abe4360da9812a27407cb73eeee230b6a86453f944af32,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.730311,52.606743,On or near WELLINGTON PLACE,E01026623,Great Yarmouth 006B,Investigation complete; no suspect identified,d7151bb9da08ea35306427fc91a76618e3bea1ab4232501cab78e45b2d411db5,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.718239,52.605342,On or near HIGH MILL ROAD,E01026634,Great Yarmouth 007C,Investigation complete; no suspect identified,2d2c7de67c2c679382ff9fd252b0ede0109fbf5a459a897599f643d388d22302,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,0.432066,52.767258,On or near RUSSETT CLOSE,E01026671,King's Lynn and West Norfolk 006C,Unable to prosecute suspect,5b5254cc1158544d3c90b531480225bb11cdb98872ef3e44470a0e9386f4b9b2,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,0.401093,52.748584,On or near VALINGERS ROAD,E01026700,King's Lynn and West Norfolk 011C,Offender given a caution,12df925b1ca5bceff24f68efadc95542c7dbef89adbf4dbc0b4316300f0d9b62,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,0.445039,52.767818,On or near RYLEY CLOSE,E01026673,King's Lynn and West Norfolk 006E,Investigation complete; no suspect identified,8ae0f0d6835a9f7bc2bc053dbda5fc8d670e72eafcba5bf308b476868325dc06,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,0.767053,52.418512,On or near YARROW CLOSE,E01026470,Breckland 016C,Investigation complete; no suspect identified,7d81dbeb50c20ff2e05964f0803a847ccfab6deffd3bd636edb1a81ce93466f7,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,0.420487,52.691317,On or near LYNN ROAD,E01026723,King's Lynn and West Norfolk 014D,Unable to prosecute suspect,39b585c7600f7055e9dd4028f8450e63d5284627319fb65cc12d2814b0997bd6,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,0.762877,52.566296,On or near PILGRIMS WAY,E01026444,Breckland 012B,Investigation complete; no suspect identified,cedb76737b8986a2b35de73dbbaec5b2a378fea55648896b1228c2703989f835,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.278329,52.646966,On or near HALF MILE CLOSE,E01026829,Norwich 002B,Unable to prosecute suspect,2dd4348ad89c357c60e5e09f41b55f9d81f838e49b7ded9bdb291d2f5a8b4586,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,0.861917,52.571082,On or near NEWALL AVENUE,E01033041,Breckland 010G,Unable to prosecute suspect,c160f17329efb06dbef348efb65c59a31e62529284805d5dc74d8d89b2982989,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,0.432056,52.606548,On or near MARKET LANE,E01026727,King's Lynn and West Norfolk 018B,Unable to prosecute suspect,a26acc922e9128a1d0fe5ce340b51e001d6012d78ddc3c9e2d88d1238e27e1dc,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,0.43922,52.772983,On or near ANNES CLOSE,E01026672,King's Lynn and West Norfolk 006D,Unable to prosecute suspect,e991e7afff8feac4bdb32f34a3445af5007da56d65bdbe9a1ba7e2b3b102e983,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.298422,52.629266,On or near AGRICULTURAL HALL PLAIN,E01033438,Norwich 014A,Unable to prosecute suspect,9658f7196fc3d65c0530038f6d1ad7f284a93a100baedc609dd82cdd24d7f5c7,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.281348,52.626278,On or near OXFORD STREET,E01033437,Norwich 011H,Unable to prosecute suspect,b8a1ce51f93a9e15dd3ae4f93396819672172f8f6ff2a33a0f879e019337a92b,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,0.186233,52.670631,On or near CHAPNALL CLOSE,E01026685,King's Lynn and West Norfolk 013B,Unable to prosecute suspect,726693a78e77adacf17cfc2085a2672c6f20cb1674573b4d4964655a593d7f05,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.292195,52.64731,On or near BLYTH ROAD,E01026843,Norwich 003C,Unable to prosecute suspect,cb54c32f55aa6ac9a8aae50efda88b12d25e33557e5d489645d1c90e250cf1ce,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,0.422969,52.75214,On or near OAK CIRCLE,E01026666,King's Lynn and West Norfolk 009A,Unable to prosecute suspect,c4764fc8c86b5bb33b15133545f9a02c2b29cffa071eef4dc54ba4bbaf10b2fb,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,0.941203,52.676791,On or near HOWARD CRESCENT,E01026425,Breckland 005A,Suspect charged,830824fe8b7085bbb582714c52454a32cee585a48e6d14022b5ddcd3b9f819c9,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.306593,52.654508,On or near CLOVER ROAD,E01026556,Broadland 012D,Unable to prosecute suspect,579bdc3a9d08875d036e3bd3b17d78c4c6377bcde929891994df442a7aa0a231,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.735619,52.601584,On or near SOUTH BEACH PLACE,E01026626,Great Yarmouth 006E,Unable to prosecute suspect,f5f1e138275fecb3757a6e6a808f8cdfab2a4d1e70508d8235060cd677f1fee9,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.431442,52.873957,On or near COWPER CLOSE,E01026750,North Norfolk 007B,Unable to prosecute suspect,7e757b44fb915b4f492ac9af471d04f9e68ecb9721438f7a6bb3beba89649c28,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.73587,52.603672,On or near EDINBURGH PLACE,E01026626,Great Yarmouth 006E,Investigation complete; no suspect identified,3814fbff1414577bb3c45b368812b262821eaada94853012c56a2fef900fcdaa,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.375029,52.820535,On or near HOWLETT CLOSE,E01026761,North Norfolk 010I,Offender given a caution,51e0c84566e6c9230752c36eb69c40de3e833101c268e708e0b3914cfd47a207,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.690628,52.712712,On or near ACKLAND CLOSE,E01026606,Great Yarmouth 001B,Unable to prosecute suspect,b445f9bf57681fb166d402a2d48b81470ec72b529e61cd53b4a2daaace8d2b6f,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.197129,52.647864,On or near LORD NELSON DRIVE,E01033538,South Norfolk 001G,Unable to prosecute suspect,69ca3996fb6c5ddaaaaa320c13a55ae3336effb26fd0e9dfe0f3e2055aea1c92,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.293661,52.669555,On or near EVANS WAY,E01026544,Broadland 009E,Local resolution,64cd0990df8abba9af70e7608d79466fbb055f6f220aaeecc84330db0a7f6293,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,0.942293,52.68287,On or near ST NICHOLAS STREET,E01026429,Breckland 003B,Unable to prosecute suspect,f5fd612816315386b5f4076349654f8d69eb65859cc510db0ea1c8a50cb0d92a,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,1.237927,52.707075,On or near BARRETT-LENNARD ROAD,E01026535,Broadland 004C,Unable to prosecute suspect,884d0e3b1425465b7440e2eb1def7073782d38957b69a31fb0f92bc0481657fa,2020-08
,,Norfolk Constabulary,Norfolk Constabulary,0.9459,52.683266,On or near KING'S PARK,E01026429,Breckland 003B,Unable to prosecute suspect,38a66eb8de776e56e1f314248e1667656706ec4244432b06f8fc60ad483f631e,2020-08
