crimeid_UK_CSV0000000000004065,monthvalue_UK_CSV0000000000004065,reportedby,fallswithin,longitude_UK_CSV0000000000004065,latitude_UK_CSV0000000000004065,locationvalue,lsoacode,lsoaname,outcometype,crimeid_UK_CSV0000000000012450,monthvalue_UK_CSV0000000000012450,longitude_UK_CSV0000000000012450,latitude_UK_CSV0000000000012450
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near WILLOWBROOK AVENUE,E01020005,Exeter 003E,Unable to prosecute suspect,c375bf882ec9abfc34a9096379f334f9bf026f891cb0c44d039b6197710671c3,2021-02,-3.488264,50.735016
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near STANBURY ROAD,E01015249,Torbay 003A,Unable to prosecute suspect,7f8ed01fcdd1d3adef10d943089b347be46a692ece4d3674ffca66a29e032dd6,2021-02,-3.562652,50.477917
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near PENTEWAN ROAD,E01019043,Cornwall 039D,Unable to prosecute suspect,527f42a2021c31eca0c89e9b7efc5ed315ac1198b7ea13c29650d679e6015377,2021-02,-4.792729,50.333228
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near APPLE LANE,E01033234,Exeter 011G,Unable to prosecute suspect,2bd8e719fc6f8b1526388842cc6be732328593fa0e69ad95a61a5ad07e32fdf6,2021-02,-3.470468,50.713838
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near OLD VICARAGE PLACE,E01019033,Cornwall 039A,Unable to prosecute suspect,298048d349f8e7e968754cb73347b97444831fdcfc8118ae45a35cf51119f29d,2021-02,-4.792829,50.338047
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near RIDDELL AVENUE,E01020139,North Devon 007D,Investigation complete; no suspect identified,0ea458b8ed247c346dc8420ac83deb4b8f2057afaf1d67ed8a778e82b282e77f,2021-02,-4.059574,51.084849
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near MOOR PARC,E01018902,Cornwall 073B,Unable to prosecute suspect,24d57731580f775ba539a3bf4a8d6eb190f3bed66721a91a0447bcf80687f0c7,2021-02,-5.16435,50.070976
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near NEWBRIDGE WAY,E01018855,Cornwall 043C,Unable to prosecute suspect,6cd5ee3cab9cd1b90eac87a9165f225b6cc9c14251375f605cc44400278a4523,2021-02,-5.087602,50.260357
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near HAVETT CLOSE,E01018758,Cornwall 016A,Unable to prosecute suspect,5cdd8f7f073a212f0fb6ec13a5deb980afebb4eeb6801e45ed64bf047a66b901,2021-02,-4.518202,50.458539
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near Sports/Recreation Area,E01015269,Torbay 010C,Investigation complete; no suspect identified,e29edca0bd6d8867383bdb19f5c1781dfbce78581feac85ccba273e305b7c67a,2021-02,-3.51694,50.468548
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near Sports/Recreation Area,E01015269,Torbay 010C,Investigation complete; no suspect identified,4500848fdd590df4a6e0ee301f3581f50ff0acf2dc6cacb79c7a8e931e07ac97,2021-02,-3.51694,50.468548
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near BRIDGE ROAD,E01019970,Exeter 014C,Unable to prosecute suspect,9e5d03debb904f992ad55c0228e05dde54fc9ecae4fd735e57cd244f51fbe8fe,2021-02,-3.502355,50.693961
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near STANBURY COURT,E01020060,Mid Devon 011C,Unable to prosecute suspect,0e80785e569315ed5213fe32a47e0c4c6e09cec9a55c6c4f835fa23b4f4b4f7f,2021-02,-3.659869,50.791236
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near ANTONINE CRESCENT,E01019981,Exeter 012E,Unable to prosecute suspect,4d771f0dbbd370fea03d3ca44d834f8a9af86139aa092b841a22216c9e81cab7,2021-02,-3.557214,50.722838
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near AN GOF GARDENS,E01018930,Cornwall 015D,Unable to prosecute suspect,9891bb61678df2219d247929647224161d7d55b04f08986647238d3562730fc3,2021-02,-4.728817,50.468962
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near DUCHY ROAD,E01019928,East Devon 003A,Investigation complete; no suspect identified,8754cc4ec32d69c7518b28ec73e0b9a2d84461321b48ee542e6bbc0d5595becc,2021-02,-3.205096,50.79283
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near ADDISON ROAD,E01015054,Plymouth 027B,Unable to prosecute suspect,5bd88be6ebb449120c8ad37e4aa6fa4279649f144165e728d658b6cf034b8b34,2021-02,-4.135854,50.375678
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near HORACE ROAD,E01015262,Torbay 001A,Investigation complete; no suspect identified,c71144ac81788c73866ce2427c75e4a8dce7e08959a53aa4c8a1a536b0fb97e8,2021-02,-3.538974,50.489636
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near DAVY ROAD,E01015092,Plymouth 005C,Unable to prosecute suspect,8bd463b778ef91fe707c096b3a38dd671d66976b9939260fa03555a12f643c1d,2021-02,-4.108761,50.41743
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near ARUNDEL COURT,E01018978,Cornwall 057A,Unable to prosecute suspect,93a37bb15181079b121c210a5eac9950f10adc783dcf17c00c4219720cb9885c,2021-02,-5.37246,50.202997
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near THE ARBOUR,E01015027,Plymouth 002A,Unable to prosecute suspect,a2d9a8587ca5ada48866751a90e839b33f7aaa2fd7ba89440cc67d61c3fe7e0d,2021-02,-4.135644,50.422021
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near CORVA ROAD,E01019008,Cornwall 054A,Unable to prosecute suspect,c4888c78c260449963ede35e21db79f2bc4479265fbd6d89007aa9a41f617236,2021-02,-5.491698,50.205093
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near PENGOVER PARK,E01018767,Cornwall 017A,Unable to prosecute suspect,a5c7a5d2ad123c7296fe0835fe32cd1280720d31fda4a5015d6333cd48c900ea,2021-02,-4.457584,50.457119
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near Shopping Area,E01018809,Cornwall 044C,Unable to prosecute suspect,a4c47a3981c967bcb4e714aef3aeb5606ad75ad122dbb631695b85e647b53bb6,2021-02,-5.05148,50.263615
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near ST ANDREWS ROAD,E01015235,Torbay 014F,Unable to prosecute suspect,d72e3e142bfc6c47518857aee251bb584cc730085329696da5158935dfecf9f6,2021-02,-3.562878,50.430921
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near ROUNDTABLE MEET,E01019992,Exeter 003A,Unable to prosecute suspect,264592e21f29694988ee1bf18c1f5257b023112317881c74c5812c0bf90fb133,2021-02,-3.496276,50.736523
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near BEACON LANE,E01020056,Mid Devon 008C,Unable to prosecute suspect,3815fbfb774d4e1e24910637e2310ee3018ea854b8cfe9220e56363dbd3e718a,2021-02,-3.408724,50.869561
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near CHURCH HILL,E01018918,Cornwall 050C,Unable to prosecute suspect,f56081965513041ee0c1f0fc3350084f4437e2a7b99effc2268eabf5864101e8,2021-02,-5.181535,50.236536
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near COMMERCIAL ROAD,E01018837,Cornwall 060D,Unable to prosecute suspect,23eceabd7283d944df01299345a67442e63654bfcbcc729b2f50c8859a7511e9,2021-02,-5.099619,50.168558
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near BEACON LANE,E01020056,Mid Devon 008C,Unable to prosecute suspect,b9209c6c03a468ad56ba0d77e3fa7d6d6133e78f2b84ffb76e6bd888d68fef34,2021-02,-3.408724,50.869561
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near ABBEY ROAD,E01015256,Torbay 008C,Unable to prosecute suspect,2c3e875bf00a7035adbce2b790358a1194eaf42bf9dc659ab58a5ff4d1234b45,2021-02,-3.530007,50.465615
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near COOPERS DRIVE,E01020085,North Devon 012B,Unable to prosecute suspect,380b9cc8e2f4ea7cebf173cd1f8dfa542b0ddd34adbae08b986c53e12181e814,2021-02,-4.089432,51.067448
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near Further/Higher Educational Building,E01020013,Exeter 013C,Unable to prosecute suspect,d9d16e503d980170edf9ee9f0270cfc4091d431120e941d06eb7642a2662a4bc,2021-02,-3.50668,50.716712
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near Further/Higher Educational Building,E01020013,Exeter 013C,Unable to prosecute suspect,105fe41736feef98e7123dde62a824b6bdd73d505fe93471bd639eb03021dda8,2021-02,-3.50668,50.716712
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near REDLANDS CLOSE,E01019992,Exeter 003A,Unable to prosecute suspect,ceab095117a0c9142efa0bb474d308be38d7ec0d4452b4a5bbb89314c6651683,2021-02,-3.497481,50.732092
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near REDLANDS CLOSE,E01019992,Exeter 003A,Unable to prosecute suspect,41cefd95b13cbf9039a9bd392bc7ba6a944530c53dd4863caf6f0e9775a3017a,2021-02,-3.497481,50.732092
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near Sports/Recreation Area,E01018867,Cornwall 052C,Unable to prosecute suspect,cc542f3723114644dbdc7e5cfc81350a3eb8ded5273a99842b05dd2706bcd4d5,2021-02,-5.292703,50.222272
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near COVENTRY ROAD,E01018828,Cornwall 056B,Unable to prosecute suspect,302f2177203bc99acacbe3a01fdc4cf3f18b1a1ae8033397b0852c228acbe809,2021-02,-5.06942,50.164377
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near ROUNDTABLE MEET,E01019992,Exeter 003A,Unable to prosecute suspect,ed17190cd911a21a04703c141531a807336be5d836879ce4e56c572a1b6fc20c,2021-02,-3.496276,50.736523
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near NEW STREET,E01020280,Torridge 003A,Investigation complete; no suspect identified,41ade254de25aa556fd4e67a2d2a68cf2690171d0a51cf8dcbc3d922a4afb384,2021-02,-4.206106,51.018248
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near SYCAMORE CLOSE,E01019068,Cornwall 041F,Unable to prosecute suspect,3c97d66baef4457cfe3d6eb85bfe82b60a737e86d7c110bf1b54c368ee48e018,2021-02,-4.816207,50.320562
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near BOHELLAND RISE,E01018837,Cornwall 060D,Unable to prosecute suspect,12e2fe2d0ffc6bf24219051da74df29198410e90cc6eb4611dae9576c61f0f26,2021-02,-5.102236,50.172851
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near MILL LANE,E01020143,South Hams 006B,Unable to prosecute suspect,8c2c88bc4630480fd7c8a465b8ddf399032e68da3712f5262205541ec9716206,2021-02,-3.794205,50.39444
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near Shopping Area,E01020016,Exeter 008C,Investigation complete; no suspect identified,0188dcdffe34d3349aa678929428654ec26f83e5a3e7d7b9a76fe5edab672311,2021-02,-3.527788,50.724153
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near SOUTH VIEW,E01018906,Cornwall 072D,Unable to prosecute suspect,d61e0269e1cc5208263a1c06c2c61f25c4a430df15da9596c7eaf26eec3b19cd,2021-02,-5.314876,50.090242
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near PEN-AN-VRE,E01018899,Cornwall 066C,Unable to prosecute suspect,a531cdc24af06d06d0e25047ee12a6564a8163edc6f09187825a60f08b7d4f72,2021-02,-5.128859,50.169357
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near JOANNIES WATCH,E01019009,Cornwall 054B,Investigation complete; no suspect identified,72b507b670e22928354c319d30cdf4534c47fa5838f05e20e5dc804bb87876c7,2021-02,-5.497026,50.20549
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near SOUTH VIEW,E01018906,Cornwall 072D,Unable to prosecute suspect,0b082126f291b64e1a65820ffa9fbb2e0c720f2911a0a44ae71ac7105c104443,2021-02,-5.314876,50.090242
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near TREWOON ROAD,E01018904,Cornwall 073D,Investigation complete; no suspect identified,60652bd0e5627ca203e11cce781b85b976cb04404410e3df2d3f88233df70d13,2021-02,-5.238077,50.028817
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near THE SIDINGS,E01019076,Cornwall 027F,Suspect charged,51f8930776c9577a299433c2b07174df191fdd8b98867680a2e8f6853fd928f2,2021-02,-4.791671,50.399997
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near SANDFORDS,E01020241,Teignbridge 002B,Unable to prosecute suspect,f9e9c51951eb842dc656781efcf30400c5f22b89da520cd6ed0b5b82e2ef10af,2021-02,-3.535125,50.665969
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near BOSKEAR LANE,E01018929,Cornwall 015C,Unable to prosecute suspect,356527ada55b7c9c7884e67d21e4a6cec9a58266cfa8f062bde96d1c8fbd68ff,2021-02,-4.747379,50.46848
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near ANVIL ROAD,E01033292,Cornwall 004E,Unable to prosecute suspect,9bd22308f5c12e70070fe24356fb7c1d838ffa48738282e7c81d1263e81fe7d3,2021-02,-4.679379,50.620577
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near DOCK LANE,E01019001,Cornwall 068D,Unable to prosecute suspect,c99fce73a5e4aac263fbd9bbaee775e0a3634f07179fabd7d8fa7d3817a1d54f,2021-02,-5.532391,50.116648
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near MEAVER ROAD,E01018904,Cornwall 073D,Investigation complete; no suspect identified,580db103ec2c0d504398dd8ab04c6f2f4d7c2143768e34ec53e4513989264961,2021-02,-5.22804,50.024707
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near CHAPEL STREET,E01033292,Cornwall 004E,Unable to prosecute suspect,8e43e4ada03c6fe235e00a21230d309203b29212e0d5784d00a18cc2fb89cc8a,2021-02,-4.680326,50.621562
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near CASTLE HORNECK ROAD,E01018976,Cornwall 067A,Investigation complete; no suspect identified,afbb85cb490b32d8949ab45939a3cd8a2c1a305c53a69dfd1b7e0cc1c03ce037,2021-02,-5.554716,50.11808
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near QUARRY LANE,E01019002,Cornwall 070B,Unable to prosecute suspect,1ace1041edeca6034cd3fda6449e591b8fea3252e9d1808fda157f282c2cd2fb,2021-02,-5.555974,50.08712
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near PENTIDNA LANE,E01018980,Cornwall 061C,Investigation complete; no suspect identified,6da1da9315396429ec5f2628a05a3985e490e677892eb634e412db72a6dccaad,2021-02,-5.38578,50.220071
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near CHAPEL LANE,E01018940,Cornwall 003A,Unable to prosecute suspect,ba519f19244b86b157a320bd4107d49c4e06e89140e1b3e7e39ca1de6cd3f709,2021-02,-4.72088,50.583419
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near FOUNDRY SQUARE,E01018984,Cornwall 057E,Unable to prosecute suspect,43f31f9f9a7730e86f9ec5d6afd5c720ecc46dc00fd9b2773de74233d011f2d8,2021-02,-5.421333,50.18396
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near FOUNDRY SQUARE,E01018984,Cornwall 057E,Investigation complete; no suspect identified,06a5a2b6d02c264f51b0a9b1ef68252cc570c200963e4acc6882587666a9bebc,2021-02,-5.421333,50.18396
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near Sports/Recreation Area,E01018945,Cornwall 011D,Unable to prosecute suspect,677a69d39257deb94d6eed2466c1565d69be084862395d2f6eb6e2d653026b0a,2021-02,-4.824584,50.455026
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near GLYNN AVENUE,E01018886,Cornwall 071E,Investigation complete; no suspect identified,8b3aac578ab4c80bbf0e75e2cceb8d6b621cdf44795290bf37744924c6e1a324,2021-02,-5.27235,50.096964
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near Supermarket,E01018999,Cornwall 068C,Unable to prosecute suspect,d967a34d9004137bd893b2dc537b310d70c288bd384653aa851f71dbebead4d0,2021-02,-5.535001,50.119403
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near MENEAGE PARC,E01018888,Cornwall 071G,Unable to prosecute suspect,b7938fd15dd62ad5a2457eb6a2252874d9d7b18d331af72b032f12d086ad04bd,2021-02,-5.270158,50.099482
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near NICHOLAS PARC,E01018977,Cornwall 067B,Unable to prosecute suspect,98822e3953f92560eb613d1ea47aee533de035d550a90dc653fbc8e0a5a1b568,2021-02,-5.551239,50.125546
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near DOCK LANE,E01019001,Cornwall 068D,Investigation complete; no suspect identified,c8b0dd73da4c075d0d673500d5e9649897c12de49679c6ae96a99112d33a2f32,2021-02,-5.532391,50.116648
,,Devon & Cornwall Police,Devon & Cornwall Police,,,No location,E01015256,Torbay 008C,Offender given a caution,a33a6407ba4471048f8555d15a26a7a7c4ed5ebbe03e5deb69855a54372f03af,2021-02,-3.522661,50.461089
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near TAROVEOR TERRACE,E01018999,Cornwall 068C,Investigation complete; no suspect identified,5da419c873b1ac531f3c4aba7be91e990e354537a35abb2e1d2b14ff36fcd8b5,2021-02,-5.538082,50.120577
,,Devon & Cornwall Police,Devon & Cornwall Police,,,No location,E01015256,Torbay 008C,Offender given a caution,0055d2f2d75d12c1fce3426f5b5b9617d06207d99669793089276cec3a84d3d4,2021-02,-3.522661,50.461089
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near MONUMENT ROAD,E01018885,Cornwall 071D,Unable to prosecute suspect,c60341d62570050e2e5af66c5e9b1d940b053d3f0a73e491e20c64085d454032,2021-02,-5.277247,50.099867
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near MOUNT CAMEL,E01033292,Cornwall 004E,Unable to prosecute suspect,2fc5cc6968693e5245309f675827d174f8181b4f19465b66a9e5a89c7f7d337f,2021-02,-4.681892,50.621256
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near Shopping Area,E01015256,Torbay 008C,Suspect charged,cb87f2bb53f22ad8284fac4b0b20f9510b52d9bf3c9902115c64fb0d45dc1aec,2021-02,-3.524976,50.462102
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near FORE STREET,E01019069,Cornwall 030A,Unable to prosecute suspect,10903f464b7b4613f9075490fa9d8790cba83f0fe2d497073096317855b0f64a,2021-02,-4.869565,50.369217
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near A3047,E01018876,Cornwall 053C,Local resolution,08bfcd0614f0393fff1c10b9003cf2df7aa78b9bdf6c8d9d0b5390b9a0d183f8,2021-02,-5.318601,50.216002
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near DRUMMOND PLACE,E01015045,Plymouth 026B,Suspect charged,fc780b628b06efc77ce7e41fa684310f9eba41ed4bb85b6e411692818ac1c514,2021-02,-4.173208,50.378107
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near CAMPION CLOSE,E01015111,Plymouth 018C,Unable to prosecute suspect,ef9143cef838a6f37173eabee19f189b2bce9e7fb87e575794edcb9e653cb23a,2021-02,-4.023614,50.387805
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near TRETHEVY CLOSE,E01018782,Cornwall 012B,Investigation complete; no suspect identified,644ac7aa49898bcf9fd340029dbcb91d5dafb937a7c79f6533df42e32818a2b9,2021-02,-4.469093,50.487367
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near ROBARTES ROAD,E01019020,Cornwall 021C,Investigation complete; no suspect identified,7de04da87551a8c790d2a6323d9caf241bc9e105a9a1db5a00871e73416b2d7d,2021-02,-5.0758,50.411266
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near PIKE STREET,E01018771,Cornwall 017C,Unable to prosecute suspect,ccd7e75acc8da38765ebd994fe183e35ab7ec68cbae11f174206bbfa17a995df,2021-02,-4.464294,50.455016
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near BATH STREET,E01015158,Plymouth 029E,Unable to prosecute suspect,b32cb5b12e4798e82a735bc8f16a6934b26f512baf3cb53fe4a7d4555cd85d94,2021-02,-4.150887,50.36879
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near TAVISTOCK ROAD,E01020323,West Devon 003C,Investigation complete; no suspect identified,04c6556d57ebdd90525c31f0f1b59462a68bacff16eb21eddc2f969378850359,2021-02,-3.996555,50.546884
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near JOHN GAY ROAD,E01020103,North Devon 010B,Unable to prosecute suspect,0d82e56a11b32db1efd8aaec630dc77fd2b7a2081f79c77596904f9a299b6e3a,2021-02,-4.042767,51.078004
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near PENMERE DRIVE,E01019030,Cornwall 020C,Investigation complete; no suspect identified,2c0e42ba86bb501d9768eccd701ad99f4cb1370a017b9bbe8cc5843e3fe76f8b,2021-02,-5.094986,50.4093
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near POLSHAM PARK,E01015232,Torbay 014C,Unable to prosecute suspect,976a3ef0f21a09ebe21cf4e263d19c4d55bf6bf8eb36ae6414c87f2ab9fa8ced,2021-02,-3.564736,50.439459
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near A380,E01020245,Teignbridge 002E,Investigation complete; no suspect identified,c9f61b69e05fd242303ea164958cfb5d88c9bba1000365c81057a2d2e973df1c,2021-02,-3.546839,50.625847
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near TOBY WAY,E01019028,Cornwall 020A,Investigation complete; no suspect identified,95dc5f388d2258a46167fdd1b5e6b28961221897b2c67581e4fabd8316d4af50,2021-02,-5.090021,50.416934
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near PALACE AVENUE,E01015231,Torbay 014B,Investigation complete; no suspect identified,403be67d2e2e6b8e0655d9fb98624865701fbdd858014e485a1d8ec6e2c2c613,2021-02,-3.56969,50.435533
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near HIGHER DOWNS ROAD,E01015236,Torbay 002A,Investigation complete; no suspect identified,d5d58fc603bd684baf31ac483195477415a7e62a022006abd5cd2780b198963f,2021-02,-3.519089,50.481515
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near ALL SAINTS COURT,E01019928,East Devon 003A,Investigation complete; no suspect identified,042d12d15a8ec810df35b1219bd4a4e5e50e08f4cf747331dc01d1b605e96750,2021-02,-3.202222,50.794181
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near PHILLIPS SQUARE,E01019932,East Devon 002B,Investigation complete; no suspect identified,b26494e4610627077a07f5950a6c4135ed95a8a73b5a0e561ff21872a74f2e0f,2021-02,-3.19474,50.801246
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near AVENUE ROAD,E01015261,Torbay 008D,Investigation complete; no suspect identified,17e7b96eca098630841d88a46e3d8829b955f3cba5edb94d689bebd736687afc,2021-02,-3.544279,50.469024
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near POLLARD CLOSE,E01015138,Plymouth 031D,Unable to prosecute suspect,b7a3c58712ffbb9b67255f18d0a80efac22ad01ae488a5ec9b2781a33f824aab,2021-02,-4.114433,50.352577
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near A389,E01018924,Cornwall 007A,Investigation complete; no suspect identified,8f0cf09eeb5ef671ee849543aa60d4e4f632047741e8b18e392ea103346c742e,2021-02,-4.884726,50.507899
,,Devon & Cornwall Police,Devon & Cornwall Police,,,No location,E01015256,Torbay 008C,Investigation complete; no suspect identified,c0a01d3003dba9b21d03a4359de715478e13f3311fb27e05a99e75a8f3bfff89,2021-02,-3.522661,50.461089
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near Shopping Area,E01032658,Plymouth 027G,Investigation complete; no suspect identified,2b18327da5176301ef6248f0dd4ea766a7bb31527629e9234e13372eacc3f91b,2021-02,-4.137881,50.372277
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near TOWN WALK,E01020096,North Devon 009A,Unable to prosecute suspect,d0da82c4a8f15013e3143f191a33a34029c8f6a44e1bc8c8ea5b31d1da40fe69,2021-02,-4.047458,51.074648
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near AUSTEN CLOSE,E01020005,Exeter 003E,Investigation complete; no suspect identified,0f902fb74b605505a328e1652673bac610f1260dabe330e5ca65fb49c33e61ce,2021-02,-3.48603,50.73473
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near ST LEO PLACE,E01015043,Plymouth 026A,Unable to prosecute suspect,23386409016630e35134056e6775c2a1d6e2df2d68884f6f3b45c5f4d83cc8cc,2021-02,-4.178896,50.380366
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near NEW STREET,E01015233,Torbay 014D,Unable to prosecute suspect,55cf25d043d18c168c5b55bb02d59e6e54b99a19d51a5196cb1b7cf6e32d5b3c,2021-02,-3.570176,50.434466
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near Parking Area,E01015155,Plymouth 029C,Local resolution,384c1c5df302fdb4c333416d150ef0f2dd945f3e0ae9b3350e5638dd1067de8a,2021-02,-4.154528,50.370333
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near UNION PLACE,E01018809,Cornwall 044C,Suspect charged,2eef06d57c3537301f2759404687716a338b264f04970b31e876d6b19c778372,2021-02,-5.051426,50.264965
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near HOOKHILLS ROAD,E01015198,Torbay 016B,Investigation complete; no suspect identified,2bb1a554c8fabad14045779e9c9801f57fab29a74b1c973031da31bead7bde36,2021-02,-3.566379,50.410737
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near Sports/Recreation Area,E01015168,Plymouth 020D,Unable to prosecute suspect,64d74e76672411d6aa3a42d91c2e89e47fcac0b6f510addc95824d907b4425c3,2021-02,-4.170719,50.384585
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near GREEN STREET,E01018809,Cornwall 044C,Suspect charged,511ddd1ac6f6eb07ff3c3aa65ba3b11ec5c366f3a054b144b83740add4a64530,2021-02,-5.048892,50.262639
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near TRENOWETH ROAD,E01018812,Cornwall 064B,Unable to prosecute suspect,eedb69ab8fa7ae4c6fc1643a9b84ed0b30cecc6835c135aefb3cfa1921279ed1,2021-02,-5.081761,50.14309
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near Supermarket,E01018809,Cornwall 044C,Suspect charged,478e26d239be1557d4f802a43c5cb5ec829b0e4d3bdc0d33e66cde702583283c,2021-02,-5.050858,50.26355
,,Devon & Cornwall Police,Devon & Cornwall Police,,,On or near Nightclub,E01015155,Plymouth 029C,Unable to prosecute suspect,3f1ff77d997ee46cf1f1b856f9d96f42595a92a06fa4999e7e3c9df125fb3761,2021-02,-4.151158,50.369505
