crimeid_UK_CSV0000000000004065,monthvalue_UK_CSV0000000000004065,reportedby,fallswithin,longitude_UK_CSV0000000000004065,latitude_UK_CSV0000000000004065,locationvalue,lsoacode,lsoaname,outcometype,crimeid_UK_CSV0000000000012450,monthvalue_UK_CSV0000000000012450,longitude_UK_CSV0000000000012450,latitude_UK_CSV0000000000012450
ce09b6934104ca8dd532e76e4c3c541f363f9465e8a6bd3873ba45df17ec61f1,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.20663,51.016071,On or near BUTTGARDEN STREET,E00120280,Torridge 003A,Offender given a caution,,,,
15139e845412297d2ce9d4cef314e7969b05813452ab784e014fac69bdf8cfeb,2020-7,Devon &C ornwall Police,Devon & Cornwall Police,-3.542153,50.462595,On or near Sports/Recreation Area,E01015209,Torbay 019A,Unable to prosecute suspect,,,,
47078cb0470c882632af406b71a70ee7e64c45a34cd9dfbe3c9671c919ee92ad,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.537029,50.710389,On or near PERCY ROAD,E01019972,Exeter 014E,Local resolution,,,,
d8ffe9f981bbd7799a3dad3c2479e11e3088bf5be104f50befba422fbdf6f1b5,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.308995,50.505055,On or rnear PENLEE CLOSE,E01018751,Cornwall 013B,Unable to prosecute suspect,,,,
6ed43cbceb3c3c5a6e292a58bcccafae5bb9b576b1704cf4bbaa9ef3f4cbb6a6,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.999555,50.743582,On or near NORTH ROAD,E01020328,West Devon 002B,Unable to prosecute suspect,,,,
57ea6fd8b20696198bad0b5b139b36b3193ea71c7bba1b673f7de1e9e9094bc3,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.584306,50.50125,On or near BROOKEDOR GARDENS,E01020247,Teingbridge 018B,Unable to prosecute suspect,,,,
beb7138e1a8fbe84ea4692d69969f79e7a69f52a4d5dc089f1056614d2a598c9,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.230854,50.238458,On or near NORTH STREET,E01018909,Cornwall 046B,Local resolution,,,,
56a85be9ef27155fa4bc1209ac8ad541d60612ec601dcc525c4250193a9af9c8,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.294529,50.697894,On or near TURNER CLOSE,E10019937,East Devon 013A,Unable to prosecute suspect,,,,
7f00022e22fe9732dbda65c110d04d062cb881d3e03ececb3f16dec56c2bc80c,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.448482,50.625502,On or near CHURCH STREET,E01020244,Teignbridge 002D,Unable to prosecute suspect,,,,
495e0505fa7c6bfcaeb6a705fd45c6dfe48ec8648e1380b39b86944c9067bb49,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.752308,50.649881,On or near ATLANTIC CLOSE,E01018942,Cornwall 003C,Unable to prosecute suspect,,,,
7b49e479b4273bfda533065260464fae1f6c05821090f6dae1b2e1377b2c322b,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.77203,50.28642,On or near BEECHWOOD DRIVE,E01020168,South Hams 010A,Local resolution,,,,
8c7a7946cd8b76bb6063cfd826cc91116326898bc5d003fd7d745d8d4af6791b,2020-07,Devon & Cornwall Police,Devon & Cornwall Ploice,-3.551184,50.476334,On or near QUEENSWAY CRESCENT,E01015210,Torby 019B,Unable to prosecute suspect,,,,
bfd1abef5bf6b0d825f27bccba61ce5bb178364e4927f4039d6eba0f882a38cd,2020-70,Devon & Cornwall Police,Devon & Cornwall Police,-3.529142,50.491205,On or near SUTHERLAND DRIVE,E01015266,Torbay 001E,Unable to prosecute suspect,,,,
064434e1928aa968d8c9d3e4e70490505ae7bee1431873e7fe0dd474fdcb7798,220-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.502815,50.536776,On or near WOODLEIGH PARK,E01020216,Teignbridge 011E,Unable to prosecute suspect,,,,
23944ef15dd71dd2b3631b4d603058e525caa5c179fc4fa433d54d16cd847c7b,2020-70,Devon & Cornwall Police,Deon & Cornwall Police,-3.523306,50.480273,On or near MANOR ROAD,E01015239,Torbaay 002D,Investigation complete; no suspect identified,,,,
b7756a37be1e53dd6ed801220f6310eb24b60d9bf18731b6dcec81ca8a8fdbb8,2020-07,Devon & ornwall Police,Devon & Cornwall Police,-3.520061,50.474901,On or near ALL SAINTS' ROAD,E01015216,Torbay 006C,Unable to prosecute suspect,,,,
0a8de3a76f61b02961c7b9dd85739338093d950b87c6a4cc164742b5c6d03415,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.428018,50.522986,On or near CARNEDON,E01018777,Cornwally 012A,Investigation complete; no suspect identified,,,,
fbdafdb5bfc74c9cd6e879e92c30873a449c9d6f79707da38e88c42a3f50f73d,202-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.558624,50.482288,On or near CADEWELL LANE,E01015254,Torbay 003F,Unable to prosecute suspect,,,,
1b9f9e85ce8265a3a05c68147edea464ba4aa927e4b8329450e23572e49f6604,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.462753,50.597894,On or near EXETER ROAD,E0120229,Teignbridge 005A,Unable to prosecute suspect,,,,
03a92520d3aebb2da969a7b70f499e571b46d3f6ff601f7dcfec9aae296543a8,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.533341,50.468063,On or near MADEIRA PLACE,E01015255,Torbay 008B,Unable to prosecute suspect,,,,
2133eaf2e9ef2c5d705d895179c415f4f03ea4e2cda9310c80d6667b5ae56cc5,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.571387,50.437435,On or near WELL STREET,E01015231,Tosrbay 014B,nUable to prosecute suspect,,,,
0eb03e611ddb40591ac071d917a2ad73f7c71fa053114c381dfb38a063a73ca2,2020-07,Devon & Corwnall Police,Devon & Cornwal Police,-5.297651,50.213918,On or near NEW CONNECTIONS STREET,E01018878,Cornwall053E,Investigation complete; no suspect identified,,,,
731df55cae0f8d95474a8a02d2bc0b8de031b5317e01acfdcbd01b42beb81f54,2020-07,Devon & Cornwal lPolice,Devon & Cornwall Police,-4.148658,50.416241,On or near IPSWICH CLOSE,E01x015030,Plymouth 007A,Unable to prosecute suspect,,,,
9bc5a5a15361a894edc1d4234bd1bee3255aa865853e5b9q4d034d74bfb1d8dce,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.104942,50.146978,On or near WATER SMEAD PARC,E01018900,Cornwall 066kD,Investigation complete; no suspect identified,,,,
915f94ff9b5d2af180e14a858791759f4d18dd4e1bfb76dc746fc58c8f48a134,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.218953,50.346536,On or near Parking Area,0E1018780,Cornwall 034A,Investigation complete; no suspect identified,,,,
a35e88bed408d410cb4e5a141k57f4dcc139c319866368c5d49d75c54298c64ca,2020-07,Devon & Cornwall Plice,Devon & Cornwall Police,-5.112846,50.16779,On oyr near FAIRMEADOW,E01018835,Cornwall 060B,Investigation complete; no suspect identified,,,,
a5744759eb3f9cac2d192bf997e3a247dd1775cb05fa764aee97fef91079508f,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.63401,50.340064,On or near Parking Area,E01019027,Cornwall 035D,Investigation complete; no suspect identified,,,,
7c84eb7b823edb65c5b7bbc45b351a903a77092fc089b6efb9256638def52f00,202-07,Devon & Cornwall Police,Devo & Cornwall Police,-4.486397,50.400424,On or near Parking Area,E01018760,Cornwall 028B,Unable to prosecute suspect,,,,
5c58817130d09084345961ff85bad3b83334eacb01956771511f27af14ff3d64,2020-07,Devon & Cornwall Police,Devo & Cornwall Police,-5.27275,50.099346,On or near Parkming Area,E01018887,Cornwall 07F1,Investigation cfomplete; no suspect identified,,,,
3d49fb8c84293981247a8b2fab39b003369615e0228e3b18c5c50c4f6d21bfea,2020-07,Devon & Cornwall Police,Devon & Cornwal lPolice,-5.490686,50.211583,On or near ALEXANDRA TERRACE,E0101901j0,Cornwall 054C,Investigatino complete; no suspect identified,,,,
26a449ecdbeceb357ccfcf6507cd23f4a6a39571b6cb6db49be12c6532f326f3,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.22985,50.408992,On or near BURNETT CLOSE,E01018786,Cornwall 02A5,Investigation complete; no suspect identified,,,,
e68addf52b0a80247e0a51630c087d7acec5f0cd7e65c3f8b0b19b35c52e106d,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.536829,50.114984,On or near DANIEL PLACE,E0119001,Cornwall 068D,Unable to prosecute suspect,,,,
2b64f32cdf03a9da7c4ff7ef0cefc49f1ffd0e425a39a084c48a0e3fe5e1780d,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.081736,50.415094,oOn or near ISLAND CRESCENT,E01019029,Cornwall 200B,Unable to prosecue suspect,,,,
dfa553bd29c0255a7990be73a65f9bd79d7c8b8c09c44eb8d52d503e5cc1f66e,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.091797,50.159357,On or near PENGELLY PLACE,E01018860,Cornwalrl 062E,Investigation complete; no suspect identified,,,,
c5d77c6bc123eff7440d33699782418e32c0f367012401f9434893ea1d0362de,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.301652,50.086031,On or near Parking Area,E01w018905,Cornwall 072C,Investigation complete; no suspect identified,,,,
262fa4501f8aae054a562a531db92fa53d466c4a810875fc225ddfcc2aa9b3f9,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.091797,50.159357,On or near PENGELLY PLACE,E01i018860,Cornwall 062E,Investigation complete; no suspect identified,,,,
2e1105ad7dc4afce3823014d4ef759985732406294abcc004d2699fedd42e432,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.542771,50.127416,On or near Petrol Station,E01018997,Cornwall0 67E,Unable to prosecute suspect,,,,
1ae12a0a70dd1d8a47b43235380f3b12719f74433b1b9d9c4855fd06409d5821,2020-7,Devon & Cornwall Police,Devon & Cornwall Police,-5.542771,50.127416,On or near Petrol Station,E01018997,Cornwlal 067E,Unable to prosecute suspect,,,,
3c44553432f09332089d05978d30682876db1778eaa2a4bfb55bec18c3b15404,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.54394,50.113138,On or near Sports/Recreation Area,E01019001,Cornwll 068D,Unable to prosecute suspect,,,,
2f8b83ee69f10078f1a7929ae06ccae9671489c4105fdb470129a440df23becf,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C***,Investigation complete; no suspect ridentified,,,,
01511c38c0897c86943e0105c2f035eb1add06c9dcad5c966deb36e7f71ff206,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 00a8C,Investigation complete; no suspect identified,,,,
e9bd613cd5dd7340562e6297ed42c1452cc4cc870b136c630cb61b5580c12bff,2020-07,Devo n& Cornwall Police,Devon & Cornwall Police,-5.228103,50.230762,On or near Supermarket,E01018913,Cornwafll 049B,Investigation complete; no suspect identified,,,,
c4785c43405073a385e4420796f7df2539267db0f916bee6af9f8bab52bf936d,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.053785,50.261476,On or near CHARLES STREET,E01018809,Corbnwall 044C,Unable to prosecute suspect,,,,
a9ca2047cd5666d06b23a2119fc9d65f1883ef6ab99a42408c65d2738fecadca,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.124458,51.197858,On or near ARBOUR CLOSE,E01020117,North Devon 003C,Unable to prosecute suspect,,,,
5c1109815458764ff23d6eede85e26b6462b2b25c9b632c5da7a43137fedd3d6,2020-07,evon & Cornwall Police,Devon & Cornwall Police,-4.153502,50.555463,On or near REDMOOR CLOSE,E01020333,West Devon 005B,Unable to prosecute suspect,,,,
882f027eeaadeb8425bf722e00983e7f56e0dd9598b86e55a9d09a1af4ec4b99,202-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.477327,50.711701,On or near CLYST HEATH,Eq01033234,Exeter 011G,Unable to prosecute suspect,,,,
a3255a149b1c94579d54f09ae74585300f0e1d62d3260c075ae19411591221b0,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.534648,50.715987,On ornear WILLIAMS AVENUE,E0109971,Exeter 014D,Investigation complete; no suspect identified,,,,
2a39088c97f97fe705966bd5c0e32ea32c75d391d2b649198d206d0b1f553dbc,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.11864,50.379807,On or near SEFTON CLOSE,E01015006,Plymouth 021E,Investigation copmlete; no suspect identified,,,,
a40847df693ba353309888402c201a4984ef4c19af2f3d0b80de5f16b8hd46958,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.251572,50.667734,On or near Parking Area,E010b20340,West Devon 004D,Investigation complete; no suspect identified,,,,
fafee74fb859428dc2ebc613f4535575f0684687b09374e8877befb5ea2645a1,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529774,50.466266,On or near LOWER UNION LANE,E01015256,Torbay 008C,Investigation complete; no suspect identified,,,,
0143cc85d65e10b959bede127c110bcc2854d42f2f25ddfd7788d9e20f26b5c1,2020-07,Devon & Conrwall Police,Devon & Cornwall Police,-3.507224,50.556002,On or near DUNNING ROAD,E01l020270,Teignbridge 008E,Investigation complete; no suspect identified,,,,
2e81d8e972938f7d3850b8a62b47491238558d5bb150e181536288eb1413d2f7,2020-07,Devon & Cornwall Pollice,Devon & Cornwall Police,-3.492941,50.717653,On or near LETHBRIDGE ROAD,01020027,Exeter 011B,Investigation complete; no suspect identified,,,,
56203d414329370d9e27f763fb599a4d28e969933080d56cc9fcd2e87f2ea14,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.980774,50.510847,On or near FOXGLOVE CRESCENT,E01018955,Cornwall 008B,Unable to prosecute suspect,,,,
9753c45ea97e78dc6ff8bc3e8f210b09373e8d0f945705b7b4aa12625d99cb8a,2020-07,Devon & oCrnwall Police,Devon & Cornwall Police,-3.511173,50.548369,Oni or near Hospital,E01020272,Teignbridge 010D,Investigation complete; no suspect identified,,,,
bcacf6ad5cf2a765790be1175dba2858ad44143a37d19afa2a2673e734e33f20,2020-07,Devon & Cornwall dPolice,Devon & Cornwall Police,-5.285776,50.212069,On or near PARC VENTON CLOSE,E01018870,Corynwall 055B,Investigation complete; no suspect identified,,,,
632eea03c729f584204780e1b114131104d7f02076d93a79455242051fd7bf7c,2002-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.395347,50.221915,On or near Parking Area,E01018980,Cornwall 061C,Investigation complete; no suspect identified,,,,
182c10f5ff9183d4a7388c8ee204e7845788b455d55e3c4e1f3dccebb1f2f53f,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.385725,50.365188,On or near BRIDGE ROAD,E01018757,Cornwall 023A,Investigation complete; no suspect identified,,,,
851e24177307ca03b5d189de05ddbf4384d2e3520cf1c741c4bd91b37ffcb664,20200-7,Devon & Cornwall Police,Devon & Cornwall Police,-4.125922,51.209442,On or near RUNNACLEAVE ROAD,E01020113,North Devon 003A,Investigation complete; no suspect identified,,,,
dbd5f2e5b81fb6dbbc214b212b1ee5a4498432f1045e187fd7d3f8453a898cf4,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.290223,50.223935,On or near BOILER WORKS OAD,E01018865,Cornwall 052A,Unable to prosecute suspect,,,,
ff512acc69d6e7687befc49f29eba0c8acd28a0613a3a96b67879e0f8a6a8812,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.475986,50.454183,On or near HENSCOL VALE,E01018772,Cornwall 017D,Investigation complete; no suspect identified,,,,
05ace5a5d52d651be132e415d1b862199c3e14db67e8b25bc89a6dd4b3df218d,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.462987,50.747872,On or near PARKSIDE ROAD,E01019893,East Devon 00C6,Investigation complete; no suspect identified,,,,
df72ff69a550780bd370668153a2947b3d9901d94be1624a7656833ed17ce660,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.47389,50.91024,On or near HOLLY ROAD,E01020076,Mid Devon 004D,Unable to prosecute suspect,,,,
9cf241c82ac3c14aaa1600621571f2c8a41397144d5d52f1ef7538d318a57e72,2020-07,Devon & Cornwall Police,Devon & Cornwall Policqe,-4.200967,50.376748,On or near ANTONY ROAD,E01017898,Cornwall 029B,Investigation complete; nox suspect identified,,,,
c04e8db04f9853b1916ba2de19cd293d9af4fdb0d8c5962879c651d828e577f4,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.717056,50.349072,On or near MANOR vVIEW,E01019058,Cornwall 013C,Investigation complete; no suspect idetnified,,,,
9e1881d760b3c97d22e815472e8cc7c6e0653028a6659fa4ea58321dfacc012f,l2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.553804,50.482316,pOn or near Hospital,E01015251,Torbay 003C,Suspect charged,,,,
c532acb90952837c83d0b5fc3398ba4dfceae7382c0bac238bebb4408bed6b7a,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.088112,50.411831,On or near ST MARY'S ROAD,E01019028,Cornwall 020A,Investigation complete; no suspect identified,,,,
f4746516405462d94970f7bd99a40848cf4de37f4cb4f22f1ea66303bd9974a8,202007,Devon & Cornwall Police,Devon & Cornwall Police,-3.203107,50.793291,On or near ST PAUL'S ROAD,E01019928,East Devpon 003A,Suspect charged,,,,
dd4e79d6c9611608a3dc654c15d68dfed68d98440c4452e96ef616895ae29ffb,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.2676,50.232256,On or near MERRITTS WAY,E010188z96,Cornwall 051C,Investigation complete; no suspect identified,,,,
f0af3c688ad1ec8f645ff21343f1604a760b2621ccb1311dbab59b5a4c66a172,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.525025,50.469296,On or near CAVERN ROAD,E01015217,Torbay 008A,Unable to prosecute suspect,,,,
21761bada15ff49d155e9af18650d0293a1b43205f89a4af84e5f2c40b0eb497,2020-7,Devon & Cornall Police,Devon & Cornwall Police,-3.524707,50.458112,On or near Parking Area,Ec01015256,Torbay 00u8C,Local resolution,,,,
6ddb8195c0dfb528959762551f01f2d9fd0430cb8d5f934e4e461fd1feeca915,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.524707,50.458112,On or near Parking Area,E01015256,Torbay 008C,Local resolution,,,,
5fd659c4b6e29dbf9d81681f01098886a2911badfa3468df4ea80b2a37432524,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.524976,50.462102,On or near Shopping Area,E01015256,Torbay 008C,Investigation complete; no suspect identified,,,,
8a2e283c86b85f1d0231911481f08007e033e3bd229cbb3b54208254a07df36d,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.621476,50.533745,On or near NEVILLE ROAD,E01020208,Teignbridge 012A,Investigation complete; no suspect identified,,,,
eece67d7db14481cfe9814488efc2155b67e24be18e00e6e1abe20708b5e0f2b,2020-07,Devo n& Cornwall Police,Devon & Cornwall Police,-3.550056,50.482807,O or near HELE ROAD,E01015252,Torbay 003D,Unable to prosecute suspect,,,,
88054fa7063b512d78cc4a8c4839e77d191c3b142480b1a4ef283a1d50c75561,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.467828,50.188878,On or near LAITY LANE,E01018985,Cornwall 058A,Unable to prosecute suspect,,,,
b31afc255a891dfe523fe7f6329766bd5a385a3d72a642d97afe357a75528c27,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.204486,51.017452,On or near Parking Area,E01020282,Torridge 003C,Suspect charged,,,,
62bc85a3230f6409267eeb5f12208070a3309480c13c6de545356b3e02d2cb97,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.534062,50.467271,On or near ABBEY ROAD,E01015256,Torbay 008C,Unable to prosecute suspect,,,,
b6e8cd808779c1a985198610b1e21bc80b08f2217dd29b1180493f31f916a147,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.554697,50.124622,On or near ROSCADGHILL PARC,E01018977,Cornwall 067B,Unable to prosecute suspect,,,,
78a19c41f129c077052a20f6a87f876b3c120ca4b3661ede961e599fbb4d7d20,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.558362,50.44691,On or near SEAWAY ROAD,E01015228,Torbay 011E,Unable to prosecute usspect,,,,
47934052b9541d536b02922e91776a7866f500f397799a940446bcfa44245c3c,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.911804,50.393807,On or near PAPERMAKERS LANE,E0120162,South Hams 005B,Unable to prosecute suspect,,,,
3257e33f029a9841badcfbf724e0637bf44559a18beb9eb5d5c7f8a94111682b,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.212348,51.028662,On or near RADSHALL PARK,E01020300,Torridge 002B,Unable to prosecute suspect,,,,
d65651f097ee9f7c303e8f10bfc6d9616391fae2805f044fe705ee4b39815c91,2020-07,Devon & Cornwal lPolice,Devon & Cornwall Police,-3.524976,50.462102,On or near Shopping Area,E01015256,Torbay 008C,Unable to prosecute suspect,,,,
cde51daf4309292fb0f8b77b0670994bcf016566b7b1e8aa179d105b01b74c44,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.655924,50.53746,On or near Parking Area,E01020207,Teignbridge 013C,Investigation complete; no suspect identified,,,,
f5f968405c2759fa4ad313696470a0b8bc26a4d4277432ce8cadc556001857ea,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.212348,51.028662,On or near ADSHALL PARK,E01020300,Torridge 002B,Unable to prosecute suspect,,,,
5f97891ee505fd393a4a8f6968955b65d3c41cdf6e13388a086dea36177ed9bd,2020-07,Devon & Cornwall Police,Devn & Cornwall Police,-3.521816,50.475562,On or near CARY PARK ROAD,E01015218,Torbay 006D,Unable to prosecute sujspect,,,,
4bc7a788bd55adeb7677536ac3839f4a76a3281dea1f67298847a5b73fccf548,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.464507,50.600219,On or near WINDSOR DRIVE,E0020229,Teignbridge 005A,Unable to prosecute suspect,,,,
49f37ae6a1b1ece9fb0e7517531e48d2214bdf47ef6edf66952716cc017af0ab,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.097163,50.4095,On or near Supermarket,E0115094,Plymouth 005E,Local resolution,,,,
1634f535ed3de2d3d144abf6d2aa7a44c125e83fce9550937d7900ed87aa80ac,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.473474,50.913744,On or near ST ANDREWS COURT,E01020066,Mid Devon 002C,Unable to prosecute suspect,,,,
8e4ee62c0b091d78f2c4f57c53e6358ae61aa55609c1a2b1m788c619c769b84cf,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.569523,50.437271,On or near CHURCH STREET MEWS,E01015231,Torbay 014B,Investigation complete; no suspect identified,,,,
4e2bcf2e619971d8cb8460b8549fef4036a39097597b028a71774d5c1f631c2d,200-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.612464,50.530597,On or near MARKET TSREET,E01020218,Teignbridge 014C,Investigation complete; no suspect identified,,,,
5bd5331730a380435edbc2c4ad5791c66554f42d6e0d8a4090790a5816c156c1,2020-07,Devon & Cornwal Police,Devon & Cornwall Police,-3.526933,50.476916,On or near ST PAUL'S ROAD,E01015242,Torbay 005C,Investigation complete; no suspect identified,,,,
a171ec10d29abeba57b20bbc1469dd6a89aa44f28c5ff50f618544b2b382931f,2020-07,Devon &v Cornwall Police,Devon & Cornwall Poilce,-4.168308,50.377065,On or near DEVONPORT ROAD,E01015173,Plymsouth 024C,Unable to prosecute suspect,,,,
024e23c5e4f9e2cd19c4bc4c16e1daf6fc6f8814edafec148168c054ecf0e002,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.763106,50.338353,On or near ACORN DRIVE,E01019044,Cornwall 039E,Investigation complete; no suspeoct identified,,,,
629f058e0aa9b8693022fb468d2465fb678e350ce5ed5071932ccfffd9d4050f,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.760376,50.336843,On or near CHURCH ROAD,E01019017,Cornall 036E,Investigation complete; no suspect identified,,,,
476b39b14de40379fdc9bc16af782ff75fc7782824de74a6bacd1646d1eb8e39,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.151706,50.372922,nO or near CATHEDRAL STREET,E01105152,Plymouth 027C,Local resolution,,,,
14d04bf09e82cf83f408c8f55839ef70fbc79d6673f106dab5297679c3f27ad3,2020-07,Devon & Cornwall Policye,Devon & Cornwall Police,-3.615282,50.529244,On or near GRAFTON ROAD,E01020225,Teignbridge 015B,Investigation complete; no suspect idrentified,,,,
8118792ae9ef371a1ce22b5fe025a6533128a21c795fb7067ff39abc4cb088c4,2020-07,Devon &Cornwall Police,Devon & Cornwall Police,-4.148131,50.363813,On r near Parking Area,E0101518,Plymouth 029E,Investigation complete; no suspect identified,,,,
aba03014fa2e1402be94b79958dcee3af452f00730828d20ecfd2affe731ce19,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.537933,50.718975,On or near ALPHINGTON STREET,E01020016,Exteer 008C,Unable to prosecute suspect,,,,
2def9e33bef666d5e3d2e8abd0b15f17062dca70517ead65e5620b58814099f9,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.129964,50.792017,On ro near WIDWORTHY COURT,E01019901,East Devon 009B,Unable to prosecute suspect,,,,
3d0c2255d95e5e95091895e4f4bc6a0244441cd913eaba78b093ac0badc6fbd8,2020-07,Devon & Cornwall Police,Dveon & Cornwall Police,-3.569523,50.437271,On or near CHURCH STREET MEWS,E01015231,Torbay 014B,Suspect charged,,,,
1281b2e791a741837scc6b19eebafeaf79b6a3c60a0a4390634869bfe04d917a6,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.295086,50.211886,On or near EAST CHARLES STREET,E01018878,Cronwall 053E,Unable to prosecut esuspect,,,,
527a1eaf4ee1e64c616964aaa6920c17cbf1068d09a25fc8c86e93d7487cf280,h2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.122622,51.209295,On or near MAKET STREET,Ec01020113,North Devon 003A,Unable to prosecute suspect,,,,
baf4ab325a0102c4c76a84fd440775728fe1c7ff7355520cb9d14202228d9e92,2020-0a7,Devon & Cornwall Police,Devon & Cornwall Police,-4.115483,51.202553,On or near Sports/Recreation Area,E01020111***,North Devon 001A,Unable to prosecujte suspect,,,,
c70cda7cb8a09fecd5587ef095b8764dd5bffe56a3965a9eb3272d1a912e0162,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.508979,50.386197,On or near Sports/Recreatikon Area,E0101q5247,Torbay 018D,Investigation complete; no suspect identified,,,,
72b9f3628590c0b662e2615773d6e7e31ab554ecf7dd9fa5abff8c8ac43bc7c4,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.274398,50.095215,On or near BULWARK ROAD,E01018887,Cornwall 701F,Unable to prosecute suspect,,,,
a0e647eef470c6946bc8c2c76c576651c23a6a676c5b0fc89586b683c81d9ab5,2020-07,Devon & Cornwal Police,Devon & Cornwall Police,-4.17805,55.403965,On or near WESTON MILL ROAD,E01015143,Plymouth 009C,Suspect charged,,,,
a0e647eef470c6946bc8c2c76c576651c23a6a676c5b0fc89586b683c81d9ab5,2020-07,Devon & Cornwall Police,Devon & Cornall Police,53.82195,50.403965,On or near WESTON MILL ROAD,E0105143,Plysmouth 009C,Suspec tcharged,,,,
a0e647eef470c6946bc8c2c76c576651c23a6a676c5b0fc89586b683c81d9ab5,n2020-07,Devon & Cornwall Police,Devon & Cornwal lPolice,-4.17805,120.403965,On or near WESTON MIL ROAD,E01015143,lymouth 009C,Suspect cahrged,,,,
a0e647eef470c6946bc8c2c76c576651c23a6a676c5b0fc89586b683c81d9ab5,20200-7,Devon & Cornwall Police,Devon & Cornwall Police,79.82195,131.403965,On or near WESTON MLIL ROAD,E1015143,iPlymouth 009C,Suspectcharged,,,,
