object_id(long),reqid(long),request_date,personpremise,address_one,zip(double precision),activity_date,activitytypeid(long),activity_type_desc
4.0,696364.0,2020/04/24 03:59:59+00,ACQUA WELLNESS,10517-A FISCHER PARK DR,40241.0,2020/04/27 03:59:59+00,7,FIELD
184.0,694957.0,2020/04/24 03:59:59+00,ZAXBY'S,10715 DIXIE HWY,40272.0,2020/04/25 03:59:59+00,7,FIELD
20.0,696470.0,2020/04/24 03:59:59+00,ARBY'S,5329 DIXIE HWY,40216.0,2020/04/25 03:59:59+00,7,FIELD
8.0,696534.0,2020/04/27 03:59:59+00,LIGHTHOUSE CHURCH OF PRAYER,9600 CANE RUN ROAD,40272.0,2020/04/29 03:59:59+00,7,FIELD
100.0,694103.0,2020/04/27 03:59:59+00,TORO,10602 SHELBYVILLE RD,40223.0,2020/04/28 03:59:59+00,7,FIELD
93.0,695464.0,2020/04/28 03:59:59+00,SUNERGOS COFFEE,1647 NORRIS PLACE,40205.0,2020/04/29 03:59:59+00,7,FIELD
26.0,698385.0,2020/04/28 03:59:59+00,AARONS,9090 DIXIE HWY,40258.0,2020/04/28 03:59:59+00,7,FIELD
5.0,696652.0,2020/04/28 03:59:59+00,KENWOOD BAPTIST CHURCH,3805 SOUTHERN PKWY,40214.0,2020/04/29 03:59:59+00,7,FIELD
7.0,696716.0,2020/04/29 03:59:59+00,WEST BUECHEL COMMUNITY CENTER,3716 ST FRAMCOS AVE,40218.0,2020/04/29 03:59:59+00,7,FIELD
4.0,696799.0,2020/04/29 03:59:59+00,WALMART #5418,2020 BASHFORD MANOR LN,40218.0,2020/04/30 03:59:59+00,7,FIELD
21.0,696884.0,2020/04/30 03:59:59+00,BARBER SHOP,806 E BROADWAY,40204.0,2020/04/30 03:59:59+00,7,FIELD
20.0,695277.0,2020/04/30 03:59:59+00,HOME DEPOT,964 BRECKENRIDGE LANE,40207.0,2020/05/01 03:59:59+00,7,FIELD
15.0,694505.0,2020/05/01 03:59:59+00,SHEPHERDSVILLE PAWN SHOP,9212 DIXIE HWY,40272.0,2020/05/02 03:59:59+00,7,FIELD
1.0,697056.0,2020/05/04 03:59:59+00,KROGER L-224,2200 BROWNSBORO RD,40206.0,2020/05/05 03:59:59+00,7,FIELD
17.0,697150.0,2020/05/05 03:59:59+00,WALMART #5418,2020 BASHFORD MANOR LN,40218.0,2020/05/09 03:59:59+00,7,FIELD
2.0,697173.0,2020/05/05 03:59:59+00,ST RAPHAEL,2141 LANCASHIRE AVENUE,40205.0,2020/05/06 03:59:59+00,7,FIELD
1.0,697236.0,2020/05/04 03:59:59+00,RESIDENCE,309 E SOUTHSIDE CT,40214.0,2020/05/06 03:59:59+00,7,FIELD
6.0,698346.0,2020/05/05 03:59:59+00,AMICI CAFE,316 W ORMSBY AVE,40203.0,2020/05/07 03:59:59+00,7,FIELD
201.0,694103.0,2020/04/17 03:59:59+00,KROGER L-763,520 N 35TH ST,40212.0,2020/04/20 03:59:59+00,7,FIELD
9.0,696706.0,2020/04/29 03:59:59+00,TRACTOR SUPPLY,10713 DIXIE HWY,40272.0,2020/05/01 03:59:59+00,7,FIELD
203.0,697157.0,2020/04/17 03:59:59+00,TWINS GROOMING,9837 3RD STREET RD,40272.0,2020/04/20 03:59:59+00,7,FIELD
2.0,694502.0,2020/04/17 03:59:59+00,UPS SUPPLY CHAIN,1860 OUTER LOOP,40219.0,2020/04/20 03:59:59+00,7,FIELD
17.0,695892.0,2020/04/17 03:59:59+00,PARTY CITY,10375 DIXIE HWY,40272.0,2020/04/22 03:59:59+00,7,FIELD
349.0,697770.0,2020/04/16 03:59:59+00,ADAMS HILL CONDO,640 ZORN AVE UNIT 11D,40206.0,2020/04/20 03:59:59+00,7,FIELD
4.0,696089.0,2020/04/21 03:59:59+00,AUTO ZONE,2231 HIKES LANE,40218.0,2020/04/21 03:59:59+00,7,FIELD
20.0,694957.0,2020/04/21 03:59:59+00,PRIVATE RESIDENCE,807 FOUNTAIN AVE,40222.0,2020/04/24 03:59:59+00,7,FIELD
5.0,696228.0,2020/04/22 03:59:59+00,TOWN & COUNTRY FORD DEALERSHIP,6015 PRESTON HWY,40219.0,2020/04/23 03:59:59+00,7,FIELD
26.0,694505.0,2020/04/20 03:59:59+00,RESIDENT,8211 LIMEHOUSE LANE,40220.0,2020/04/22 03:59:59+00,7,FIELD
26.0,697124.0,2020/04/22 03:59:59+00,BURGER KING #542,3701 DIANN MARIE RD,40241.0,2020/04/24 03:59:59+00,7,FIELD
26.0,694502.0,2020/04/23 03:59:59+00,ROSES #530,3220 CRUMS LN,40216.0,2020/04/24 03:59:59+00,7,FIELD
20.0,696339.0,2020/04/24 03:59:59+00,PARKER-HANNIFIN CORPORATION,7100 WINSTEAD DR,40258.0,2020/04/29 03:59:59+00,7,FIELD
5.0,696435.0,2020/04/24 03:59:59+00,BURGER KING,10600 DIXIE HWY,40258.0,2020/04/29 03:59:59+00,7,FIELD
4.0,696443.0,2020/04/24 03:59:59+00,KFC,6908 DIXIE HWY,40258.0,2020/04/25 03:59:59+00,7,FIELD
151.0,695277.0,2020/04/28 03:59:59+00,DOLLAR TREE,4800 BARDSTOWN RD,40291.0,2020/04/29 03:59:59+00,7,FIELD
2.0,696650.0,2020/04/28 03:59:59+00,KHODIYAR FOOD MART,4903 POPLAR LEVEL RD,40219.0,2020/04/29 03:59:59+00,7,FIELD
2.0,696814.0,2020/04/21 03:59:59+00,RESIDENCE,4611 BEECHBROOK RD UNIT 4,40218.0,2020/04/28 03:59:59+00,7,FIELD
203.0,695740.0,2020/04/29 03:59:59+00,TEASDALE/MESA FOODS,3701 W MAGNOLIA AVE,40211.0,2020/05/19 03:59:59+00,7,FIELD
26.0,695740.0,2020/04/30 03:59:59+00,COMMUNITY TRANSITIONAL SERVICES,1407 W JEFFERSON STREET,40203.0,2020/05/09 03:59:59+00,7,FIELD
2.0,697116.0,2020/04/24 03:59:59+00,RESIDENCE,2313 VILLAGE DR,40205.0,2020/05/05 03:59:59+00,7,FIELD
222.0,693745.0,2020/05/05 03:59:59+00,BRADY CORPORATION,7201 NATIONAL TPKE,40214.0,2020/05/07 03:59:59+00,7,FIELD
27.0,697313.0,2020/05/07 03:59:59+00,VW TOOLING,8360 CANE RUN ROAD,40258.0,2020/05/13 03:59:59+00,7,FIELD
224.0,696394.0,2020/05/07 03:59:59+00,VW TOOLING,8360 CANE RUN ROAD,40258.0,2020/05/12 03:59:59+00,7,FIELD
19.0,697417.0,2020/05/11 03:59:59+00,NADIA'S HAIR SUPPLY,2901 7TH ST RD,40215.0,2020/05/13 03:59:59+00,7,FIELD
226.0,694957.0,2020/05/13 03:59:59+00,SAVE-A-LOT,4443 CANE RUN RD STE 100,40216.0,2020/05/15 03:59:59+00,7,FIELD
227.0,695082.0,2020/05/08 03:59:59+00,RESIDENCE,1829 WOODFILL WAY,40205.0,2020/05/12 03:59:59+00,7,FIELD
2.0,697727.0,2020/05/14 03:59:59+00,FLORIST,1115 HERR LANE,40222.0,2020/05/18 03:59:59+00,7,FIELD
1.0,697830.0,2020/05/15 03:59:59+00,F&M FOOD MART,1600 ARCADE AVE,40215.0,2020/05/18 03:59:59+00,7,FIELD
8.0,697972.0,2020/05/19 03:59:59+00,BUD'S TAVERN,4014 DIXIE HWY,40216.0,2020/05/21 03:59:59+00,7,FIELD
151.0,694607.0,2020/05/19 03:59:59+00,PRACXIS OF LANDMARK RECOVERY,4418 MALCOM AVE,40215.0,2020/05/21 03:59:59+00,7,FIELD
5.0,696591.0,2020/05/20 03:59:59+00,EMW WOMEN'S SURGICAL CENTER,136 W MARKET ST,40202.0,2020/05/19 03:59:59+00,7,FIELD
233.0,695525.0,2020/05/21 03:59:59+00,AIR B N B,1408 CHRISTY AVE,40204.0,2020/05/26 03:59:59+00,7,FIELD
17.0,698201.0,2020/05/22 03:59:59+00,TARGET PIZZA HUT EXPRESS,7311 JEFFERSON BLVD,40219.0,2020/05/27 03:59:59+00,7,FIELD
19.0,698335.0,2020/05/26 03:59:59+00,DAIRY QUEEN #311,3221 POPLAR LEVEL RD,40213.0,2020/05/27 03:59:59+00,7,FIELD
9.0,698336.0,2020/05/27 03:59:59+00,HOME DEPOT,964 BRECKENRIDGE LN,40207.0,2020/05/27 03:59:59+00,7,FIELD
2.0,698352.0,2020/05/26 03:59:59+00,KROGER L-752,3165 S 2ND ST,40208.0,2020/05/28 03:59:59+00,7,FIELD
5.0,698508.0,2020/05/28 03:59:59+00,THE OAKS OF ST ANDREWS,6817 BROOKLAWN DR,40214.0,2020/06/23 03:59:59+00,7,FIELD
5.0,695201.0,2020/06/01 03:59:59+00,VALU MARKET,1250 BARDSTOWN RD,40204.0,2020/06/03 03:59:59+00,7,FIELD
21.0,698751.0,2020/06/02 03:59:59+00,HOME DEPOT,964 BRECKENRIDGE LN,40207.0,2020/06/03 03:59:59+00,7,FIELD
5.0,698923.0,2020/06/05 03:59:59+00,ROOSTERS,7405 PRESTON HWY,40219.0,2020/06/05 03:59:59+00,7,FIELD
2.0,699166.0,2020/06/11 03:59:59+00,FIRST STRING SPORTS GRILL & PUB,5921 NEW CUT RD,40214.0,2020/07/14 03:59:59+00,7,FIELD
19.0,699211.0,2020/06/12 03:59:59+00,DERBY CITY CONCRETE CONSTRUCTION,13120 AIKEN RD,40223.0,2020/06/19 03:59:59+00,7,FIELD
4.0,696793.0,2020/06/12 03:59:59+00,HAPPY NAILS,237 BLANKENBAKER PKWY,40243.0,2020/06/16 03:59:59+00,7,FIELD
6.0,699413.0,2020/06/16 03:59:59+00,CHRISTOPHER EAST HEALTH CARE CENTER,4200 BROWNS LN,40220.0,2020/06/18 03:59:59+00,7,FIELD
15.0,699779.0,2020/06/23 03:59:59+00,ROOSTERS,5338 BARDSTOWN RD,40291.0,2020/06/24 03:59:59+00,7,FIELD
7.0,695464.0,2020/06/25 03:59:59+00,MCDONALD'S,6400 GREENWOOD RD,40258.0,2020/06/25 03:59:59+00,7,FIELD
9.0,695787.0,2020/07/01 03:59:59+00,NAZARETH HOME,2000 NEWBURG RD,40205.0,2020/07/08 03:59:59+00,7,FIELD
4.0,700473.0,2020/07/01 03:59:59+00,IROQUOIS PIZZA INC.,6614 MANSLICK RD,40214.0,2020/07/02 03:59:59+00,7,FIELD
1.0,700602.0,2020/07/04 03:59:59+00,MOLLY MALONES ST. MATTHEWS,3900 SHELBYVILLE RD,40207.0,2020/07/04 03:59:59+00,7,FIELD
4.0,694957.0,2020/07/09 03:59:59+00,COSTCO,5020 NORTON HEALTHCARE BLVD,40241.0,2020/07/14 03:59:59+00,7,FIELD
8.0,696902.0,2020/05/01 03:59:59+00,FEEDERS SUPPLY,12949 SHELBYVILLE ROAD,40243.0,2020/05/01 03:59:59+00,7,FIELD
201.0,695514.0,2020/04/30 03:59:59+00,HAIR HEAVEN,5705 PRESTON HWY,40219.0,2020/05/01 03:59:59+00,7,FIELD
6.0,697031.0,2020/05/04 03:59:59+00,651 VINYL,4508 SHEPHERDSVILLE RD,40218.0,2020/05/05 03:59:59+00,7,FIELD
7.0,694957.0,2020/05/04 03:59:59+00,JOHN PAUL SCHOOL,3525 GOLDSMITH LN,40220.0,2020/05/05 03:59:59+00,7,FIELD
256.0,693745.0,2020/05/04 03:59:59+00,SUBWAY #11546,3337 NEWBURG RD,40218.0,2020/05/05 03:59:59+00,7,FIELD
20.0,697069.0,2020/05/04 03:59:59+00,TWICE AS NICE CONSIGNMENT& NEW BRIDAL SHOP,4314 TAYLOR BLBD,40215.0,2020/05/05 03:59:59+00,7,FIELD
7.0,697120.0,2020/05/04 03:59:59+00,BEHAR CAFE,282 EVANGELINE AVE,40214.0,2020/05/05 03:59:59+00,7,FIELD
15.0,697128.0,2020/05/05 03:59:59+00,GEEN HEMP FARMS,4110 ALGONQUIN PKWY,40211.0,2020/05/07 03:59:59+00,7,FIELD
260.0,695082.0,2020/05/05 03:59:59+00,LITTLE CAESARS,5901 TERRY RD,40216.0,2020/05/07 03:59:59+00,7,FIELD
261.0,695169.0,2020/05/05 03:59:59+00,DOLLAR TREE #2213,11820 SHELBYVILLE RD,40243.0,2020/05/06 03:59:59+00,7,FIELD
8.0,697231.0,2020/05/06 03:59:59+00,CRYO LOUNGE,4600 SHELBYVILLE RD UNIT #101,40207.0,2020/05/07 03:59:59+00,7,FIELD
78.0,695169.0,2020/05/05 03:59:59+00,BORSALINO,3825 BARDSTOWN RD,40218.0,2020/05/07 03:59:59+00,7,FIELD
21.0,693745.0,2020/05/07 03:59:59+00,TUESDAY MORNING,9240 WESTPORT RD,40241.0,2020/05/08 03:59:59+00,7,FIELD
34.0,697436.0,2020/05/11 03:59:59+00,SHARKS SEAFOOD,3099 BRECKENRIDGE LN,40220.0,2020/05/14 03:59:59+00,7,FIELD
8.0,697510.0,2020/05/12 03:59:59+00,HD RUBBIES,6905 SOUTHSIDE DR,40214.0,2020/05/13 03:59:59+00,7,FIELD
6.0,697666.0,2020/05/13 03:59:59+00,THE PARKLANDS AT FLOYDS FORK,4002 S POPE LICK ROAD,40299.0,2020/05/15 03:59:59+00,7,FIELD
72.0,695019.0,2020/05/13 03:59:59+00,MASTERSON'S CATERING,1231 LEXINGTON RD,40204.0,2020/05/21 03:59:59+00,7,FIELD
15.0,697839.0,2020/05/15 03:59:59+00,JIMMY JOHN'S,3507 POPLAR LEVEL RD,40213.0,2020/05/19 03:59:59+00,7,FIELD
5.0,696106.0,2020/05/15 03:59:59+00,JUDICIAL CENTER,700 W JEFFERSON STREET,40202.0,2020/05/15 03:59:59+00,7,FIELD
5.0,697912.0,2020/05/18 03:59:59+00,CHURCHILL DOWNS,700 CENTRAL AVE,40208.0,2020/05/21 03:59:59+00,7,FIELD
26.0,697995.0,2020/05/19 03:59:59+00,KROGER L-350,5533 NEW CUT RD,40214.0,2020/05/21 03:59:59+00,7,FIELD
2.0,696229.0,2020/05/26 03:59:59+00,GAME X CHANGE,4525 OUTER LOOP,40219.0,2020/06/23 03:59:59+00,7,FIELD
7.0,694502.0,2020/05/26 03:59:59+00,PACKAGING UNLIMITED,1729 MCCLOSKEY AVE,40210.0,2020/06/02 03:59:59+00,7,FIELD
17.0,695787.0,2020/05/26 03:59:59+00,LOWES,2100 BASHFORD LN,40218.0,2020/05/27 03:59:59+00,7,FIELD
19.0,698311.0,2020/05/26 03:59:59+00,APPROVED AUTO OF AMERICA,2105 DIXIE HWY,40210.0,2020/06/09 03:59:59+00,7,FIELD
9.0,695740.0,2020/05/27 03:59:59+00,FAMILY DOLLAR #30271,8010 PRESTON HWY,40219.0,2020/06/02 03:59:59+00,7,FIELD
21.0,698562.0,2020/05/29 03:59:59+00,SAM'S CLUB #8276,6622 PRESTON HWY,40219.0,2020/06/03 03:59:59+00,7,FIELD
19.0,699014.0,2020/06/09 03:59:59+00,THE WOODS AT ST THOMAS,6701 FALLE NLEAF CIRCLE,40241.0,2020/06/12 03:59:59+00,7,FIELD
15.0,699073.0,2020/06/10 03:59:59+00,DOLLAR GENERAL #7153,1207 GILMORE LN,40213.0,2020/06/10 03:59:59+00,7,FIELD
57.0,697428.0,2020/06/15 03:59:59+00,GREAT CLIPS,6411 DUTCHMANS PKWY,40205.0,2020/06/16 03:59:59+00,7,FIELD
4.0,699408.0,2020/06/16 03:59:59+00,JIMMY JOHN'S,10520 WESTPORT RD,40241.0,2020/06/17 03:59:59+00,7,FIELD
201.0,693745.0,2020/06/19 03:59:59+00,CHASE BANK,1718 BARDSTOWN RD,40205.0,2020/06/19 03:59:59+00,7,FIELD
3.0,695464.0,2020/06/25 03:59:59+00,HONDA WORLD,1 AUTO CENTER DR,40299.0,2020/06/30 03:59:59+00,7,FIELD
151.0,695525.0,2020/07/07 03:59:59+00,SCHULTE HOSPITALITY GROUP,2000 HIGH WICKHAM PL,40245.0,2020/08/11 03:59:59+00,7,FIELD
1.0,700947.0,2020/07/10 03:59:59+00,DAIRY QUEEN,9656 BLUEGRASS PKWY,40299.0,2020/07/13 03:59:59+00,7,FIELD
19.0,695019.0,2020/07/11 03:59:59+00,EGGS OVER FRANKFORT,2712 FRANKFORT AVE,40206.0,2020/07/11 03:59:59+00,7,FIELD
9.0,700966.0,2020/07/11 03:59:59+00,CASPIAN GRILL,2716 FRANKFORT AVE,40206.0,2020/07/11 03:59:59+00,7,FIELD
15.0,694957.0,2020/07/13 03:59:59+00,SPEEDWAY #9511,7430 TERRY RD,40258.0,2020/07/14 03:59:59+00,7,FIELD
15.0,701134.0,2020/07/14 03:59:59+00,AUTO ZONE,5115 NEW CUT RD,40214.0,2020/08/31 03:59:59+00,7,FIELD
9.0,701158.0,2020/07/14 03:59:59+00,KROGER L-360,6900 BARDSTOWN RD,40291.0,2020/07/16 03:59:59+00,7,FIELD
292.0,694957.0,2020/03/24 03:59:59+00,TELEPERFORMANCE,9721 ORMSBY STATION RD,40223.0,2020/03/25 03:59:59+00,7,FIELD
201.0,696919.0,2020/03/26 03:59:59+00,UNKNOWN,2531 W BROADWAY,40211.0,2020/03/27 03:59:59+00,7,FIELD
21.0,694511.0,2020/03/31 03:59:59+00,MELEAH BLAIR,5916 DELL ROSE DR,40258.0,2020/04/01 03:59:59+00,7,FIELD
5.0,694631.0,2020/04/04 03:59:59+00,WALMART #589,11901 STANDIFORD PLAZA DR,40229.0,2020/04/04 03:59:59+00,7,FIELD
128.0,695277.0,2020/04/11 03:59:59+00,THE FACTORY GYM,4709 ALLMOND AVE STE 3B,40209.0,2020/04/18 03:59:59+00,7,FIELD
1.0,695373.0,2020/04/08 03:59:59+00,UNKNOWN,4211 S 3RD ST,40214.0,2020/04/13 03:59:59+00,7,FIELD
81.0,694957.0,2020/04/14 03:59:59+00,MIDDLETOWN CYCLING,11519 SHELBYVILLE RD,40243.0,2020/04/15 03:59:59+00,7,FIELD
72.0,694502.0,2020/04/16 03:59:59+00,TARGET / CVS PHARMACY,12975 SHELBYVILLE RD,40243.0,2020/04/16 03:59:59+00,7,FIELD
300.0,693745.0,2020/04/14 03:59:59+00,RESIDENT,835 S 23RD ST,40211.0,2020/04/14 03:59:59+00,7,FIELD
7.0,698118.0,2020/05/19 03:59:59+00,RESIDENCE,8409 SHEPHERDSVILLE RD,40219.0,2020/05/20 03:59:59+00,7,FIELD
6.0,698320.0,2020/05/26 03:59:59+00,PETSMART,3580 S HURSTBOURNE PKWY,40299.0,2020/05/27 03:59:59+00,7,FIELD
26.0,698402.0,2020/05/27 03:59:59+00,GREAT CLIPS,6411 DUTCHMANS PKWY,40207.0,2020/06/09 03:59:59+00,7,FIELD
34.0,698746.0,2020/06/01 03:59:59+00,DARE TO CARE FOOD BANK,3620 W BROADWAY,40211.0,2020/06/05 03:59:59+00,7,FIELD
11.0,698752.0,2020/06/02 03:59:59+00,KNIGHTS ATHLETIC CLUB,1527 BERRY BLVD,40215.0,2020/06/18 03:59:59+00,7,FIELD
15.0,698872.0,2020/06/04 03:59:59+00,BUSINESSB,3113 CRUMS LN,40216.0,2020/06/06 03:59:59+00,7,FIELD
19.0,698962.0,2020/06/08 03:59:59+00,KROGER L-360,6900 BARDSTOWN RD,40291.0,2020/06/08 03:59:59+00,7,FIELD
11.0,699622.0,2020/06/19 03:59:59+00,LOWES,6651 DIXIE HWY,40258.0,2020/07/14 03:59:59+00,7,FIELD
20.0,699624.0,2020/06/19 03:59:59+00,BUDGET CAR RENTAL,9012 TAYLORSVILLE RD,40299.0,2020/06/22 03:59:59+00,7,FIELD
6.0,699694.0,2020/06/22 03:59:59+00,NAZARETH HOME,2000 NEWBURG RD,40205.0,2020/07/08 03:59:59+00,7,FIELD
8.0,699793.0,2020/06/23 03:59:59+00,ICELAND SPORTS COMPLEX,1701 UPS DR,40223.0,2020/06/29 03:59:59+00,7,FIELD
4.0,699958.0,2020/06/25 03:59:59+00,MORNING POINT ASSISTED LIVING FACILITY,4711 S HURSTBOURNE PKWY,40291.0,2020/07/06 03:59:59+00,7,FIELD
1.0,694502.0,2020/06/26 03:59:59+00,FIESTA TIME AMIGOS,135 S ENGLISH STATION RD,40245.0,2020/06/26 03:59:59+00,7,FIELD
3.0,700468.0,2020/07/01 03:59:59+00,COLE'S PLACE,2928 W KENTUCKY ST,40211.0,2020/07/02 03:59:59+00,7,FIELD
1.0,700586.0,2020/07/06 03:59:59+00,J & J CAFE,3441 BRECKENRIDGE LN,40299.0,2020/07/15 03:59:59+00,7,FIELD
9.0,700616.0,2020/07/06 03:59:59+00,BIG SPRING MAIN KITCHEN,5901 DUTCHMANS LN,40205.0,2020/07/06 03:59:59+00,7,FIELD
5.0,700644.0,2020/07/07 03:59:59+00,LYONS CO,11401 ELECTRON DR,40299.0,2020/07/08 03:59:59+00,7,FIELD
4.0,700661.0,2020/07/07 03:59:59+00,MCDONALD'S,1245 BARDSTOWN RD,40204.0,2020/07/08 03:59:59+00,7,FIELD
227.0,695466.0,2020/07/08 03:59:59+00,CIRCLE K #4703230,5000 SHEPHERDSVILLE RD,40218.0,2020/07/10 03:59:59+00,7,FIELD
4.0,700827.0,2020/07/09 03:59:59+00,HONEY BAKED HAM,4600 SHELBYVILLE RD,40207.0,2020/07/10 03:59:59+00,7,FIELD
321.0,695169.0,2020/07/09 03:59:59+00,PENN STATION #8,2017 S HURSTBOURNE PKWY,40220.0,2020/07/10 03:59:59+00,7,FIELD
5.0,701045.0,2020/07/13 03:59:59+00,RESIDENT,1802 LA SALLE PL,40210.0,2020/07/14 03:59:59+00,7,FIELD
323.0,695082.0,2020/07/15 03:59:59+00,CIRCLE K #4700107,9003 GALENE DR,40299.0,2020/07/20 03:59:59+00,7,FIELD
1.0,701357.0,2020/07/15 03:59:59+00,SACRED HEART ACADEMY,3175 LEXINGTON RD,40206.0,2020/07/16 03:59:59+00,7,FIELD
5.0,701462.0,2020/07/15 03:59:59+00,ALDI #38,3442 PRESTON HWY,40217.0,2020/07/27 03:59:59+00,7,FIELD
7.0,701595.0,2020/07/20 03:59:59+00,HOME DEPOT,6840 DIXIE HWY,40258.0,2020/08/10 03:59:59+00,7,FIELD
26.0,696229.0,2020/07/18 03:59:59+00,SKYLINE CHILI #2,1266 BARDSTOWN RD,40204.0,2020/07/21 03:59:59+00,7,FIELD
15.0,701826.0,2020/07/21 03:59:59+00,WALMART #5417,175 OUTER LOOP,40214.0,2020/07/22 03:59:59+00,7,FIELD
26.0,701828.0,2020/07/21 03:59:59+00,FAMILY DOLLAR #30270,2124 BANK ST,40212.0,2020/07/22 03:59:59+00,7,FIELD
330.0,694816.0,2020/07/22 03:59:59+00,TERRY ROAD VALERO,4950 TERRY RD,40216.0,2020/07/27 03:59:59+00,7,FIELD
8.0,702110.0,2020/07/24 03:59:59+00,BENNET & BLOOM,1935 BLUEGRASS AVE,40216.0,2020/07/29 03:59:59+00,7,FIELD
1.0,693940.0,2020/03/27 03:59:59+00,ASHLEY FURNITURE DELIVERY CENTER,521 INDUSTRY RD,40208.0,2020/04/17 03:59:59+00,7,FIELD
333.0,697770.0,2020/04/02 03:59:59+00,UNKNOWN,2406 SHERRY RD,40217.0,2020/04/03 03:59:59+00,7,FIELD
4.0,694704.0,2020/04/03 03:59:59+00,BARBER SHOP,4902 POPLAR LEVEL RD,40219.0,2020/04/07 03:59:59+00,7,FIELD
11.0,695385.0,2020/04/06 03:59:59+00,GREG COATS AUTO,5204 PRESTON HIGHWAY,40213.0,2020/04/08 03:59:59+00,7,FIELD
3.0,694988.0,2020/04/06 03:59:59+00,WOLVERINE WORLDWIDE,6001 CANE RUN RD,40258.0,2020/04/06 03:59:59+00,7,FIELD
93.0,695740.0,2020/04/07 03:59:59+00,AGILITY,3881 BUSINESS PARK DR,40213.0,2020/04/14 03:59:59+00,7,FIELD
21.0,695371.0,2020/04/06 03:59:59+00,AXIS ON LEXINGTON APARTMENTS,300 AXIS DR,40206.0,2020/04/12 03:59:59+00,7,FIELD
7.0,695422.0,2020/04/13 03:59:59+00,HOUSING PARTNERSHIP INC.,1512 CRUMS LN,40216.0,2020/04/14 03:59:59+00,7,FIELD
2.0,695526.0,2020/04/14 03:59:59+00,HANNA ANDERSON COMPANY,5000 COMMERCE CROSSINGS DRIVE,40229.0,2020/04/15 03:59:59+00,7,FIELD
9.0,695596.0,2020/04/09 03:59:59+00,UNKNOWN,1005 S FLOYD STREET,40203.0,2020/04/10 03:59:59+00,7,FIELD
4.0,695544.0,2020/04/15 03:59:59+00,LOUISVILLE PIZZA COMPANY,3910 RUCKRIEGEL PKWY,40299.0,2020/04/16 03:59:59+00,7,FIELD
343.0,699788.0,2020/04/16 03:59:59+00,RESIDENT,4008 GLENVIEW AVE,40219.0,2020/04/17 03:59:59+00,7,FIELD
330.0,700737.0,2020/04/17 03:59:59+00,ANNIE'S ATTIC,11750 SHELBYVILLE ROAD,40243.0,2020/04/20 03:59:59+00,7,FIELD
7.0,695995.0,2020/04/20 03:59:59+00,DOLLAR GENERAL #495,4443 CANE RUN RD,40216.0,2020/04/20 03:59:59+00,7,FIELD
4.0,696221.0,2020/04/22 03:59:59+00,CONSTRUCTION SITE,1108 BARDSTOWN RD,40204.0,2020/04/23 03:59:59+00,7,FIELD
224.0,696067.0,2020/04/21 03:59:59+00,RESIDENCE,3220 LEXINGTON RD,40208.0,2020/04/22 03:59:59+00,7,FIELD
7.0,696437.0,2020/04/26 03:59:59+00,ASPIRATIONS FITNESS INSTITUTION,222 EILER AVENUE,40214.0,2020/04/30 03:59:59+00,7,FIELD
349.0,694607.0,2020/04/27 03:59:59+00,DOUBLE DOGS,13307 SHELBYVILLE RD,40223.0,2020/04/28 03:59:59+00,7,FIELD
8.0,695201.0,2020/04/28 03:59:59+00,KIA STORE,7301 LAGRANGE RD,40222.0,2020/05/01 03:59:59+00,7,FIELD
9.0,695385.0,2020/07/13 03:59:59+00,"BRACES, BRACES, BRACES DENTAL PRACTICE",4801 OUTER LOOP,40219.0,2020/09/01 03:59:59+00,7,FIELD
8.0,701169.0,2020/07/13 03:59:59+00,BAXTER JACKS VOLLEYBALL CLUB,427 BAXTER AVE,40204.0,2020/07/14 03:59:59+00,7,FIELD
184.0,696106.0,2020/07/14 03:59:59+00,BOONE'S MARATHON,521 N 22ND ST,40203.0,2020/07/17 03:59:59+00,7,FIELD
4.0,701337.0,2020/07/15 03:59:59+00,O'CHARLEY'S,4404 DIXIE HWY,40216.0,2020/07/20 03:59:59+00,7,FIELD
4.0,693756.0,2020/03/26 03:59:59+00,UNKNOWN,1016 E WASHINGTON ST,40206.0,2020/03/30 03:59:59+00,7,FIELD
11.0,693802.0,2020/03/26 03:59:59+00,VONSUBS,1614 DIXIE HWY,40210.0,2020/05/13 03:59:59+00,7,FIELD
321.0,693745.0,2020/03/30 03:59:59+00,RESIDENT,11315 TOP WALNUT LOOP,40229.0,2020/04/01 03:59:59+00,7,FIELD
19.0,694364.0,2020/04/01 03:59:59+00,THOMAS CAR WASH,4139 BARDSTOWN RD,40218.0,2020/04/02 03:59:59+00,7,FIELD
2.0,694502.0,2020/04/01 03:59:59+00,MONZAN MOTOR SALES,128 E WOODLAWN AVE,40214.0,2020/04/02 03:59:59+00,7,FIELD
3.0,694668.0,2020/04/06 03:59:59+00,AL YASMINE FOOD MART,6700 STRAWBERRY LN,40214.0,2020/04/09 03:59:59+00,7,FIELD
260.0,695544.0,2020/04/06 03:59:59+00,NORTON COMMONS - AMPHITHEATER,10920 MEETING ST,40059.0,2020/04/07 03:59:59+00,7,FIELD
5.0,695071.0,2020/03/31 03:59:59+00,RESIDENT,5339 NEW CUT RD,40214.0,2020/04/08 03:59:59+00,7,FIELD
15.0,695110.0,2020/04/08 03:59:59+00***,LITTLE CAESARS,312f1 S 2ND ST,40232.0,2020/05/02 03:59:59+00,7,FIELD
