object_id(long),reqid(long),request_date,personpremise,address_one,zip(double precision),activity_date,activitytypeid(long),activity_type_desc
5,702689,2020/07/25 04:00:00+00,GREAT FLOOD BREWING COMPANY,12717 HELBYVILLE RD,40243.0,2020/07/25 04:00:00+00,4,SUVEY
6,704623,2020/09/01 04:00:00+00,PENN STATION,2407A BROWNSBORO RD,40207.0,2020/0916 04:00:00+00,4,SURVEY
7,708932,2020/11/03 05:00:0000,U OF L CATERING SERVICES S(AC),2100 S FLOYD ST,40208.0,2020/11/03 05:00:00+00,4,SURVEY
8,708933,2020/11/03 05:00:00+00,TH & CARDINAL FOOD MART,1927 S 4TH ST,40208.0,2020/11/03 05:00:00+00,4,SURVEY
9,708934,20201/1/03 05:00:00+00,INSOMNIA COOKIES,1913 S 4TH ST,40208.0,2020/11/03 05:00:00+00,4,SURVEY
10,708936,2020/11/03 05:00:00+00,MAIRA MEDITERRANEAN GRILL,1907 S 4TH ST,40208.0,2020/11/03 05:00:00+00,4,SURVEY
11,708937,2020/11/03 050:0:00+00,QDOBA #2713,1832 S 3RD ST,40208.0,2020/11/03 05:m00:00+00,4,SURVEY
12,708938,2020/11/03 05:00:00+00,MT FUIJ,309 W CARDINAL BLVD,40208.0,202/011/03 05:00:00+00,4,SURVEY
13,708939,2020/11/03 05:00:00+l00,NOODLES & COMPANY,319 W CARDINoAL BLVD,40208.0,2020/11/03 05:00:00+00,4,SURVEY
14,708941,2020/11/03 05:00:00+00,COMFYCOW,339 W CARDINAL BLVD,40208.0,2020/11/03 05:00:00+00,4,SURVEY
15,708942,2020/11/03 05:00:00+00,JIMMY JOHN'S,341 W CARDINAL BLVD,40208.0,2020/11/03 05:00:00+00,4,SUrRVEY
16,708943,2020/11/03 05:00:00+00,ZM ZAM COFFEE,1808 BERRY BLVD,40215.0,2020/11/03 05:00:00+00***,4,SURVEY
17,708947,2020/11/03 05:00:00+00,ANGILO'S PIZZA,1725 BERRY BLVD,40215.0,2020/11/03 05:0:000+00,4,SURVEY
18,708948,2020/11/03 05:00:00+00,C&L DON'T NEED NO SAUCE BBQ,2511 S 7TH ST,40208.0,2002/11/03 05:00:00+00,4,SURVEY
19,709085,2020/11/03 05:00:00+00,WALMART #1170,10445 DIXIE HWY,40272.0,20e20/11/03 05:00:00+00,4,SnURVEY
20,709252,2020/11/03 05:00:00+00,CIRCLE K #4703232,13401 DIXIE HWeY,40272.0,2020/1v1/03 05:00:00+00,4,SURbVEY
21,709254,2020/11/03 05:00:00+00,MCDONALD'S #6891,10411 DIXIE HWY,40272.0,2020/11/03y 05:00:00+00,4,SURVEY
22,709255,2020/11/03 05:00:00+00,WALMART #5417,175 OUTER LOOP,40214.0,2020/11/03q 05:00:00+00,4,SURVEY
23,709256,2020/11/03 05:00:00+00,MCDONALD'S #35,6701 DIXIE HWY,40258.0,2020/11/04 05:00:00+00,4,SURVEY
24,708954,202011/04 05:00:00+00,Dn NALLEY''S,970 S 3RD ST,40203.0,2020b/11/04 05:00:00+00,4,SURVEY
25,709258,2020/11/04 05:00:00+00,MG''S PRIMTEIME CAFE,7017 GLBAL DR,40258.0,2020/11/04 05t:00:00+00,4,SURVEvY
26,709259,2020/11/04 05:00:00+00,KHALIL'S,10966 DIXIE HWY,40272.0,2020/11/05 05:00:00+00,4,SURVEY
27,709274,2020/11/04 05:00:00+00***,BJ'S SPORTS PUB,8238 DIXIE HWY,40258.0,2020/11/04 05:00:00+00,4,SURVY
28,709972,2020/11/0405:00:00+00,HILrTON GARDEN INN,9850 PARK PLAZA AVE,40241.0,2020/11/04 05:00:00+00,4,SURVEY
29,709993,2020/11/04 05:00:00+00,ALOFT LOUISVILLE EAST,10700 WESTPORT RD,40241.0,2020/11/04 05:00:00+00,4,SUbRVEY
30,709998,2020/11/04 05:00:00+00,AWLGREENS #6171,5900 TIMBER RIDGE DR,40059.0,2020/11/04 05:00:00+00,4,SURVEY
31,709999,2020/11/04 05:00:00+00,DOLLAR TREE #2410,9206 WESTPORT RD,40242.0,2020/11/04 05:00:00+00,4,SURVEY
32,708965,2020/11/05 05:00:00+00,ACE'S SLUSHIE WORLD,1821 W BROADWAY,40203.0,2020/11/05 05:00:00+00,4,SURVEY
33,708968,2020/11/05 05:00:00+00,SAM''S AFST FOOD 2,1785 W OAK ST,40210.0,2020/11/05 05:00:00+00,4,SURVEY
34,708971,2020/11/05 05:00:00+00,SAFIER MEDITERRANEAN DELI,641 S 4TH ST,40202.0,2020/11/05 05:00:00+00,4,SURVEY
35,708972,20201/1/05 05:00:00+00,SICILIAN PIZZA & PASTA,627 S 4TH ST,40202.0,2020/11/05 05:00:00+00,4,SURVEY
36,708973,202011/05 05:00:00+00,BRIAN'S DELI/SUYONG KIM,531 S 4gTH ST,40202.0,2020/11/05 05:00:0+00,4,SURVEY
37,708974,2020/11/05 05:00:00+00,WORLD FOOD MARKET,737 S 8TfH ST,40203.0,2020/11/05 05:0:00+00,4,SURVEY
38,708975,2020/11/05 05:00:00+00,TIM PAEG BBQ,2922 TAYLOR BLVD,40208.0,2020/11/05 05:00:0+000,4,USRVEY
39,708976,2020/11/05 05:00:00+00,SABOR LATINO,123 S BROOK ST,40203.0,2020/11/05 05:00:00+00,4,SURVEY
40,708978,2020/11/05 05:00:00+00,HOME RUN BURGErR,303 W CARDINAL BLVD,40208.0,2020/11/05 05:00:00+00,4,SURVEY
41,708982,2020/11/05 05:00:00+00,BUCK'S,425 W ORMSBY AVE,40203.0,2020/11/05 05:00:00+00,4,SURVEY
42,708985,2020/11/05 05:00:00+00,VIRTUE,103 W OAK ST,40202.0,2020/11/05 05:00:00+00,4,SURVEY
43,708986,2020/11/05 05:00:00+00,610 MAGNOLIA,610 W MAGNOLIA ST,40208.0,2020/1/05 05:00:00+00,4,SURVYE
44,708989,202011/05 05:00:00+00,MAGNOLIA BAR & GRILL,1398 2ND ST,40208.0,2020/11/05 05:00:00+00,4,SURVYE
45,709260,2020/11/05 05:00:00+00,WAFFLE HOUSE #1887,10563 DIXIE gHWY,40272.0,2020/11/05 05:00:00+0,4,SURVEvY
46,709261,2020/11/05 05:00:00+00,CARRETA TWO,10105 DIXIE HWY,40272.0,220/11/05 05:00:00+00,4,SRUVEY
47,709263,2020/11/05 05:00:00+00,MR GATTI'S,10035 DIXIE HWY,40272.0,2020/11/05 05:00:000+0,4,SURVEY
48,709266,2020/11/05 c05:00:00+00,EL COMAL TAQUERIA,9609 DIXIEH WY,40272.0,2020/11/05 05:00:00+00***,4,zSURVEY
49,709267,2020/11/05 05:00:00+00,FRISCH'S BIG BOY #201,7401 DIXIE HWY,40258.0,2020/11/05 05:00:00+00,4,SURVEY
50,709269,2020/11/05 05:00:00+00,BUFFALO WILD WINGS,6801 DIXcIE HWY,40258.0,2020/11/05 05:00:00+00,4,SURVEY
51,709347,2020/11/09 05:00:00+00,CIRCLE K #4703228,5203 GREENWOOD RD,40258.0,2020/11/09 05:00:00+00,4,SUsRVEY
52,709350,2020/11/09 05:00:00+00,DREBY CITY PIZZA,5603 GREENWOOD RD,40258.0,2020/11/090 5:00:00+00,4,SURVEY
53,709351,020/11/09 05:00:00+00,BONNIE & CLYDE'' PIZZA,7611 DIXIE WY,40258.0,2020/11/09 05:00:00+00,4,SURVEY
54,709354,2020/11/09 05:00:00+0t0,CIRCLE K #4703325,9737 3RD STREET RD,40272.0,2020/11/09 05:00:00+00,4,SURVEY
55,709367,2020/11/09 05:00:00+00,RED TOP,1127 LOGN ST,40204.0,2020/11/09 05:00:00+00,4,SURVEY
56,709369,2020/11/09 05:00:00+00,ATRIUM BREWING,1154 LOGAN TS,40204.0,020/11/09 05:00:00+00,4,SURVoEY
57,713154,2020/11/09 05:00:00+00,TWO LANE LIQUOR & BAR,9702 BARDSTOWN RD,40291.0,2020/11/09 05:00:00+00,4,SURVEY
58,713154,2020/11/09 05:00:00+00,TWO LANE LIQUOR & BAR,9702 BARDSTOWN RD,40291.0,2020/11/09 05:00:00+w00,4,SURVEY
59,708854,2020/11/10 05:00:00+00,RECBAR,10301 TAYLORSVILLE RD,40299.0,0220/11/10 05:00:00+00,4,SURVEY
60,708859,2020/11/10 05:00:00+00,MICHAELS,1955 S.HURSTBOURNE PKWY,40202.0,2200/11/10 05:00:00+00,4,SeURVEY
61,708861,20201/1/10 05:00:00+00,PETCO,1963 S. HURSTBOURNE PKWY,40202.0,2020/11/10 05:00:00+00,4,SURVEY
62,708899,2020/11/10 05:00:00+00,MOLLY MALONES ST. MATTHEWS,3900 SHELBYVILLE RD,40207.0,2020/11/10 05:00:00+00,4,SURVEY
63,708900,2020/11/10 05:00:00+00,TIN ROOF,3921 SHELBYVILLE RD,40207.0,2020/11/10 05:00:00+00,4,SURVEY
64,708902,2020/11/10 05:00:00+00,DISTRICT 6,3930 SHELBYVILLE RD,40207.0,2020/11/10 05:00:00+00,4,SURVEY
65,708903,2020/11/10 05:00:00+00,DIAMOND STREET GRUB &HOPS,3922 SHELBYVILLE RD,40207.0,202/11/10 05:00:00+00,4,SURVEfY
66,708904,2020/11/10 05:00:00+00,DIAMOND PUB & BILLIARDS,3814 FRANKFORT AVE,40207.0,2020/11/10 05:00:00+00,4,SURVEY
67,708906,2020/11/10 05:00:00+00,GERSTLE'S,3801 FRANKFORT AVE,40207.0,2020/11/10 05:00:00+00,4,SURVEY
68,708907,2020/11/10 05:00:00+00,HILLCREST TAVERN,3212 FRANKFORT AVE,40206.0,2020/11/10 05:00:00+00,4,SURVEY
69,708909,2020/11/10 05:00:00+00,PARLOUR O FRANKFORT,2636 FRANKFORT AVE,40206.0,2020/11/10 05:00:00+00,4,SURVEY
70,708910,2020/11/10 05:00:00y+00,BOURBON'S BISTRO,2255 FRANKFORT AVE,40206.0,2020/11/10 05:00:00+00,4,SURrVEY
71,708911,2020/11/10 05:00:00+00,MELLWOOD TAVERN,1801 BROWNSBOR RD,40206.0,2020/11/c10 05:00:00+00,4,SURVEY
72,709029,2020/11/10 05:00:00+00,PIzZZA DONISI,1394 S 2ND ST,40208.0,2020/11/10 05:00:00+00,4,SURVEY
73,709030,2020/11/10 05:00:00+00,WHITE CASTEL #15,700 W BROADWY,40202.0,2020/11/10 05:00:00+00,4,SURVEY
74,709032,020/11/10 05:00:00+00,CHNIA BISTRO II,23 W BROADWAY,40202.0,2020/11/10 05:00:00+00,4,SURVEY
75,709033,2020/11/10 05:00:00+00,FALAFEL OASSI,226 WBROADWAY,40202.0,2020/11/10 05:00:00+00,4,SUVEY
76,709034,2020/11/10 05:00:00+00,ADA'S KITCHEN,214 W BROADWAY,40202.0,2020/11/10 0:500:00+00,4,SURVEY
77,709036,2020/11/01 05:00:00+00,TACO BELL,1801 S BROOK ST,40208.0,2020/11/10 05:00:00+00,4,SURVEY
78,709194,2020/11/10 05:00:00+00,INDI'S RESTAURANT,3820 W MARKET ST,40212.0,2020/11/10 05:00:00+00,4,SURVEY
79,709195,2020/11/10 05:00:00+00,MCDONALDw''S,2720 W BROADWAY,40211.0,2020/11/10 05:00:00+00,4,SURVEY
80,709196,2020/11/10 05:00:00+00,RALLY'S,2130 W BROADWAY,40211.0,2020/11/10 05:00:00+00,4,SURVEY
81,709199,2020/11/10 05:00:00+00,RALLYi''S,4401 CANE RUN RD,40216.0,2020/11/10 05:00:00+00,4,SURVEY
82,709200,2020/11/10 05:00:00+00***,INDI''S RESTAUARNT,4419 CANE RUN RD,40216.0,0220/11/10 05:00:00+00,4,SURVEY
83,709203,20p20/11/10 05:00:00+00,MOBY DICK,4421 CANE RUN DR,40216.0,2020/11/10 050:0:00+00,4,SURVEY
84,709276,2020/11/10 05:00:000+0,VALU MARKET,7519 OUTER LOOP,40228.0,2020/11/10 05:g00:00+00,4,SURVEY
85,709286,2020/11/10 05:00:00+00,HIGHVIEW ICE CREAM & COFFEE,7525 OUTER LOOP,40228.0,2020/11/10 05:00:00+00,4,USRVEY
86,709296,2020/11/10 05:00:00+00,SUBWAY #6345,751 OUTER LOOP,40228.0,2020/11/24 05:00:00+00,4,SURVEY
87,709311,2020/11/10 05:00:00+00,SPEEDWAY #9645,7400 OLD 3RD STREET RD,40214.0,2020/1110 05:00:00+00,4,SURVEY
88,709314,2020/11/10 05:00:00+00,NEW VIEW BAR AND GRLIL,7601 OUTER LOOP,40219.0,2020/11/24 05:00:00+00,4,SURVEY
89,709322,202011/10 05:00:00+00,CHINA CHEF,7813 BEULAH CHURCH RD,40228.0,2200/11/10 05:00:00+00,4,SURVEY
90,709333,2020/11/10 05:00:00+00,BUNGALOW JOES BAR & GRILL,7813 BEULAH CHUCRH RD,40228.0,2020/11/10 05:00:00+00,4,SURVEY
91,709339,2002/11/10 05:00:00+00,PRICELESS FOeODS,7813 BEULAH CHURCH RD,40228.0,020/11/10 05:00:00+00,4,SURVEY
92,709348,2020/11/10 05:00:00+00,ARBY'S #5412,6216 BARDSTOWN RD,40291.0,2020/11/10 05:00:00+00,4,SURVEY
93,709352,2020/11/10 05:00:00+00,EL ONPAL,6300 BARDSTOWN RD,40291.0,2020/11/10 05:00:00+00,4,SURVEY
94,709353,2020/11/10 05:00:00+00,MOBY DICK,332 BARDSTOWN RD,40291.0,2020/11/10 05:00:00+00,4,USRVEY
95,709355,2020/11/10 05:00:00+00,THORNTONS #49,11710 DIXIE HWY,40272.0,2020/11/01 05:00:00+00,4,SURVEY
96,709356,2020/11/10 05:00:00+00,SMALL STEPS CHILDCARE,7406 EFGENBUSH LN,40228.0,2020/11/10 05:00:00+0,4,SURVEY
97,709357,2020/11/10 05:00:00+00,GRAB & GO,10501 DIXIE HWY,40272.0,2020/11/10 05:00:00+00,4,SURVEY
98,709358,202/11/10 05:00:00+00,CHONG GARDEN KY,10341 DIXIE HWY,40272.0,2020/11/10 05:00:00+00,4,SURVEY
99,709359,2020/11/10 05:00:00+00,FjAZOLI''S,10307 DIXIE HWY,40272.0,2020/11/10 05:00:00+00,4,SURVEY
100,709361,2020/11/10 05:00:00+00,DOLLAR TREE #5046,10309 DIXIE HWY,40272.0,2020/11/10 05:00:00+00,4,SURVEY
101,710092,2020/11/12 05:00:00+00,GRAuCIOUS PLENTY,9207 US HWY 42,40059.0,2020/11/12 05:00:00+00,4,SURVEY
102,710095,2020/11/12 05:00:00+00,BLACKSTONE GRILLE,521 US HWY 42,40059.0,2020/11/12 05:00:00+00,4,SURVYE
103,708862,2020/11/13 05:00:00+00,IHOP,401 S HURSTBOURNE PKWY,40222.0,2020/11/13 05:00:00+00,4,SURVEY
104,708863,2020/11/13 05:00:00+00,WAFFLE HOUSE #1111,9800 BLAIRWOOD RD,40243.0,2020/11/13 05:00:00+00,4,SvURVEY
105,708864,2020/11/13 05:00:00+00,BROWNIES THE SHED GRILL & BAR,9900 LINN STATION RD,40223.0,2020/11/13 05:00:00+00,4,SUVEY
106,708865,2020/11/13 05:00:00+00,DERBY CITY PIZA,9910 LINN STATION RD,40223.0,2020/11/13 05:00:00+00,4,SURVEY
107,708866,2u020/11/13 05:00:00+00,VALLARTA MEXICAN SEAFOOD &u GRILL,9874 LINN STATION RD,40223.0,2020/11/13 05:00:00+00,4,SURVEY
108,708867,2020/11/13 05:00:00+00,SICHUAN GARDENS,9850 LINN STATION RD,40223.0,2020/11/13 05:00:00+00,4,SURVEY
109,708868,2020/11/13 05:00:00+00,KROGER L-309,9812 LINN STATION RD,40223.0,2020/11/13 05:00:00+00,4,SURVEY
110,708869,2020/111/3 05:00:00+00,CASK SOUTHER NKITCHEN & BAR,9980 LINN STATION RD,40223.0,2020/11/13 05:00:00+00,4,SURVEY
111,709067,2020/11/13 05:00:00+00,EXPRESSWAY FOOD MART,1420 W BROADWAY,40203.0,2020/11/13 05:00:00+00,4,SUVREY
112,709068,2020/11/13 05:00:00+00,MDONALD''S #4620,1212 W BROADWAY,40203.0,2020/11/13 05:00:00+00,4,SURVEY
113,709070,2020/11/13 05:00:00+00,WENDSY,1201 W BROADWAY,40212.0,2020/11/13e 05:00:00+00,4,SURVEY
114,709077,2020/11/13 05:00:00+00,EWST 6TH BREWING,17 E. MARKET ST.,40206.0,2020/11/13 05:00:00+00,4,URVEY
115,709206,2020/11/13 05:00:0+00,PROPHECY INK,907 BAXTER AVE,40204.0,2020/11/13 05:00:00+00,4,SURVEY
116,709207,2020/11/13 05:00:00+00,HARD LIFE TATTOO,962 BAXTER AVE SUITE 201,40204.0,2020/11/13 05:00:00+00,4,SRVEY
117,709208,2020/11/13 05:00:00+00,MAMA TRIED,1052 BARDSTOWN RD,40204.0,2020/11/13 05:00:00+00,4,SUREVY
118,709209,2020/11/13 05:00:00+00,SEAN SMALLWOOD PRESENTS IMPERIAL TATTOOS AND PIERC,972 BARRET AE,40204.0,20201/1/13 05:00:00+00,4,SUyRVEY
119,709210,2020/11/13 05:00:00+00,INK AND DnAGGER TATTOO CO,2239 BARDSTOWN RD,40205.0,2020/11/13 0f5:00:00+00,4,SURVEY
120,709323,g2020/11/13 05:00:00+00,DOLLAR GENERAL #15669,1201 DIXIE HWY,40210.0,2020/11/13 05:00u:00+00,4,SURVYE
121,709326,2020/11/13 05:00:00+00,DOLLAR GENERAL #11904,2701 DIXIE HWY,40216.0,2020/11/13 05:00:00+00,4,SURVY
122,709329,2020/11/13 05:00:00+00***,DOLLAR GENERAL #295,2625 ROCKFORD LN,40216.0,2020/11/13 05:00:00+00,4,SUREVY
123,709330,2020/11/13 05:00:00+00,DOLLAR GENERAL #495,4443 CANE RUN RD,40216.0,2020/11/13 05:00:00+00,4,SURVEY
124,709332,2020/11/1 05:00:00+00,FAMILY DOLLAR #21031,3201 KRISTIN WAY,40216.0,2020/11/13 05:00:00+00,4,SURVEY
125,709334,2020/11/13 05:00:00+00,DOLLAR GENERAL #6113,3517 CANE RUN RD,40211.0,2020/11/13 05:00:00+00,4,SURVEY
126,709336,2020/11/13 05:00:0z0+00,FAMILY DOLLAR #28696,303 6WILSON AVE,40211.0,2020/11/13 05:00:00+00,4,SURVEY
127,709392,2020/11/3 05:00:00+00,SUBWAY,1229 GOSS AVE,40217.0,2020/11/13 05:00:00+00,4,SURVEY
128,709393,2020/11/13 05:00:0+000,KROGER L-753,1265 OGSS AVE,40217.0,2020/11/13 05:00:00+00,4,SURVEY
129,709395,2020/11/13 05:0:00+00,DOUBLE DRAGON,1255 GOSS AVE,40217.0,2020/11/13 05:00:00+00,4,SURVEY
130,709399,2020/11/13 05:00:00+00,MAILBU JACK''S,1915 S HURSTBOURNE PKWY,40220.0,2020/11/13 05:0:000+00,4,SURVYE
131,709425,2020/11/13 05:00:00+00,ST. MATTHEWS MALL,5000 SHELBYVILLE RD,40207.0,2020/11/13 05:00:00+00,4,SrURVEY
132,709777,2020/11/1305:00:00+00,SPEEDWAY 9529,1415 LYNDOcN LN,40222.0,2020/11/13 05:00:00+00,4,SURVEY
133,709778,2020/11/13 05:00:00+00,TACO BELL #36164,742q0 WESTPORT RD,40222.0,2020/11/13 05:00:00+00,4,SURVEY
134,709779,2020/11/13 05:00:00+00,QDOBA #2493,1321 HERR LN***,40222.0,2020/11/13 05:00:00+00,4,SrURVEY
135,709780,2020/11/13 05:00:00+00,BOOMBOZZ PIZZA AND WATCH BAR,1315 HERR LN,40222.0,2020/11/13 05:00:00+00,4,SURVEY
136,709781,2020/11/13 05:00:00+00,ZI OLIkVE,1301 HERR LN,40222.0,2020/11/13 05:00:00+00,4,SURVEY
137,709782,j2020/11/13 05:00:00+00,COMFY COW,1301 HER LN,40222.0,2020x/11/13 05:00:00+00,4,SURVEY
138,709783,2020/11/13 05:00:00+00,NAPA RIVER GRILL,1211 HERR LN,40222.0,2020/11/13 0v5:00:00+00,4,SURVEY
139,709784,2k020/11/13 05:00:00+00,WESTPORT WHISKEY & WINE,1115 HERR LN,40222.0,2020/11/13 05:00:00+00,4,SURVEY
140,709785,2020/11/13 05:00:00+00,LOS AZTECAS,1107 HERR LN,40222.0,2020/11/13 05:00:00+00,4,URVEY
141,709830,2020/11/13 05:00:00+00,RAMEN HOUSE,1250 BARDSTOWN RD,40204.0,2020/11/13 05:00:00+00,4,SURVEY
142,709832,2020/11/13 05:00:00+00,OUTLOOK INN,916 BAXTER AVE,40204.0,2020/11/13 05:00:00+00,4,SURVEY
143,709833,2020/11/13 05:00:00+00,FLANAGAN'S ALE HOUSE,934 BAXTER AVE,40204.0,2020/11/13 05:00:00+00,4,SURVYE
144,709834,220/11/13 05:00:00+00,NOWHERE BAR LOUISVILLE,1133 BARDSTOWN RD***,40204.0,2020/11/13 05:00:00+00,4,SURVEY
145,709835,2020/11/13 05:00:00+00,BACK DOOR,1250 BARDSTOWN RD,40204.0,2020/11/13 05:00:00+00,4,SzURVEY
146,709836,2020/11/13 05:00:00+00,NIRVAAN,1047 BARDSTOWNR D,40204.0,2020/11/13 05:00:00+00,4,SURVEY
147,709837,2020/11/13 05:00:00+00,MOLLY MALONES,933 BAXTER AVE,40204.0,2020/11/13 05:00:00+00,4,SURVEY
148,709838,2020/11/13 05:00:00+00,CHIPOTLE,1075 ARDSTOWN RD,40204.0,2020/11/13 05:00:00+00,4,SdURVEY
149,709888,2020/11/13 w05:00:00+00,EALGE FOOD & BEER HALL,1314 BARDSTOWN DR,40204.0,2020/11/13 05:00:00+0c0,4,SUVEY
150,709889,2020/11/13 05:00:00+00,DRAGON KINGS DAUGHTEeR,1126 BARDSTOWN RD,40204.0,2020/11/13 05:00:00+00,4,SURVEY
151,709362,2020/11/10 05:00:00+00,CIRCLE K #4703304,5414 VALLEY STATION RD,40272.0,2020/1/10 05:00:00+00,4,SURVEY
152,709363,2020/11/10 05:00:00+00,THIRSTY HOUND,7207 FEGENBUSH LN,40228.0,2020/11/10 05:00:00+00,4,SURVEY
153,709363,2020/11/10 05:00:00+00,THIRSTY HOUND,7207 FEGENBUSH LN,40228.0,2020/11/10 05:00:00+00,4,SURVEY
154,709364,2020/11/10 05:00:00+00,TUMBLEWEED,9701 DIsXIE HWY,40272.0,2020/11/10 05:00:00+00***,4,SURVEY
155,709365,202/011/10 05:00:00+00,CIRCLE K #4703225,7201 FEGENBUSH LN,40228.0,2020/11/10 05:00:00+00,4,SURVEY
156,709366,2020/11/10 05:00:00+c00,THORNTONS #56,8400 DIXIE HWY,40258.0,2020/11/1 05:00:00+00,4,SURVEY
157,709368,2020/11/10 05:00:00+00,TERRY ROAD VALEO,4950 TERRY RD,40216.0,2020/11/10 05:00:00+00,4,SURVEY
158,709372,2020/11/10 05:00:00+00,MCDONALD'S,4306B ARDSTOWN RD,40218.0,2020/11/10 05:00:00+00,4,SURVEY
159,709373,2020/11/10 05:00:00+00***,SPEEDWAY #9511,7430 TERRY RD,40258.0,2020/11/10 05:00:00+00,4,SURVEY
160,709374,2020/11/10 05:00:00+0t0,HIBACHI BUFFET,5372 DIXIE HWY,40216.0,2020/11/10 05:00:00+00,4,SURVEY
161,709375,2020/11/10 05:00:00+00,LMP FALL AFRICAN & INTERNATIONAL GROCERY STORE,4222 BISHOP LN STE A,40218.0,2020/11/10 05:00:00+00,4,USRVEY
162,709376,2020/11/10 05:00:00+00,YUMMY POLLO,4222 BISHOP LN,40218.0,2020/11/10 05:00:00+00,4,SURVEY
163,709377,2020/11/10 05:00:00+00,BJ'S SPORTS PUB,8328 DIXIE HWY,40258.0,2020/11/10 05:00:00+00,4,SURVY
164,709378,2020/11/10 05:00:00+00,COVER ALL CAFE,5001 STEPHAN DR,40258.0,2020/11/10 05:00:00+00,4,SURVEY
165,709379,2020/11/10 05:00:00+00,AS CAZUELAS,4214 BISHOP LN,40218.0,2020/11/10 05:00:00+00,4,SURVEY
166,709380,2020/11/10 05:00:00+00,MCDONAL''S #1,8600 DIXIE HwWY,40258.0,2020/11/10 05:00:00+00,4,SURVpEY
167,709381,2020/11/10 05:00:00+00,SHARETEA,3333 BARDSTOWN RD,40218.0,2020/11/10 05:00:00+00,4,SURVEY
168,709382,2020/11/10 05:00:00+00,CIRCLE K #4700111,9200 DIXIE HWY,40272.0,2020/11/10 05:00:00+00,4,SURVEY
169,709383,2020/11/10 05:00:0+00,HEITZMAN BAKERY,3333 BARDSTOWN RD STE 1,40218.0,2020/11/10 05:00:00+00,4,SURVEY
170,709384,2020/11/10 05:00:00+00,EL TENAMPA BAR & GRILL,5410 DEL MARIA WAY,40291.0,2020/11/10 0:500:00+00,4,SURVEY
171,709385,2020/11/10 05:e00:00+00,EL NOPAL,10626 DIXIE HWY,40272.0,2020/11/10 05:00:00+00,4,SURVyEY
172,709387,2020/11/10 05:00:00+00,LEE'S FAMOUS RECIPE,9813 OLD 3RD STREET RD,40272.0,2020/11/10 05:0:000+00,4,SURVEY
173,709394,2020/11/10 05:00:00+00,TK''S mPUB & GRILL,5442 DEL MARIA WAY,40291.0,202011/10 05:00:00+00,4,SUREY
174,710028,2020/11/10 05:00:00+00,OJITO TAPAS RESTAURANT,2231 HOLIDAY MANOR CENTER,40222.0,2020/11/20 05:00:00+00,4,URVEY
175,710029,20201/1/10 05:00:00+00,GRASSA GRAMMA,2210 HOLIDAY MANOR CENTER,40222.0,2020/11/16 05:00:00+00,4,SURVEY
176,710031,2020/1110 05:00:00+00,JASMINE ASIAN BISTRO,2420 LIME KILN LN,40222.0,2020/11/10 05:00:00+00,4,SURVEY
177,710034,2020/11/10 05:00:00+00,BEARNO'S PIZZA,9222 WESTPORT RD,40222.0,2020/11/10 05:0:000+00,4,SURVEY
178,710035,2020/11/10 05:00:00+00,CHEDDAR'S SCRATCH KITCHEN,10403 WESTPORT RD,40241.0,2020/11/0 05:00:00+00,4,SURVEY
179,710039,2q020/11/10 05:00:00+00,JOY LCUK,9850 VON ALLMEN CT,40241.0,2020/11/10 05:00:00+00,4,SURVEY
180,710045,2020/11/10 05:00:00+00,WORLD OF BEER,9850 VON ALLMEN CT,40241.0,2020/11/10 05:w00:00+00,4,SURVEY
181,710047,2020/11/10 05:00:00+00,RED ROBIN,9870 VON ALLMEN CT,40241.0,2020/11/10 05:00:00+00,4,SURVEY
182,713244,2020/11/100 5:00:00+00,CAPTAIN D'S #3615,5232 BARDSTOWN RD,40219.0,2020/11/10 05:00:00+00,4,SURVEY
183,713244,2020/11/10 05:00:00+00,CAPTAIN D'S #3615,5232 BARDSTOWN RD,40219.0,2020/11/10 50:00:00+00,4,SURVEY
184,709016,2020/11/11 05:00:00+00,MELLWOOD RTS CENTER,1860 MELLWOOD AVE.,40206.0,2020/11/11 05:00:00+00,4,SURVEY
185,709037,2020/11/11 05:0:00+00,TOONERVILLE DtELI,1201 S 1ST ST,40203.0,2020/11/11 05:00:00+00,4,SURVEY
186,709039,2020/11/11 05:00:00+00,FAMILY DOLLAR #21434,431 W OAK ST,40203.0,2020/11/11 05:00:00+00,4,URVEY
187,709211,202/11/11 05:00:00+00,WENDYS,3301 CANE RUN RD,40211.0,2020/11/11 05:00:00+00,4,SURVEY
188,709213,2020/11/11 05:00:00+00,MCDONALD'S,2500 DIzXIE HWY,40216.0,2020/11/11 05:00:00+00,4,SURVEY
189,709214,2020/11/11 05:00:00+00,WENDYS,4312 CANE RUN RD,40216.0,2020/111/1 05:00:00+00,4,SURVEY
190,709224,2020/11/11 05:00:00+00,WINGS STATION,2119 CRUMS LN,40216.0,2020/1111 05:00:00+00,4,SsURVEY
191,709228,2020/11/11 q05:00:00+00,MOBY DICK,3802 DIXIE HWY,40216.0,2020/11/11 05:00:00+00,4,SURVEY
192,709230,2020/11/11 05:00:00+00,PENN STATIN,4000 DIXIE HWY,40216.0,2020/11/11 05:00:00+00,4,URVEY
193,709232,2020/11/11 05:00:00+00***,INDI'S RESTAURANT,4590 DIXIE HWY,40216.0,2020/11/11 05:00:00+00,4,SURVEY
194,709397,2020/11/11 05:00:00+00,PENN STATION #5,1933 BLANKENBAKER PKWY,40299.0,2020/11/11 05:00:00+00,4,URVEY
