questionnaire_title,species,aphia_id,date_type,abundance_sacforn,end_date,sample_comment,survey_key,projection,start_date
1978-1979 SWBSS North Devon Study,Erythroglossum laciniatum,144749.0,D,O,1978-06-11,The bedrock was uneven as the rock strata vere vertical. There was a good algal understorey in the kelp forest but animal species present were not in evidence. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.,JNCCMNCR10000077,WGS84,1978-06-11
1978-1979 SWBSS North Devon Study,Erythroglossum laciniatum,144749.0,D,F,1978-06-15,"A mixture of Laminaria spp on boulders, beneath which was a sparse undergrowth. The only unusual feature was the abundance of Radicilingua thysanorhizans. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.",JNCCMNCR10000077,WGS84,1978-06-15
1978-1979 SWBSS North Devon Study,Erythroglossum laciniatum,144749.0,D,F,1978-06-08,Nearshore open and upward inclined rocks had Laminaria hyperborea forest and a 60% cover of foliaceous algae. There were few animals here but overhangs and caves formed by boulders at -1m had a dense undergrowth of Bugula spp and Crisiidae. Encrusting sponges were also common under overhangs. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.,JNCCMNCR10000077,WGS84,1978-06-08
1978-1979 SWBSS North Devon Study,Erythroglossum laciniatum,144749.0,D,O,1978-06-08,"This area was tide-swept but with much mud covering the rocks. There were very few and small algae. The huge bouders forming rock slabs were characterised by Polymastia boletiformis and axinellid sponges with scattered Nemertesia antenina. Farther offshore, Flustra foliacea and Polymastia mamillaris were numerous. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.",JNCCMNCR10000077,WGS84,1978-06-08
1978-1979 SWBSS North Devon Study,Erythroglossum laciniatum,144749.0,D,O,1979-07-18,Mytilus edulis has been given a nominal abundance value of Present for this record as in Arev it had no abundance value. Under the kelp canopy was a substratum of large boulders under which silty bedrock could be seen. Mytilus edulis were very numerous with up to 100% cover in places. There were some small scoured areas with a slightly different flora. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.,JNCCMNCR10000077,WGS84,1979-07-18
1978-1979 SWBSS North Devon Study,Erythroglossum laciniatum,144749.0,D,O,1978-06-08,The sand plain was impoverished and probably mobile. Those species recorded were from one low bedrock outcrop in the sand. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.,JNCCMNCR10000077,WGS84,1978-06-08
1978-1979 SWBSS North Devon Study,Erythroglossum laciniatum,144749.0,D,F,1978-06-07,A vertical wall with narrow ledges. Algae were confined to the ledges. The Laminaria hyperborea grew no lower than -1.3m. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.,JNCCMNCR10000077,WGS84,1978-06-07
1978-1979 SWBSS North Devon Study,Erythroglossum laciniatum,144749.0,D,O,1978-06-07,The sand was mobile and very impoverished. Small and sparse red algae were present on the outcrops. There was nothing on the pebbles. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.,JNCCMNCR10000077,WGS84,1978-06-07
1978-1979 SWBSS North Devon Study,Erythroglossum laciniatum,144749.0,D,F,1978-06-06,"A quiet silty habitat with numerous axinellid sponges on the rocks and good sediment fauna. There was sparse growth of a range of foliaceous algae, with Polyneura laciniata the predominant species. The sediment had many Goneplax rhomboides holes and protruding bivalve siphons. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.",JNCCMNCR10000077,WGS84,1978-06-06
1978-1979 SWBSS North Devon Study,Erythroglossum laciniatum,144749.0,D,A,1978-06-06,"A vertical wall with narrow ledges, where Laminaria hyperborea could not grow. There was a thick cover of foliaceous red algae, mainly Polyneura laciniata, Plocamium cartilagineum and ?Schottera nicaeensis. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.",JNCCMNCR10000077,WGS84,1978-06-06
1978-1979 SWBSS North Devon Study,Erythroglossum laciniatum,144749.0,D,F,1978-06-16,"A kelp park with no very large specimens. The epiphytes were typical but all fairly small, whilst red foliaceous algae formed about 70% cover on the rocks below. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.",JNCCMNCR10000077,WGS84,1978-06-16
1978-1979 SWBSS North Devon Study,Erythroglossum laciniatum,144749.0,D,R,1978-06-06,"Axinellidae has been given a nominal abundance value of Present for this record as in Arev it had no abundance value. A mixed terrain of boulders and smaller rocks. There were very few plants, but numerous ?Raspailia ramosa and Nemertesia spp. Some of the pebbles had tall and dense Balanus crenatus on them. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.",JNCCMNCR10000077,WGS84,1978-06-06
1978-1979 SWBSS North Devon Study,Tethya aurantium,134311.0,D,O,1978-06-12,"Steep rock pinnacles with a wide variety of animal species on vertical surfaces, overhangs and in high, very narrow gullies. The fauna of the narrow clefts was rich and included many species of ascidians. The lower limit of Laminaria hyperborea was at -1.5m on these steep surfaces although it was present to -3.5m on some adjacent low reefs. There were many tiny foliose red algae amongst the fauna. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.",JNCCMNCR10000077,WGS84,1978-06-12
1978-1979 SWBSS North Devon Study,Tethya aurantium,134311.0,D,R,1978-06-15,"Bedrock ridges and pebbles with an abundance of silt/mud on the rocks. Red coloured ascidians, (probably Dendrodoa grossularia) formed the main cover lower down. There were some animal dominated cliffs. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.",JNCCMNCR10000077,WGS84,1978-06-15
1978-1979 SWBSS North Devon Study,Tethya aurantium,134311.0,D,O,1978-06-12,"An area of bedrock outcrops with very steep gullies partially filled by clean sand. The bedrock was in vertical layers and there were many small cracks and crevices where crustaceans were hiding. Most of the rock was covered by Mytilus edulis, and algae grew on the upper surfaces between the mussels, but was very sparse. Bryozoans and sponges formed the main cover on the vertical faces with Alcyonium digitatum becoming more common at the maximum depth reached. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.",JNCCMNCR10000077,WGS84,1978-06-12
1978-1979 SWBSS North Devon Study,Tethya aurantium,134311.0,D,O,1978-06-13,A Laminaria hyperborea park on scattered boulders and bedrock outcrops amongst sand covered by silt. There was no evidence of scour and a great variety of foliose algae was present. The sediment was colonised by infauna. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.,JNCCMNCR10000077,WGS84,1978-06-13
1978-1979 SWBSS North Devon Study,Tethya aurantium,134311.0,D,R,1978-06-08,"This area was tide-swept but with much mud covering the rocks. There were very few and small algae. The huge bouders forming rock slabs were characterised by Polymastia boletiformis and axinellid sponges with scattered Nemertesia antenina. Farther offshore, Flustra foliacea and Polymastia mamillaris were numerous. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.",JNCCMNCR10000077,WGS84,1978-06-08
1978-1979 SWBSS North Devon Study,Tethya aurantium,134311.0,D,O,1978-06-06,"Several zones were included but not defined in this dive. There was very little kelp and sparse red foliaceous algae. Extensive overhangs in shallow water were characterised by Polyclinidae, Crisiidae and Bugula spp. The rock slabs in -4m had numerous Polymastia boletiformis, axinellid sponges and Nemertesia spp. whilst offshore there was a band of Ophiothrix fragilis. Quite a silty area. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.",JNCCMNCR10000077,WGS84,1978-06-06
1978-1979 SWBSS North Devon Study,Tethya aurantium,134311.0,D,R,1978-06-16,"A tideswept infralittoral of very broken rock with pinnacles, overhangs and gullies. The sublittoral fringe had large patches of Mytilus edulis and Alaria esculenta. There were kelp plants down to -1.5m and much Corallina in the undergrowth but the rocks were animal dominated on the whole and included a typically tideswept fauna. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.",JNCCMNCR10000077,WGS84,1978-06-16
1978-1979 SWBSS North Devon Study,Tethya aurantium,134311.0,D,R,1978-06-16,The overhangs had typical fauna with an undergrowth of Crisiidae and Bugula spp with large patches of Clavelina lepadiformis. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.,JNCCMNCR10000077,WGS84,1978-06-16
1978-1979 SWBSS North Devon Study,Tethya aurantium,134311.0,D,R,1978-06-16,A plain of stones generally 10 - 20 cm across with frequent outcrops of rock. The stones were probably mobile during storms and largely covered by Balanus crenatus. The outcrops were characterised by Nemertesia antennina with Tubularia indivisa and bryozoa. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.,JNCCMNCR10000077,WGS84,1978-06-16
1978-1979 SWBSS North Devon Study,Tethya aurantium,134311.0,D,O,1978-06-12,"Ascidiacea has been removed from the species list for this record as more specific related taxa were also present, these are now marked as characterising. Substratum of quite large bedrock outcrops with some overhanging surfaces, interspersed with areas of clean sand. Some scour was recorded. A variety of animal species was present. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.",JNCCMNCR10000077,WGS84,1978-06-12
1978-1979 SWBSS North Devon Study,Ascidiacea,1839.0,D,F,1978-06-15,"Bedrock ridges and pebbles with an abundance of silt/mud on the rocks. Red coloured ascidians, (probably Dendrodoa grossularia) formed the main cover lower down. There were some animal dominated cliffs. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.",JNCCMNCR10000077,WGS84,1978-06-15
1978-1979 SWBSS North Devon Study,Ascidiacea,1839.0,D,C,1978-06-15,"The algae on the boulders extended down to -3.5m where there was some sand scour. The sublittoral fringe was very indistinct. Offshore where there was more sand, some of the rocks were covered with only the animals poking through. Flustra foliacea was the most abundant species here. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.",JNCCMNCR10000077,WGS84,1978-06-15
1978-1979 SWBSS North Devon Study,Ascidiacea,1839.0,D,A,1978-06-15,"Algal populations were very patchy and colonial diatoms were a major constituent of the undergrowth. At the lower limit of algae Rhodymenia holmesii was the dominant species. Ascidians, (probably Dendrodoa grossularia) and Polymastia spp were characteristic animal species. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.",JNCCMNCR10000077,WGS84,1978-06-15
1978-1979 SWBSS North Devon Study,Ascidiacea,1839.0,D,C,1978-06-08,"This area was tide-swept but with much mud covering the rocks. There were very few and small algae. The huge bouders forming rock slabs were characterised by Polymastia boletiformis and axinellid sponges with scattered Nemertesia antenina. Farther offshore, Flustra foliacea and Polymastia mamillaris were numerous. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.",JNCCMNCR10000077,WGS84,1978-06-08
1978-1979 SWBSS North Devon Study,Ascidiacea,1839.0,D,C,1978-06-08,There were areas of broken rock and large boulders which were dominated by Flustra foliacea and large patches of an unidentified tunicate (probably Dendrodoa grossularia). Urticina felina was common adjacent to sediment. Farther north there was a stone plain of small boulders with sand between where the fauna was similar to that of the rocks but sparser. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.,JNCCMNCR10000077,WGS84,1978-06-08
1978-1979 SWBSS North Devon Study,Plocamium cartilagineum,145782.0,D,C,1978-06-12,"Ascidiacea has been removed from the species list for this record as more specific related taxa were also present, these are now marked as characterising. Foliose red algae has been given a nominal abundance value of Present for this record as in Arev it had no abundance value. There were large stacks of rock with sand between. The rock surfaces were nearly all vertical or steep and clear of silt. A wide variety of foliose red and also brown algae was present and the distribution of these was clumped with different species important in different patches. The only kelp epiphytes present were filamentous brown algae. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.",JNCCMNCR10000077,WGS84,1978-06-12
1978-1979 SWBSS North Devon Study,Plocamium cartilagineum,145782.0,D,A,1978-06-12,"Fairly steep rock with dense coralline algae and locally abundant Plocamium cartilagineum. The zone of Laminaria hyperborea was beginning, but no mature Laminaria digitata were observed. The kelps present were small, with few stipe epiphytes. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.",JNCCMNCR10000077,WGS84,1978-06-12
1978-1979 SWBSS North Devon Study,Plocamium cartilagineum,145782.0,D,A,1978-06-05,"A gradual slope at the sublittoral fringe level was followed by a steep, mainly vertical, drop to -3m. Algae, including Laminaria hyperborea, grew only on the less steeply inclined surfaces. The main stipe epiphyte was Palmaria palmata. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.",JNCCMNCR10000077,WGS84,1978-06-05
1978-1979 SWBSS North Devon Study,Plocamium cartilagineum,145782.0,D,R,1978-06-05,Pagurus has been given a nominal abundance value of Present for this record as in Arev it had no abundance value. The topography was generally flat with rock outcrops through mud covered gravel. Farther off was a sand plain covered by flocculent mud. Halidrys siliquosa grew on the rock outcrops allthough there were a few small Laminaria hyperborea in places and a good understorey of small foliaceous reds. Laminaria saccharina were on the smaller stones between the rock outcrops. Cereus pedunculatus and small Pagurus were characteristic of the sand area. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.,JNCCMNCR10000077,WGS84,1978-06-05
1978-1979 SWBSS North Devon Study,Plocamium cartilagineum,145782.0,D,O,1978-06-07,"Close to the shore was a steep, kelp covered cliff to about -3m with caves at the base. Typical sublittoral fringe species were present at .5m. There was a wide variety of algal understorey and also kelp epiphyte species, and some of the rocks were virtually covered by young Calliblepharis ciliata plants. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.",JNCCMNCR10000077,WGS84,1978-06-07
1978-1979 SWBSS North Devon Study,Plocamium cartilagineum,145782.0,D,F,1979-07-18,"Boulders in shallow water with cobbles amongst them. There was a kelp forest and mussel beds beneath. Only three species of stipe epiphytes were recorded although they were all dense. They were Palmaria palmata, Membranoptera alata and Phycodrys rubens. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.",JNCCMNCR10000077,WGS84,1979-07-18
1978-1979 SWBSS North Devon Study,Plocamium cartilagineum,145782.0,D,F,1978-06-13,A Laminaria hyperborea park on scattered boulders and bedrock outcrops amongst sand covered by silt. There was no evidence of scour and a great variety of foliose algae was present. The sediment was colonised by infauna. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.,JNCCMNCR10000077,WGS84,1978-06-13
1978-1979 SWBSS North Devon Study,Plocamium cartilagineum,145782.0,D,C,1978-06-13,Dense Laminaria spp with large fronds with many undergrowth species. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.,JNCCMNCR10000077,WGS84,1978-06-13
1978-1979 SWBSS North Devon Study,Plocamium cartilagineum,145782.0,D,O,1978-06-13,Broken silty bedrock with Laminaria hyperborea on the upper surfaces and lots of large undergrowth species. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.,JNCCMNCR10000077,WGS84,1978-06-13
1978-1979 SWBSS North Devon Study,Plocamium cartilagineum,145782.0,D,F,1978-06-15,"Algal populations were very patchy and colonial diatoms were a major constituent of the undergrowth. At the lower limit of algae Rhodymenia holmesii was the dominant species. Ascidians, (probably Dendrodoa grossularia) and Polymastia spp were characteristic animal species. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.",JNCCMNCR10000077,WGS84,1978-06-15
1978-1979 SWBSS North Devon Study,Plocamium cartilagineum,145782.0,D,C,1978-06-11,"A dense kelp forest with 80 to 100% cover of foliaceous algae beneath, with a wide variety of algal species. The Laminaria hyperborea became sparser with depth towards their lower limit at -2.3m. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.",JNCCMNCR10000077,WGS84,1978-06-11
1978-1979 SWBSS North Devon Study,Plocamium cartilagineum,145782.0,D,C,1978-06-11,A bedrock substratum with gentle and steep slopes. There was a forest of Laminaria hyperborea and Laminaria digitata with a wide variety of undergrowth species on Lithothamnion. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.,JNCCMNCR10000077,WGS84,1978-06-11
1978-1979 SWBSS North Devon Study,Plocamium cartilagineum,145782.0,D,A,1978-06-11,"Isolated rock reefs with sand, gravel and small stones between. In shallower water there were clumps of red algae dominated by different species in different patches. Deeper reefs housed a wide variety of animal species and there were a few species such as Myxicola infundibulum in the sediment. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.",JNCCMNCR10000077,WGS84,1978-06-11
1978-1979 SWBSS North Devon Study,Plocamium cartilagineum,145782.0,D,O,1978-06-11,The bedrock was uneven as the rock strata vere vertical. There was a good algal understorey in the kelp forest but animal species present were not in evidence. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.,JNCCMNCR10000077,WGS84,1978-06-11
1978-1979 SWBSS North Devon Study,Plocamium cartilagineum,145782.0,D,F,1978-06-08,Steep bedrock at the top of the Laminaria hyperborea zone which appeared typical for the area. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.,JNCCMNCR10000077,WGS84,1978-06-08
1978-1979 SWBSS North Devon Study,Plocamium cartilagineum,145782.0,D,O,1978-06-08,Nearshore open and upward inclined rocks had Laminaria hyperborea forest and a 60% cover of foliaceous algae. There were few animals here but overhangs and caves formed by boulders at -1m had a dense undergrowth of Bugula spp and Crisiidae. Encrusting sponges were also common under overhangs. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.,JNCCMNCR10000077,WGS84,1978-06-08
1978-1979 SWBSS North Devon Study,Plocamium cartilagineum,145782.0,D,O,1979-07-18,Large boulders of up to 1 metre across with Mytilus edulis forming 100% cover in places. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.,JNCCMNCR10000077,WGS84,1979-07-18
1978-1979 SWBSS North Devon Study,Plocamium cartilagineum,145782.0,D,O,1979-07-18,Mytilus edulis has been given a nominal abundance value of Present for this record as in Arev it had no abundance value. Under the kelp canopy was a substratum of large boulders under which silty bedrock could be seen. Mytilus edulis were very numerous with up to 100% cover in places. There were some small scoured areas with a slightly different flora. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.,JNCCMNCR10000077,WGS84,1979-07-18
1978-1979 SWBSS North Devon Study,Plocamium cartilagineum,145782.0,D,F,1979-07-18,The vertical rock habitat in shallow water was shaded by the kelp canopy. Myriogramme bonnemaisonia formed up to 100% cover in patches on vertical rock at -1.8m. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.,JNCCMNCR10000077,WGS84,1979-07-18
1978-1979 SWBSS North Devon Study,Plocamium cartilagineum,145782.0,D,A,1978-06-08,"A cliff of approximately 2 metres high, where Plocamium cartilagineum and Corallina sp were the most common algae. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.",JNCCMNCR10000077,WGS84,1978-06-08
1978-1979 SWBSS North Devon Study,Plocamium cartilagineum,145782.0,D,O,1978-06-08,The sand plain was impoverished and probably mobile. Those species recorded were from one low bedrock outcrop in the sand. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.,JNCCMNCR10000077,WGS84,1978-06-08
1978-1979 SWBSS North Devon Study,Plocamium cartilagineum,145782.0,D,O,1978-06-07,"A typical sublittoral fringe Laminaria forest with Lithothamnion covered rock beneath and sparse undergrowth algae, mainly Corallina and Phyllophora pseudoceranoides. Palmaria palmata was the only stipe flora recorded. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.",JNCCMNCR10000077,WGS84,1978-06-07
1978-1979 SWBSS North Devon Study,Plocamium cartilagineum,145782.0,D,A,1978-06-06,"A kelp forest with a fairly dense undergrowth species, mainly small. Not very much variety. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.",JNCCMNCR10000077,WGS84,1978-06-06
1978-1979 SWBSS North Devon Study,Plocamium cartilagineum,145782.0,D,A,1978-06-06,"A vertical wall with narrow ledges, where Laminaria hyperborea could not grow. There was a thick cover of foliaceous red algae, mainly Polyneura laciniata, Plocamium cartilagineum and ?Schottera nicaeensis. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.",JNCCMNCR10000077,WGS84,1978-06-06
1978-1979 SWBSS North Devon Study,Plocamium cartilagineum,145782.0,D,C,1978-06-16,"A kelp park with no very large specimens. The epiphytes were typical but all fairly small, whilst red foliaceous algae formed about 70% cover on the rocks below. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.",JNCCMNCR10000077,WGS84,1978-06-16
1978-1979 SWBSS North Devon Study,Plocamium cartilagineum,145782.0,D,F,1978-06-06,A typical Lithothamnion dominated zone with many young Laminaria digitata. Chondrus crispus formed about 50% cover in open areas. There were no common characteristic animal species. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.,JNCCMNCR10000077,WGS84,1978-06-06
1978-1979 SWBSS North Devon Study,Plocamium cartilagineum,145782.0,D,S,1978-06-06,"Bryozoa has been removed from the species list for this record as more specific related taxa were also present, these are now marked as characterising. Algae on this steep bedrock was limited to a very narrow vertical band dominated by Plocamium cartilagineum amidst very large Laminaria hyperborea with many epiphytes. The overhangs had a cover of dead stalks with flocculent mud, scattered hydrozoa and bryozoa, Caryophyllia smithii and sponges. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.",JNCCMNCR10000077,WGS84,1978-06-06
1978-1979 SWBSS North Devon Study,Kallymenia reniformis,145267.0,D,R,1978-06-13,Dense Laminaria spp with large fronds with many undergrowth species. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.,JNCCMNCR10000077,WGS84,1978-06-13
1978-1979 SWBSS North Devon Study,Kallymenia reniformis,145267.0,D,O,1978-06-13,Broken silty bedrock with Laminaria hyperborea on the upper surfaces and lots of large undergrowth species. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.,JNCCMNCR10000077,WGS84,1978-06-13
1978-1979 SWBSS North Devon Study,Gobius paganellus,126893.0,D,R,1979-07-18,"Nearshore there were boulders with some mud between them. Lower down were one or two lumps of bedrock. The biota was a general mixture of plants and animals, although no kelp forest was present. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.",JNCCMNCR10000077,WGS84,1979-07-18
1978-1979 SWBSS North Devon Study,Sycon ciliatum,132251.0,D,R,1978-06-10,"Bedrock, boulders and pebbles with sand, gravel and some silt. The rocks were covered in a mixture of red foliaceous algae and bryozoans. Laminaria hyperborea did not extend beyond -3m. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.",JNCCMNCR10000077,WGS84,1978-06-10
1978-1979 SWBSS North Devon Study,Patella pellucida,147459.0,D,R,1978-06-12,"Ascidiacea has been removed from the species list for this record as more specific related taxa were also present, these are now marked as characterising. Foliose red algae has been given a nominal abundance value of Present for this record as in Arev it had no abundance value. There were large stacks of rock with sand between. The rock surfaces were nearly all vertical or steep and clear of silt. A wide variety of foliose red and also brown algae was present and the distribution of these was clumped with different species important in different patches. The only kelp epiphytes present were filamentous brown algae. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.",JNCCMNCR10000077,WGS84,1978-06-12
1978-1979 SWBSS North Devon Study,Erythrodermis traillii,145655.0,D,R,1978-06-13,A Laminaria hyperborea park on scattered boulders and bedrock outcrops amongst sand covered by silt. There was no evidence of scour and a great variety of foliose algae was present. The sediment was colonised by infauna. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.,JNCCMNCR10000077,WGS84,1978-06-13
1978-1979 SWBSS North Devon Study,Erythrodermis traillii,145655.0,D,R,1978-06-13,Broken silty bedrock with Laminaria hyperborea on the upper surfaces and lots of large undergrowth species. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.,JNCCMNCR10000077,WGS84,1978-06-13
1978-1979 SWBSS North Devon Study,Prostheceraeus vittatus,142820.0,D,R,1978-06-15,"Bedrock ridges and pebbles with an abundance of silt/mud on the rocks. Red coloured ascidians, (probably Dendrodoa grossularia) formed the main cover lower down. There were some animal dominated cliffs. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.",JNCCMNCR10000077,WGS84,1978-06-15
1978-1979 SWBSS North Devon Study,Pachymatisma johnstonia,134057.0,D,R,1978-06-08,Nearshore open and upward inclined rocks had Laminaria hyperborea forest and a 60% cover of foliaceous algae. There were few animals here but overhangs and caves formed by boulders at -1m had a dense undergrowth of Bugula spp and Crisiidae. Encrusting sponges were also common under overhangs. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.,JNCCMNCR10000077,WGS84,1978-06-08
1978-1979 SWBSS North Devon Study,Pachymatisma johnstonia,134057.0,D,R,1978-06-08,"A cliff of approximately 2 metres high, where Plocamium cartilagineum and Corallina sp were the most common algae. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.",JNCCMNCR10000077,WGS84,1978-06-08
1978-1979 SWBSS North Devon Study,Pachymatisma johnstonia,134057.0,D,R,1978-06-05,"Areas of low lying bedrock reef, small boulders and pebbles/gravel. The rock was characterised by Flustra foliacea whilst Urticina felina and Sertularia argentea were common in areas of pebbles. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.",JNCCMNCR10000077,WGS84,1978-06-05
1978-1979 SWBSS North Devon Study,Pachymatisma johnstonia,134057.0,D,R,1978-06-16,The overhangs had typical fauna with an undergrowth of Crisiidae and Bugula spp with large patches of Clavelina lepadiformis. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.,JNCCMNCR10000077,WGS84,1978-06-16
1978-1979 SWBSS North Devon Study,Pachymatisma johnstonia,134057.0,D,R,1978-06-06,"Bryozoa has been removed from the species list for this record as more specific related taxa were also present, these are now marked as characterising. Algae on this steep bedrock was limited to a very narrow vertical band dominated by Plocamium cartilagineum amidst very large Laminaria hyperborea with many epiphytes. The overhangs had a cover of dead stalks with flocculent mud, scattered hydrozoa and bryozoa, Caryophyllia smithii and sponges. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.",JNCCMNCR10000077,WGS84,1978-06-06
1978-1979 SWBSS North Devon Study,Pagurus,106854.0,D,R,1978-06-06,"A plain of cobbles and small boulders of up to 30cm. There was a shelly coarse sand between the stones, and extensive cover of Balanus crenatus on them. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.",JNCCMNCR10000077,WGS84,1978-06-06
1978-1979 SWBSS North Devon Study,Pagurus,106854.0,D,O,1978-06-12,"Steep rock pinnacles with a wide variety of animal species on vertical surfaces, overhangs and in high, very narrow gullies. The fauna of the narrow clefts was rich and included many species of ascidians. The lower limit of Laminaria hyperborea was at -1.5m on these steep surfaces although it was present to -3.5m on some adjacent low reefs. There were many tiny foliose red algae amongst the fauna. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.",JNCCMNCR10000077,WGS84,1978-06-12
1978-1979 SWBSS North Devon Study,Pagurus,106854.0,D,R,1978-06-15,"Bedrock ridges and pebbles with an abundance of silt/mud on the rocks. Red coloured ascidians, (probably Dendrodoa grossularia) formed the main cover lower down. There were some animal dominated cliffs. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.",JNCCMNCR10000077,WGS84,1978-06-15
1978-1979 SWBSS North Devon Study,Pagurus,106854.0,D,O,1978-06-12,"An area of bedrock outcrops with very steep gullies partially filled by clean sand. The bedrock was in vertical layers and there were many small cracks and crevices where crustaceans were hiding. Most of the rock was covered by Mytilus edulis, and algae grew on the upper surfaces between the mussels, but was very sparse. Bryozoans and sponges formed the main cover on the vertical faces with Alcyonium digitatum becoming more common at the maximum depth reached. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.",JNCCMNCR10000077,WGS84,1978-06-12
1978-1979 SWBSS North Devon Study,Pagurus,106854.0,D,F,1978-06-13,A Laminaria hyperborea park on scattered boulders and bedrock outcrops amongst sand covered by silt. There was no evidence of scour and a great variety of foliose algae was present. The sediment was colonised by infauna. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.,JNCCMNCR10000077,WGS84,1978-06-13
1978-1979 SWBSS North Devon Study,Pagurus,106854.0,D,C,1978-06-06,A mixture of muddy and clean sand with Amphiura spp and other infauna. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.,JNCCMNCR10000077,WGS84,1978-06-06
1978-1979 SWBSS North Devon Study,Pagurus,106854.0,D,C,1979-07-18,"A shell gravel plain with some rock outcrops and boulders. The gravel was covered in bivalve shells, particularly those of Spisula elliptica. Several animal species were clustered around the boulders. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.",JNCCMNCR10000077,WGS84,1979-07-18
1978-1979 SWBSS North Devon Study,Pagurus,106854.0,D,O,1979-07-18,"The substratum was predominantly shell gravel/sand, and some bedrock ridges about 2 metres high were encountered. In other areas, there were occasional small boulders where animal populations were clustered, whilst at -6m the low lying bedrock was quite bare and silty with Balanus crenatus. This area was probably scoured. Animal populations on the boulders and bedrock were generally similar. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.",JNCCMNCR10000077,WGS84,1979-07-18
